category,district,total_price,land_area_aana,build_up_area,floors,facing,road_width_feet,bedrooms,bathrooms,parking_cars,parking_bikes,house_age,is_under_construction,amenity_count,has_modular_kitchen,has_parquet,has_drainage,has_solar,has_parking,has_garden,is_wide_road,is_area_estimated,luxury_score,price_segment,is_incomplete_listing,log_land,log_build_up,neighborhood_encoded
0,2,23000000.0,2.2,1581.2,3.0,1,13.0,4.0,4.0,0.0,2.0,9.0,0,11,0,1,1,0,1,0,0,1,3,1,0,1.1631508098056809,7.366571562587296,17.136122222322758
0,2,26500000.0,4.0,2874.9,3.0,6,13.0,4.0,5.0,1.0,2.0,8.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.6094379124341003,7.964120947721826,17.136122222322758
0,2,32000000.0,4.1,2455.64,2.5,3,13.0,5.0,4.0,1.0,2.0,6.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.62924053973028,7.806549841639534,16.948365884387538
0,2,29000000.0,3.0,1796.81,2.5,0,13.0,5.0,5.0,0.0,2.0,6.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.3862943611198906,7.4943245364778175,17.136122222322758
0,2,27500000.0,3.0,2515.54,3.5,7,20.0,6.0,4.0,0.0,2.0,8.0,0,11,0,1,1,0,0,0,0,1,2,2,0,1.3862943611198906,7.830640221182479,17.136122222322758
0,2,25500000.0,3.2,2299.92,3.0,2,13.0,6.0,6.0,1.0,2.0,9.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.4350845252893227,7.741064321938568,16.948365884387538
0,2,27500000.0,3.1,1856.71,2.5,7,13.0,5.0,5.0,1.0,2.0,9.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.410986973710262,7.527099825383354,17.136122222322758
0,2,34000000.0,3.2,2299.92,3.0,7,26.0,5.0,4.0,1.0,2.0,6.0,0,11,0,1,1,0,1,0,0,1,3,3,0,1.4350845252893227,7.741064321938568,17.136122222322758
0,2,27500000.0,3.2,1916.6,2.5,0,20.0,4.0,4.0,1.0,2.0,6.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.4350845252893227,7.558829683120175,17.291630144945547
0,2,42500000.0,4.1,2455.64,2.5,2,20.0,5.0,3.0,1.0,4.0,9.0,0,11,0,1,1,0,1,0,0,1,3,3,0,1.62924053973028,7.806549841639534,17.136122222322758
0,2,16000000.0,5.2,3114.47,2.5,2,13.0,4.0,3.0,1.0,2.0,12.0,0,11,1,0,1,0,1,0,0,1,3,1,0,1.824549292051046,8.044135302664925,16.95713066296133
0,1,35500000.0,3.2,1916.6,2.5,1,13.0,6.0,4.0,1.0,3.0,3.0,0,11,0,1,1,0,1,0,0,1,3,3,0,1.4350845252893227,7.558829683120175,17.468395823778437
0,2,27500000.0,3.0,1796.81,2.5,2,13.0,6.0,4.0,0.0,2.0,10.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.3862943611198906,7.4943245364778175,17.136122222322758
0,2,59000000.0,7.1,4252.46,2.5,0,20.0,6.0,5.0,2.0,3.0,8.0,0,11,0,1,1,0,1,0,0,1,3,4,0,2.0918640616783932,8.355488048351502,16.811087710450938
0,2,27500000.0,4.0,2874.9,3.0,7,12.0,5.0,3.0,1.0,3.0,6.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.6094379124341003,7.964120947721826,17.240949277364848
0,2,28000000.0,3.1,1856.71,2.5,4,13.0,6.0,4.0,1.0,2.0,12.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.410986973710262,7.527099825383354,17.378252251811972
0,2,32500000.0,4.0,2395.75,2.5,3,14.0,6.0,4.0,1.0,1.0,19.0,0,11,0,1,1,0,1,0,0,1,3,3,0,1.6094379124341003,7.781868931957106,17.378252251811972
0,1,39000000.0,4.2,2515.54,2.5,0,13.0,6.0,5.0,2.0,8.0,11.0,0,11,0,0,1,0,1,1,0,1,3,3,0,1.6486586255873816,7.830640221182479,17.19984427795863
0,1,42500000.0,4.0,2500.0,2.5,7,20.0,4.0,6.0,2.0,5.0,16.0,0,11,0,1,1,0,1,1,0,0,4,3,0,1.6094379124341003,7.824445930877619,17.85483236138806
0,0,34000000.0,4.1,2940.0,2.5,6,13.0,5.0,4.0,2.0,2.0,10.0,0,11,0,0,1,0,1,0,0,0,2,3,0,1.62924053973028,7.9865049385539955,17.117886773188694
0,1,47500000.0,7.0,5031.07,3.0,0,20.0,4.0,5.0,2.0,5.0,14.0,0,11,0,1,1,0,1,1,0,1,4,4,0,2.0794415416798357,8.523586709253314,17.392791867921286
0,1,34500000.0,3.3,1976.49,2.5,2,13.0,4.0,4.0,1.0,5.0,10.0,0,11,0,0,1,0,1,0,0,1,2,3,0,1.4586150226995167,7.58958364273901,17.19984427795863
0,1,29000000.0,6.1,3653.52,2.5,7,20.0,11.0,4.0,1.0,2.0,6.0,0,11,0,1,1,0,0,1,0,1,3,2,0,1.9600947840472698,8.203720036610356,17.247412286083645
0,2,26500000.0,2.9,2431.69,3.5,6,13.0,5.0,4.0,1.0,2.0,6.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.3609765531356006,7.796752919951234,17.136122222322758
0,2,42500000.0,4.2,3521.75,3.5,5,16.0,7.0,5.0,2.0,3.0,23.0,0,11,0,1,1,0,1,0,0,1,3,3,0,1.6486586255873816,8.166997213575215,17.374887052914218
0,2,42000000.0,4.2,3018.64,3.0,4,12.0,6.0,5.0,2.0,3.0,12.0,0,11,0,1,1,0,1,0,0,1,3,3,0,1.6486586255873816,8.012892897965386,17.46230875890418
0,1,29500000.0,4.2,3521.75,3.5,1,16.0,5.0,4.0,1.0,2.0,8.0,0,11,0,1,0,0,1,0,0,1,2,2,0,1.6486586255873816,8.166997213575215,17.25360537887591
0,1,45000000.0,2.2,2635.32,5.0,0,27.0,7.0,4.0,0.0,0.0,17.0,0,11,1,1,1,0,0,0,0,1,3,3,0,1.1631508098056809,7.877139284309122,17.502813423263966
0,2,39000000.0,4.3,2575.43,2.5,1,16.0,6.0,4.0,1.0,2.0,12.0,0,11,0,1,1,0,1,0,0,1,3,3,0,1.667706820558076,7.854159998759577,17.46230875890418
0,1,46000000.0,7.2,4312.35,2.5,4,13.0,4.0,5.0,2.0,4.0,11.0,0,11,0,1,0,0,1,1,0,1,3,4,0,2.1041341542702074,8.369470143366952,17.392791867921286
0,1,24000000.0,3.2,1916.6,2.5,0,13.0,6.0,5.0,0.0,0.0,12.0,0,11,1,1,0,0,1,0,0,1,3,1,0,1.4350845252893227,7.558829683120175,17.12723460309608
0,1,60000000.0,10.2,8552.83,3.5,6,13.0,8.0,5.0,2.0,3.0,10.0,0,11,0,1,1,0,1,1,0,1,4,4,0,2.4159137783010487,9.054134414846091,17.738930143051213
0,1,38500000.0,4.2,3018.64,3.0,0,13.0,6.0,5.0,0.0,0.0,10.0,0,11,0,1,1,0,1,0,0,1,3,3,0,1.6486586255873816,8.012892897965386,17.66719878919104
0,1,28000000.0,4.0,2395.75,2.5,7,13.0,5.0,4.0,1.0,3.0,6.0,0,11,1,0,1,0,1,0,0,1,3,2,0,1.6094379124341003,7.781868931957106,17.364400136399734
0,2,23000000.0,2.3,1928.58,3.5,1,13.0,3.0,3.0,0.0,0.0,18.0,0,11,0,1,1,0,1,0,0,1,3,1,0,1.1939224684724346,7.565057641636696,17.136122222322758
0,2,26000000.0,3.0,1437.45,2.0,0,20.0,5.0,3.0,1.0,2.0,18.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.3862943611198906,7.271321423958596,17.512457391695445
0,1,25500000.0,3.0,2515.54,3.5,0,12.0,5.0,5.0,0.0,0.0,12.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.3862943611198906,7.830640221182479,17.66719878919104
0,1,50000000.0,8.0,4791.5,2.5,0,20.0,5.0,3.0,2.0,2.0,8.0,0,10,0,0,1,0,1,0,0,1,2,4,0,2.1972245773362196,8.4748074749198,17.511240657786654
0,1,33000000.0,5.2,3114.47,2.5,0,13.0,4.0,4.0,1.0,2.0,12.0,0,11,1,1,0,0,1,0,0,1,3,3,0,1.824549292051046,8.044135302664925,17.54424066286305
0,1,16000000.0,2.2,1317.66,2.5,7,13.0,4.0,4.0,1.0,2.0,12.0,0,11,0,1,1,0,1,0,0,1,3,1,0,1.1631508098056809,7.184371348449984,16.72842243429483
0,1,32500000.0,4.0,2395.75,2.5,4,13.0,5.0,4.0,0.0,2.0,17.0,0,11,0,1,1,0,0,0,0,1,2,3,0,1.6094379124341003,7.781868931957106,16.93399848084062
0,1,39000000.0,5.2,3114.47,2.5,0,20.0,5.0,6.0,1.0,2.0,23.0,0,11,1,0,0,0,1,0,0,1,2,3,0,1.824549292051046,8.044135302664925,17.364400136399734
0,2,55000000.0,9.0,5390.44,2.5,0,13.0,6.0,3.0,2.0,4.0,13.0,0,11,0,1,1,0,1,0,0,1,3,4,0,2.302585092994046,8.592567789631806,17.809002106236246
0,2,42500000.0,4.2,2515.54,2.5,3,16.0,5.0,4.0,0.0,3.0,3.0,0,11,0,1,1,0,1,0,0,1,3,3,0,1.6486586255873816,7.830640221182479,17.598201792760147
0,2,31000000.0,4.0,2395.75,2.5,4,13.0,4.0,3.0,1.0,2.0,3.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.6094379124341003,7.781868931957106,17.136122222322758
0,1,35000000.0,5.0,2994.69,2.5,4,13.0,5.0,3.0,1.0,2.0,6.0,0,11,0,1,1,0,1,1,0,1,4,3,0,1.791759469228055,8.004929867988526,17.256953456397962
0,1,37000000.0,3.2,1916.6,2.5,0,20.0,4.0,4.0,1.0,2.0,27.0,0,11,1,0,0,0,1,0,0,1,2,3,0,1.4350845252893227,7.558829683120175,17.406819105759556
0,1,72500000.0,8.0,4791.5,2.5,4,26.0,5.0,5.0,1.0,4.0,12.0,0,11,0,0,1,0,1,0,0,1,2,4,1,2.1972245773362196,8.4748074749198,17.67961745663397
0,2,28500000.0,3.0,1796.81,2.5,0,13.0,6.0,4.0,0.0,2.0,12.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.3862943611198906,7.4943245364778175,16.948365884387538
0,2,36500000.0,4.0,2874.9,3.0,0,13.0,7.0,4.0,1.0,3.0,10.0,0,11,0,1,1,0,1,0,0,1,3,3,0,1.6094379124341003,7.964120947721826,17.136122222322758
0,1,33000000.0,3.2,2300.0,2.5,4,13.0,6.0,4.0,2.0,4.0,3.0,0,11,0,1,1,0,1,1,0,0,4,3,0,1.4350845252893227,7.741099090035366,17.245127192773722
0,1,62500000.0,6.0,2874.9,2.0,4,20.0,5.0,7.0,2.0,4.0,27.0,0,11,1,0,1,0,0,1,0,1,3,4,0,1.9459101490553132,7.964120947721826,17.54424066286305
0,1,75000000.0,8.0,4791.5,2.5,4,13.0,7.0,6.0,2.0,4.0,10.0,0,11,1,0,0,0,0,0,0,1,1,4,0,2.1972245773362196,8.4748074749198,17.54424066286305
0,2,35000000.0,3.1,1856.71,2.5,7,30.0,3.0,3.0,1.0,2.0,13.0,0,11,0,1,0,0,1,0,0,1,2,3,0,1.410986973710262,7.527099825383354,17.136122222322758
0,2,31000000.0,3.2,1916.6,2.5,0,13.0,4.0,4.0,0.0,0.0,13.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.4350845252893227,7.558829683120175,17.136122222322758
0,2,23500000.0,3.0,2156.17,3.0,2,13.0,6.0,3.0,1.0,2.0,3.0,0,11,0,1,1,0,1,0,0,1,3,1,0,1.3862943611198906,7.676552456449997,17.09891623073532
0,2,29500000.0,3.0,2515.54,3.5,7,13.0,4.0,4.0,0.0,2.0,3.0,0,11,0,1,1,0,0,0,0,1,2,2,0,1.3862943611198906,7.830640221182479,17.09891623073532
0,1,46500000.0,5.0,4192.56,3.5,0,13.0,6.0,4.0,1.0,2.0,6.0,0,11,1,1,1,0,1,0,0,1,4,4,0,1.791759469228055,8.341305294179508,17.66719878919104
0,1,31500000.0,4.0,2874.9,3.0,4,13.0,6.0,6.0,1.0,2.0,9.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.6094379124341003,7.964120947721826,17.66719878919104
0,1,15000000.0,4.0,1916.6,2.0,4,20.0,5.0,2.0,4.0,5.0,6.0,0,11,0,0,1,0,1,1,0,1,3,1,0,1.6094379124341003,7.558829683120175,17.25672933448884
0,1,22500000.0,9.0,4312.35,2.0,5,13.0,2.0,2.0,2.0,4.0,10.0,0,11,0,0,1,0,1,0,0,1,2,1,0,2.302585092994046,8.369470143366952,17.66719878919104
0,2,19000000.0,2.3,1500.0,2.5,0,13.0,4.0,4.0,1.0,2.0,3.0,0,11,0,1,0,0,1,0,0,0,2,1,0,1.1939224684724346,7.313886831633462,17.136122222322758
0,2,31000000.0,3.3,1976.49,2.5,7,13.0,4.0,4.0,1.0,1.0,27.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.4586150226995167,7.58958364273901,17.512457391695445
0,2,43500000.0,4.2,2515.54,2.5,0,20.0,4.0,4.0,1.0,2.0,10.0,0,11,0,0,0,0,1,1,0,1,2,3,0,1.6486586255873816,7.830640221182479,17.598201792760147
0,2,22000000.0,3.1,1856.71,2.5,1,12.0,5.0,3.0,1.0,1.0,12.0,0,11,0,1,0,0,1,0,0,1,2,1,0,1.410986973710262,7.527099825383354,17.09891623073532
0,2,31000000.0,4.0,2874.9,3.0,0,13.0,5.0,4.0,2.0,2.0,10.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.6094379124341003,7.964120947721826,17.136122222322758
0,1,55000000.0,6.0,3593.62,2.5,7,20.0,6.0,3.0,1.0,3.0,9.0,0,11,0,1,1,0,1,1,0,1,4,4,0,1.9459101490553132,8.187193562203863,17.256953456397962
0,1,60000000.0,7.1,8504.91,5.0,1,12.0,10.0,6.0,1.0,3.0,6.0,0,11,1,0,1,0,0,0,0,1,2,4,0,2.0918640616783932,9.048516494991084,17.54494710135055
0,2,28000000.0,3.0,1796.81,2.5,1,13.0,5.0,4.0,0.0,2.0,13.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.3862943611198906,7.4943245364778175,17.136122222322758
0,2,27500000.0,3.1,2228.05,3.0,1,13.0,6.0,5.0,0.0,2.0,4.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.410986973710262,7.709330764717954,17.152804315578063
0,2,29500000.0,3.2,1916.6,2.5,4,13.0,5.0,4.0,0.0,2.0,9.0,0,11,0,0,1,0,1,0,0,1,2,2,0,1.4350845252893227,7.558829683120175,17.09891623073532
0,2,19500000.0,2.3,1653.07,3.0,7,23.0,5.0,6.0,1.0,2.0,6.0,0,11,0,1,1,0,1,0,0,1,3,1,0,1.1939224684724346,7.4109941963326,16.811087710450938
0,2,27000000.0,3.2,1916.6,2.5,4,13.0,5.0,4.0,1.0,2.0,21.0,0,11,0,0,1,0,1,0,0,1,2,2,0,1.4350845252893227,7.558829683120175,17.062622861118964
0,2,28000000.0,4.0,2395.75,2.5,0,16.0,6.0,4.0,1.0,2.0,13.0,0,11,0,1,0,0,1,0,0,1,2,2,0,1.6094379124341003,7.781868931957106,17.136122222322758
0,2,29000000.0,3.0,1796.81,2.5,0,14.0,3.0,3.0,1.0,2.0,11.0,0,11,0,1,0,0,1,0,0,1,2,2,0,1.3862943611198906,7.4943245364778175,17.136122222322758
0,2,29000000.0,3.2,2299.92,3.0,0,13.0,5.0,5.0,1.0,2.0,3.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.4350845252893227,7.741064321938568,17.136122222322758
0,2,29000000.0,3.2,1916.6,2.5,0,13.0,4.0,4.0,1.0,2.0,6.0,0,11,0,1,1,0,0,0,0,1,2,2,0,1.4350845252893227,7.558829683120175,17.136122222322758
0,2,45000000.0,5.0,3593.62,3.0,0,13.0,4.0,4.0,2.0,4.0,6.0,0,11,0,0,1,0,1,0,0,1,2,3,0,1.791759469228055,8.187193562203863,17.598201792760147
0,1,22500000.0,2.3,1377.56,2.5,3,13.0,4.0,2.0,1.0,2.0,13.0,0,11,0,0,1,0,1,0,0,1,2,1,0,1.1939224684724346,7.228794755087915,17.392791867921286
0,1,26000000.0,3.0,1437.45,2.0,0,14.0,5.0,5.0,4.0,5.0,12.0,0,11,1,1,1,0,1,1,0,1,5,2,0,1.3862943611198906,7.271321423958596,17.511604264902065
0,0,33000000.0,4.3,3500.0,3.5,6,13.0,8.0,5.0,1.0,4.0,3.0,0,11,0,1,0,0,1,1,0,0,3,3,0,1.667706820558076,8.160803920954665,17.187704181842008
0,2,27000000.0,3.0,1796.81,2.5,4,20.0,3.0,4.0,1.0,2.0,12.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.3862943611198906,7.4943245364778175,17.1277587429781
0,2,22500000.0,3.0,1796.81,2.5,7,20.0,4.0,3.0,1.0,2.0,10.0,0,11,0,1,1,0,1,0,0,1,3,1,1,1.3862943611198906,7.4943245364778175,17.136122222322758
0,2,27500000.0,4.1,2455.64,2.5,4,13.0,5.0,5.0,1.0,2.0,10.0,0,11,0,1,1,0,0,0,0,1,2,2,0,1.62924053973028,7.806549841639534,17.136122222322758
0,1,16000000.0,2.2,1317.66,2.5,0,12.0,5.0,3.0,0.0,0.0,24.0,0,11,1,1,0,0,0,0,0,1,2,1,0,1.1631508098056809,7.184371348449984,16.743520821499253
0,1,47000000.0,7.0,4192.56,2.5,7,14.0,6.0,3.0,2.0,4.0,10.0,0,11,1,0,0,0,1,0,0,1,2,4,0,2.0794415416798357,8.341305294179508,17.361425238655
0,2,25000000.0,3.1,1856.71,2.5,4,13.0,4.0,4.0,0.0,0.0,13.0,0,11,0,1,1,0,1,0,0,1,3,1,0,1.410986973710262,7.527099825383354,17.136122222322758
0,2,25000000.0,3.2,1916.6,2.5,7,13.0,4.0,3.0,0.0,0.0,13.0,0,11,0,1,1,0,1,0,0,1,3,1,0,1.4350845252893227,7.558829683120175,17.136122222322758
0,2,90000000.0,7.2,4312.35,2.5,4,13.0,6.0,4.0,1.0,3.0,3.0,0,11,0,1,1,0,1,0,0,1,3,4,0,2.1041341542702074,8.369470143366952,18.104619006716966
0,2,65000000.0,9.0,9702.79,4.5,6,13.0,5.0,5.0,3.0,10.0,3.0,0,11,0,1,1,0,1,0,0,1,3,4,1,2.302585092994046,9.180271809829133,17.46230875890418
0,1,23000000.0,4.0,3354.05,3.5,1,12.0,9.0,3.0,1.0,2.0,6.0,0,11,0,1,1,0,1,0,0,1,3,1,0,1.6094379124341003,8.118221952424388,17.256953456397962
0,1,35000000.0,8.0,4791.5,2.5,4,8.0,8.0,4.0,0.0,0.0,9.0,0,11,0,1,1,0,1,1,0,1,4,3,0,2.1972245773362196,8.4748074749198,17.59013770210578
0,1,27000000.0,4.0,4312.35,4.5,7,11.0,8.0,4.0,0.0,0.0,6.0,0,11,1,0,0,0,1,0,0,1,2,2,0,1.6094379124341003,8.369470143366952,17.038847109240553
0,2,85000000.0,9.0,4500.0,2.5,4,20.0,5.0,7.0,1.0,2.0,10.0,0,11,0,1,1,0,1,1,0,0,4,4,0,2.302585092994046,8.412054873292933,17.367011640398616
0,2,70000000.0,5.0,2250.0,2.5,3,20.0,5.0,4.0,2.0,4.0,10.0,0,11,0,1,1,0,1,0,0,0,3,4,0,1.791759469228055,7.719129840906732,17.378252251811972
0,2,35000000.0,3.3,1518.0,2.5,3,22.0,3.0,4.0,2.0,3.0,10.0,0,11,0,1,1,0,1,1,0,0,4,3,0,1.4586150226995167,7.325807502595773,17.378252251811972
0,1,180000000.0,7.3,8744.49,5.0,1,65.6,12.0,6.0,0.0,0.0,3.0,0,11,1,0,1,0,1,0,1,1,3,4,0,2.1162555148025524,9.076293417901264,19.00846741441004
0,2,25000000.0,3.0,1900.0,2.0,1,16.0,6.0,3.0,1.0,2.0,10.0,0,11,0,1,1,0,1,0,0,0,3,1,0,1.3862943611198906,7.550135342488429,17.145675453471537
0,1,45000000.0,3.0,1437.45,2.0,4,13.0,9.0,4.0,1.0,2.0,10.0,0,11,0,1,0,0,1,0,0,1,2,3,0,1.3862943611198906,7.271321423958596,17.650273652094107
0,1,26000000.0,3.0,1796.81,2.5,2,20.0,3.0,4.0,1.0,3.0,6.0,0,11,0,0,0,0,1,0,0,1,1,2,0,1.3862943611198906,7.4943245364778175,17.073607134447293
0,1,34500000.0,4.0,2395.75,2.5,7,13.0,6.0,5.0,1.0,2.0,9.0,0,11,0,0,1,0,1,0,0,1,2,3,0,1.6094379124341003,7.781868931957106,17.66719878919104
0,1,37500000.0,5.0,2395.75,2.0,6,14.0,6.0,5.0,1.0,3.0,6.0,0,11,0,1,1,0,1,0,0,1,3,3,0,1.791759469228055,7.781868931957106,17.66719878919104
0,1,42500000.0,5.1,3054.58,2.5,1,20.0,4.0,4.0,2.0,3.0,10.0,0,10,1,0,0,0,1,0,0,1,2,3,0,1.8082887711792655,8.024724706286444,17.41596381839432
0,0,30000000.0,5.0,2994.69,2.5,0,10.0,4.0,3.0,2.0,0.0,7.0,0,11,0,1,1,0,1,1,0,1,4,2,0,1.791759469228055,8.004929867988526,17.187704181842008
0,1,65000000.0,8.0,4791.5,2.5,2,13.0,6.0,3.0,3.0,5.0,24.0,0,11,1,0,1,0,1,1,0,1,4,4,0,2.1972245773362196,8.4748074749198,17.52744211041324
0,1,30000000.0,4.2,900.0,2.5,0,14.0,8.0,4.0,1.0,3.0,24.0,0,11,1,0,1,0,1,0,0,0,3,2,0,1.6486586255873816,6.803505257608338,17.364400136399734
0,1,17500000.0,3.0,1796.81,2.5,5,12.0,11.0,3.0,0.0,0.0,12.0,0,9,1,0,1,0,1,0,0,1,3,1,0,1.3862943611198906,7.4943245364778175,16.804992753978883
0,1,29500000.0,4.2,2165.0,2.5,3,13.0,4.0,4.0,2.0,0.0,10.0,0,11,0,0,1,0,1,0,0,0,2,2,0,1.6486586255873816,7.680637427560936,16.780968403762685
0,2,43000000.0,6.0,4312.35,3.0,1,13.0,6.0,4.0,3.0,0.0,24.0,0,10,1,0,1,0,1,0,0,1,3,3,0,1.9459101490553132,8.369470143366952,17.145675453471537
0,2,31000000.0,3.1,1856.71,2.5,0,13.0,6.0,5.0,0.0,2.0,6.0,0,11,1,1,1,0,1,0,0,1,4,2,0,1.410986973710262,7.527099825383354,17.136122222322758
0,2,45000000.0,6.3,4527.97,3.0,4,13.0,7.0,7.0,1.0,3.0,9.0,0,11,0,0,1,0,1,1,0,1,3,3,0,1.9878743481543455,8.418249819555472,17.136122222322758
0,2,26500000.0,3.0,1796.81,2.5,4,13.0,5.0,4.0,0.0,2.0,6.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.3862943611198906,7.4943245364778175,17.136122222322758
0,2,29500000.0,3.2,1916.6,2.5,4,13.0,5.0,4.0,0.0,3.0,10.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.4350845252893227,7.558829683120175,17.136122222322758
0,1,37500000.0,5.0,2395.75,2.0,5,20.0,5.0,4.0,2.0,4.0,10.0,0,11,0,0,1,0,0,0,0,1,1,3,0,1.791759469228055,7.781868931957106,17.531012293782062
0,2,150000000.0,10.0,5989.38,2.5,0,13.0,5.0,4.0,3.0,6.0,10.0,0,11,0,1,1,0,1,1,0,1,4,4,0,2.3978952727983707,8.697910128162432,17.598201792760147
0,1,105000000.0,11.0,6588.31,2.5,2,20.0,5.0,6.0,3.0,4.0,7.0,0,11,0,1,1,0,1,0,0,1,3,4,0,2.4849066497880004,8.79320391791758,18.35198005960826
0,2,25500000.0,3.0,1796.81,2.5,4,13.0,4.0,4.0,1.0,3.0,24.0,0,11,1,1,1,0,1,0,0,1,4,2,0,1.3862943611198906,7.4943245364778175,16.948365884387538
0,2,22500000.0,2.3,1377.56,2.5,4,20.0,5.0,3.0,0.0,0.0,14.0,0,11,0,1,0,0,1,0,0,1,2,1,0,1.1939224684724346,7.228794755087915,16.95713066296133
0,2,105000000.0,12.0,7187.25,2.5,1,20.0,6.0,5.0,3.0,5.0,24.0,0,11,1,1,1,0,1,0,0,1,4,4,0,2.5649493574615367,8.880203027487838,17.809002106236246
0,2,28500000.0,3.0,1796.81,2.5,0,13.0,9.0,4.0,0.0,0.0,10.0,0,11,1,1,0,0,1,0,0,1,3,2,0,1.3862943611198906,7.4943245364778175,16.948365884387538
0,1,125000000.0,10.0,5989.38,2.5,0,20.0,4.0,4.0,3.0,5.0,24.0,0,11,0,0,1,0,1,1,0,1,3,4,0,2.3978952727983707,8.697910128162432,18.105235803155498
0,1,60000000.0,6.0,3593.62,2.5,7,13.0,8.0,5.0,2.0,3.0,14.0,0,10,1,0,1,0,1,0,0,1,3,4,0,1.9459101490553132,8.187193562203863,17.624668944433928
0,1,16500000.0,2.2,1054.13,2.0,0,13.0,3.0,3.0,1.0,0.0,12.0,0,7,1,0,0,0,0,0,0,1,1,1,0,1.1631508098056809,6.961419261067683,16.836530024410607
0,1,33500000.0,4.0,2874.9,3.0,1,13.0,10.0,5.0,2.0,4.0,24.0,0,11,1,0,1,0,1,0,0,1,3,3,0,1.6094379124341003,7.964120947721826,17.66719878919104
0,1,35000000.0,5.0,3303.0,3.5,5,11.0,6.0,4.0,2.0,2.0,7.0,0,11,1,1,1,0,1,0,0,0,4,3,0,1.791759469228055,8.102889134640868,17.333804663047154
0,1,27500000.0,5.0,2395.75,2.0,7,13.0,9.0,4.0,2.0,3.0,12.0,0,10,1,0,1,0,1,0,0,1,3,2,0,1.791759469228055,7.781868931957106,17.36621025522219
0,2,22500000.0,3.0,1796.81,2.5,1,13.0,7.0,3.0,0.0,3.0,10.0,0,11,0,1,0,0,1,0,0,1,2,1,0,1.3862943611198906,7.4943245364778175,17.119140811308014
0,2,25000000.0,3.0,2156.17,3.0,0,13.0,7.0,6.0,0.0,2.0,6.0,0,11,0,1,1,0,1,0,0,1,3,1,0,1.3862943611198906,7.676552456449997,17.136122222322758
0,2,28000000.0,5.3,3809.24,3.0,0,15.0,6.0,6.0,0.0,2.0,9.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.840549633397487,8.24544745826281,16.95713066296133
0,2,26000000.0,2.2,1581.2,3.0,4,13.0,5.0,3.0,0.0,2.0,6.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.1631508098056809,7.366571562587296,17.136122222322758
0,2,28000000.0,3.0,2156.17,3.0,7,13.0,4.0,4.0,1.0,2.0,10.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.3862943611198906,7.676552456449997,17.136122222322758
0,2,27000000.0,3.2,1916.6,2.5,7,13.0,5.0,4.0,0.0,4.0,10.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.4350845252893227,7.558829683120175,17.136122222322758
0,1,29000000.0,3.2,3449.88,4.5,4,6.0,5.0,8.0,0.0,0.0,10.0,0,10,1,0,1,0,0,0,0,1,2,2,0,1.4350845252893227,8.146384549963724,17.402489746195158
0,2,32500000.0,3.3,2371.79,3.0,3,16.0,5.0,5.0,0.0,2.0,7.0,0,11,1,0,1,0,1,0,0,1,3,3,0,1.4586150226995167,7.771821756944578,17.136122222322758
0,2,27000000.0,3.0,1796.81,2.5,4,20.0,3.0,4.0,0.0,2.0,14.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.3862943611198906,7.4943245364778175,17.1277587429781
0,1,65000000.0,7.0,4192.56,2.5,4,14.0,4.0,5.0,2.0,4.0,17.0,0,11,0,1,1,0,1,0,0,1,3,4,0,2.0794415416798357,8.341305294179508,17.624668944433928
0,2,27500000.0,3.0,2515.54,3.5,6,13.0,7.0,4.0,0.0,2.0,6.0,0,11,0,1,1,0,1,0,0,1,3,2,0,1.3862943611198906,7.830640221182479,17.136122222322758
0,1,57500000.0,5.2,3114.47,2.5,5,13.0,4.0,4.0,1.0,2.0,6.0,0,11,0,0,1,0,1,0,0,1,2,4,0,1.824549292051046,8.044135302664925,17.66719878919104
