district,property_type,property_face,road_type,furnishing,municipality,ward_no,neighborhood,bedrooms,kitchens,bathrooms,living_rooms,parking,total_floors,total_price,land_size_aana,built_up_sqft,house_age,road_width_feet,hospital_m,airport_m,pharmacy_m,bhatbhateni_m,school_m,college_m,public_transport_m,police_station_m,boudhanath_m,ring_road_m
Kathmandu,Residential,South-East,High Access,Unfurnished,Budhanilkantha,6,Hattigauda,6.0,2.0,4.0,2.0,1.0,2.5,45000000.0,6.0,1711.25,7.0,10.0,1000.0,8000.0,300.0,1360.0,550.0,430.0,350.0,600.0,9200.0,1150.0
Kathmandu,Residential,North-East,Low Access,Unfurnished,Budhanilkantha,6,Hattigauda,5.0,1.0,5.0,1.0,2.0,2.5,39000000.0,5.0,1574.35,2.0,13.0,2000.0,8000.0,400.0,2300.0,400.0,1100.0,500.0,860.0,7500.0,3000.0
Kathmandu,Semi-commercial,South-West,High Access,Unfurnished,Kathmandu,15,Chamati,8.0,1.0,4.0,1.0,2.0,4.0,26000000.0,2.18,684.5,10.0,20.0,660.0,6400.0,220.0,1370.0,420.0,740.0,190.0,540.0,7200.0,2000.0
Kathmandu,Residential,East,High Access,Unfurnished,Kathmandu,4,Baluwatar,4.0,1.0,4.0,1.0,2.0,3.5,40000000.0,3.0,855.62,8.0,14.0,660.0,6400.0,220.0,1370.0,420.0,740.0,190.0,540.0,7200.0,2000.0
Kathmandu,Semi-commercial,South,High Access,Unfurnished,Kathmandu,10,Baluwatar,5.0,1.0,2.0,1.0,3.0,2.5,30000000.0,2.5,684.5,12.0,20.0,660.0,6400.0,220.0,1370.0,420.0,740.0,190.0,540.0,7200.0,2000.0
Kathmandu,Residential,South,High Access,Unfurnished,Kathmandu,4,Maharajgunj,3.0,1.0,2.0,1.0,3.0,2.0,50000000.0,5.5,684.5,42.0,10.0,740.0,3900.0,160.0,1940.0,230.0,180.0,230.0,190.0,5600.0,300.0
Kathmandu,Residential,South-West,High Access,Unfurnished,Kathmandu,15,Chamati,11.0,1.0,5.0,1.0,4.0,5.5,72000000.0,9.0,855.62,2.0,13.0,620.0,4400.0,220.0,1300.0,360.0,440.0,110.0,760.0,7400.0,1000.0
Kathmandu,Residential,North-West,High Access,Unfurnished,Kathmandu,26,Samakhusi,9.0,1.0,7.0,1.0,2.0,3.5,37500000.0,6.31,1711.25,22.0,5.0,1600.0,5200.0,450.0,1000.0,230.0,800.0,130.0,1900.0,6800.0,2000.0
Kathmandu,Residential,East,High Access,Full Furnished,Kathmandu,29,Ghattekulo,4.0,1.0,2.0,2.0,3.0,1.0,14000000.0,2.75,684.5,44.0,6.0,300.0,3000.0,200.0,1000.0,200.0,300.0,500.0,200.0,4000.0,2000.0
Kathmandu,Residential,East,High Access,Semi Furnished,Nagarjun,9,Kalanki,4.0,2.0,3.0,1.0,1.0,2.5,28100000.0,3.25,1026.75,0.0,13.0,260.0,11000.0,130.0,1840.0,190.0,280.0,200.0,510.0,11000.0,2500.0
Kathmandu,Residential,South-West,Low Access,Unfurnished,Kathmandu,3,Basundhara,5.0,2.0,4.0,2.0,1.0,2.5,36000000.0,4.5,1369.0,8.0,13.0,580.0,8000.0,200.0,1610.0,320.0,290.0,500.0,380.0,7500.0,500.0
Kathmandu,Residential,West,High Access,Unfurnished,Kathmandu,3,Basundhara,6.0,2.0,3.0,2.0,1.0,2.5,26000000.0,3.93,1026.75,14.0,11.0,700.0,8000.0,300.0,1860.0,230.0,350.0,700.0,670.0,7500.0,700.0
Kathmandu,Residential,North-East,High Access,Semi Furnished,Kathmandu,14,Syuchatar,6.0,2.0,4.0,1.0,1.0,2.5,35000000.0,4.0,1197.87,3.0,13.0,700.0,11000.0,90.0,1330.0,100.0,210.0,100.0,420.0,11000.0,800.0
Kathmandu,Residential,North-East,High Access,Full Furnished,Kathmandu,30,Maitidevi,12.0,1.0,3.0,1.0,2.0,3.0,16500000.0,2.0,684.0,34.0,3.0,200.0,2000.0,200.0,1000.0,200.0,200.0,100.0,300.0,3000.0,2000.0
Kathmandu,Residential,North,High Access,Semi Furnished,Chandragiri,12,Outskirt_Zone,6.0,2.0,4.0,1.0,2.0,2.5,23500000.0,4.25,1026.75,2.0,13.0,100.0,13000.0,140.0,1310.0,320.0,210.0,300.0,480.0,12000.0,4000.0
Kathmandu,Residential,East,High Access,Unfurnished,Kageshwori Manohara,6,Jorpati,5.0,2.0,3.0,2.0,2.0,2.5,22500000.0,3.5,1996.0,6.0,10.0,1000.0,7000.0,418.0,4000.0,500.0,500.0,500.0,500.0,2000.0,4000.0
Kathmandu,Commercial,North-East,High Access,Semi Furnished,Kathmandu,4,Koteshwor,10.0,3.0,5.0,3.0,2.0,4.5,67500000.0,5.13,1540.12,29.0,20.0,400.0,1000.0,100.0,200.0,100.0,200.0,200.0,260.0,2540.0,200.0
Kathmandu,Residential,South-East,High Access,Unfurnished,Tarkeshwor,4,Tarkeshwor,2.0,1.0,2.0,1.0,1.0,1.0,17000000.0,4.06,1026.75,18.0,13.0,500.0,8000.0,500.0,3000.0,200.0,1000.0,200.0,1000.0,7000.0,2000.0
Kathmandu,Residential,South-East,High Access,Semi Furnished,Kathmandu,16,Banasthali,6.0,2.0,5.0,3.0,1.0,3.5,41000000.0,4.0,1454.565,7.0,13.0,500.0,8300.0,300.0,900.0,250.0,400.0,250.0,600.0,6800.0,600.0
Kathmandu,Commercial,South,High Access,Full Furnished,Kathmandu,29,Maitidevi,9.0,5.0,5.0,1.0,3.0,5.5,41000000.0,3.5,1197.0,34.0,23.0,200.0,2000.0,100.0,1500.0,300.0,200.0,50.0,100.0,3000.0,2000.0
Kathmandu,Residential,North-East,High Access,Semi Furnished,Budhanilkantha,8,Bhangal,7.0,2.0,5.0,2.0,1.0,2.5,36000000.0,3.75,1026.75,0.0,13.0,2000.0,7000.0,150.0,2100.0,160.0,500.0,150.0,440.0,6500.0,2500.0
Kathmandu,Residential,East,High Access,Full Furnished,Budhanilkantha,10,Kapan,10.0,4.0,7.0,4.0,9.0,4.0,58000000.0,11.5,3935.87,10.0,20.0,200.0,5000.0,200.0,500.0,300.0,500.0,200.0,1500.0,5000.0,200.0
Kathmandu,Residential,East,Low Access,Unfurnished,Budhanilkantha,8,Bhangal,6.0,3.0,5.0,3.0,1.0,3.0,31000000.0,4.5,1369.0,6.0,13.0,1500.0,6000.0,150.0,1700.0,110.0,740.0,150.0,210.0,5500.0,2000.0
Kathmandu,Residential,North-East,High Access,Semi Furnished,Kathmandu,16,Balaju,4.0,2.0,3.0,2.0,1.0,2.5,30000000.0,2.75,1026.75,6.0,13.0,1000.0,8900.0,230.0,1230.0,90.0,370.0,200.0,800.0,9700.0,800.0
Kathmandu,Residential,East,Low Access,Semi Furnished,Budhanilkantha,4,Budhanilkantha,7.0,3.0,4.0,2.0,2.0,3.0,38000000.0,4.25,1026.0,8.0,13.0,500.0,8000.0,100.0,2000.0,100.0,500.0,100.0,200.0,7000.0,3000.0
Kathmandu,Residential,North-East,High Access,Semi Furnished,Kathmandu,32,Pepsicola,7.0,3.0,7.0,3.0,5.0,3.5,43000000.0,3.5,2798.0,8.0,20.0,2500.0,3900.0,400.0,3000.0,400.0,2000.0,200.0,850.0,4600.0,2500.0
Kathmandu,Residential,South-West,High Access,Full Furnished,Kathmandu,29,Ghattekulo,12.0,4.0,4.0,2.0,10.0,3.5,60000000.0,6.0,1197.0,17.0,11.0,200.0,3000.0,100.0,1000.0,200.0,200.0,500.0,600.0,3500.0,2000.0
Kathmandu,Residential,South,High Access,Full Furnished,Kathmandu,29,Ghattekulo,6.0,2.0,3.0,2.0,7.0,2.0,32000000.0,4.81,1197.0,15.0,3.0,200.0,3000.0,3000.0,1000.0,100.0,200.0,400.0,300.0,4000.0,2000.0
Kathmandu,Residential,South-East,High Access,Unfurnished,Budhanilkantha,10,Kapan,5.0,2.0,3.0,2.0,1.0,2.5,21500000.0,3.93,2033.0,9.0,13.0,2500.0,6000.0,150.0,2700.0,170.0,480.0,150.0,600.0,5500.0,1500.0
Kathmandu,Residential,North-East,Low Access,Unfurnished,Budhanilkantha,10,Kapan,4.0,2.0,3.0,2.0,1.0,2.5,22000000.0,4.0,1369.0,12.0,16.0,2500.0,6000.0,200.0,2780.0,170.0,760.0,300.0,400.0,5500.0,2000.0
Kathmandu,Commercial,North-East,High Access,Semi Furnished,Budhanilkantha,9,Budhanilkantha,7.0,3.0,5.0,3.0,2.0,3.0,50000000.0,5.0,1200.0,14.0,26.0,500.0,4000.0,50.0,1000.0,100.0,500.0,50.0,500.0,4000.0,800.0
Kathmandu,Residential,East,High Access,Unfurnished,Kathmandu,7,Chabahil,7.0,2.0,3.0,1.0,1.0,2.5,31500000.0,3.35,1026.75,22.0,10.0,1000.0,3000.0,90.0,1400.0,100.0,240.0,100.0,770.0,3000.0,830.0
Kathmandu,Residential,West,High Access,Semi Furnished,Budhanilkantha,8,Budhanilkantha,6.0,2.0,5.0,2.0,2.0,2.5,43500000.0,5.15,1200.0,1.0,13.0,1000.0,7000.0,200.0,2000.0,200.0,500.0,200.0,500.0,6000.0,2000.0
Kathmandu,Residential,East,High Access,Unfurnished,Budhanilkantha,9,Sukedhara,6.0,2.0,7.0,3.0,3.0,2.5,72500000.0,7.0,1197.87,1.0,15.0,1000.0,3000.0,90.0,1300.0,100.0,240.0,200.0,770.0,3000.0,830.0
Kathmandu,Residential,South-East,High Access,Semi Furnished,Budhanilkantha,8,Budhanilkantha,6.0,2.0,5.0,2.0,2.0,2.5,44000000.0,5.0,1200.0,1.0,13.0,800.0,5000.0,200.0,2000.0,200.0,500.0,100.0,500.0,5000.0,2000.0
Kathmandu,Residential,West,High Access,Semi Furnished,Budhanilkantha,8,Budhanilkantha,6.0,2.0,5.0,2.0,2.0,2.5,44000000.0,5.0,1200.0,1.0,16.0,800.0,7000.0,500.0,3000.0,200.0,800.0,500.0,500.0,6000.0,2000.0
Kathmandu,Residential,South,High Access,Unfurnished,Kathmandu,16,Balaju,11.0,2.0,4.0,2.0,2.0,2.5,28000000.0,3.75,1026.75,11.0,13.0,3800.0,10300.0,110.0,3400.0,50.0,220.0,100.0,100.0,9700.0,100.0
Kathmandu,Residential,North-East,High Access,Unfurnished,Tokha,8,Baniyatar,8.0,3.0,6.0,2.0,4.0,2.5,42500000.0,10.0,1369.0,19.0,13.0,1000.0,7000.0,500.0,2000.0,500.0,660.0,50.0,1000.0,6000.0,2000.0
Kathmandu,Residential,North-East,High Access,Unfurnished,Budhanilkantha,9,Sukedhara,3.0,2.0,2.0,2.0,1.0,2.5,32500000.0,3.93,1026.75,16.0,12.0,1000.0,5000.0,100.0,1230.0,90.0,210.0,150.0,600.0,4500.0,1830.0
Kathmandu,Residential,West,High Access,Semi Furnished,Kageshwori Manohara,9,Gothatar,5.0,2.0,7.0,2.0,5.0,2.5,35000000.0,4.0,2389.65,5.0,20.0,2500.0,3400.0,300.0,3000.0,400.0,2000.0,600.0,800.0,2900.0,1700.0
Kathmandu,Residential,East,High Access,Semi Furnished,Kathmandu,32,Pepsicola,5.0,1.0,4.0,2.0,9.0,2.5,99000000.0,13.75,3217.76,13.0,20.0,2000.0,3900.0,300.0,2900.0,400.0,2500.0,300.0,800.0,4500.0,1700.0
Kathmandu,Residential,South-East,High Access,Unfurnished,Budhanilkantha,13,Bhangal,10.0,2.0,5.0,2.0,1.5,2.5,16000000.0,2.62,2000.0,7.0,16.0,200.0,8100.0,200.0,1360.0,700.0,420.4,180.0,360.0,7400.0,1170.0
Kathmandu,Commercial,West,High Access,Semi Furnished,Kathmandu,32,Koteshwor,11.0,4.0,5.0,2.0,7.0,3.0,30000000.0,3.0,1090.814,9.0,8.0,200.0,500.0,200.0,700.0,300.0,200.0,100.0,400.0,3000.0,100.0
Kathmandu,Residential,East,High Access,Full Furnished,Budhanilkantha,10,Kapan,8.0,3.0,6.0,3.0,6.0,3.5,52000000.0,5.0,1711.25,3.0,16.0,500.0,5000.0,200.0,400.0,200.0,300.0,200.0,1500.0,5000.0,200.0
Kathmandu,Residential,East,Low Access,Full Furnished,Budhanilkantha,11,Kapan,5.0,2.0,3.0,2.0,5.0,2.5,21500000.0,3.0,1026.75,8.0,13.0,600.0,6000.0,400.0,1000.0,2000.0,1000.0,600.0,1500.0,5000.0,200.0
Kathmandu,Residential,West,Low Access,Full Furnished,Budhanilkantha,11,Kapan,6.0,3.0,3.0,3.0,5.0,3.5,27000000.0,3.0,1026.75,1.0,13.0,2000.0,6000.0,500.0,5000.0,500.0,600.0,600.0,1500.0,6000.0,300.0
Kathmandu,Residential,South,High Access,Full Furnished,Kathmandu,29,Anamnagar,12.0,3.0,2.0,1.5,7.0,3.0,110000000.0,7.5,1026.75,32.0,16.0,200.0,3000.0,200.0,50.0,200.0,300.0,50.0,400.0,4000.0,1000.0
Kathmandu,Residential,North-West,Low Access,Unfurnished,Budhanilkantha,8,Golfutar,4.0,1.0,3.0,1.0,1.0,2.5,35000000.0,4.62,1369.0,20.0,13.0,1500.0,6000.0,150.0,1800.0,100.0,390.0,300.0,1340.0,5500.0,2500.0
Kathmandu,Residential,East,High Access,Unfurnished,Budhanilkantha,8,Golfutar,4.0,1.0,3.0,1.0,1.0,2.5,33000000.0,4.0,1369.0,11.0,13.0,1500.0,6000.0,100.0,1800.0,150.0,420.0,400.0,220.0,5500.0,2000.0
Kathmandu,Residential,East,High Access,Semi Furnished,Budhanilkantha,2,Budhanilkantha,7.0,3.0,4.0,3.0,1.0,3.0,27000000.0,3.75,855.62,17.0,13.0,800.0,8000.0,200.0,3000.0,200.0,500.0,500.0,800.0,7000.0,3000.0
Kathmandu,Residential,South-East,Low Access,Unfurnished,Budhanilkantha,8,Bhangal,6.0,2.0,4.0,2.0,1.0,2.5,28000000.0,3.0,1026.0,1.0,13.0,2000.0,6000.0,200.0,2100.0,200.0,740.0,200.0,1540.0,5500.0,3000.0
Kathmandu,Residential,North-East,Low Access,Unfurnished,Budhanilkantha,8,Bhangal,5.0,2.0,4.0,2.0,1.0,2.5,29000000.0,3.0,2000.0,1.0,13.0,2000.0,6000.0,200.0,2100.0,200.0,720.0,200.0,940.0,5500.0,1810.0
Kathmandu,Residential,South-East,Low Access,Semi Furnished,Budhanilkantha,8,Bhangal,4.0,1.0,4.0,1.0,2.0,2.5,39000000.0,5.0,1700.0,1.0,13.0,2000.0,5000.0,150.0,1220.0,800.0,680.0,400.0,620.0,4500.0,3000.0
Kathmandu,Commercial,East,High Access,Unfurnished,Kathmandu,5,Kalopul,7.5,2.0,8.0,2.0,4.0,3.5,61000000.0,7.06,1540.125,24.0,26.0,500.0,3000.0,400.0,1000.0,200.0,400.0,100.0,500.0,2880.0,890.0
Kathmandu,Residential,East,High Access,Full Furnished,Kathmandu,32,Tinkune,4.0,2.0,2.0,2.0,5.0,2.0,65000000.0,4.5,1369.0,18.0,13.0,500.0,300.0,300.0,100.0,100.0,100.0,50.0,300.0,2000.0,50.0
Kathmandu,Residential,East,High Access,Unfurnished,Kathmandu,31,Shantinagar,10.0,1.0,4.0,2.5,2.5,2.0,35000000.0,4.0,1197.87,22.0,13.0,100.0,1000.0,100.0,1000.0,100.0,100.0,100.0,100.0,2000.0,300.0
Kathmandu,Residential,West,High Access,Full Furnished,Kathmandu,9,Old Baneshowr,12.0,3.0,4.0,2.0,4.0,3.0,41000000.0,4.0,1197.87,23.0,10.0,100.0,500.0,100.0,1000.0,100.0,100.0,100.0,160.0,2000.0,400.0
Kathmandu,Residential,South-West,High Access,Full Furnished,Kathmandu,9,Battisputali,6.0,1.0,4.0,2.0,3.0,3.0,10000000.0,8.0,1711.25,22.0,15.0,300.0,1000.0,100.0,1000.0,100.0,100.0,100.0,100.0,2000.0,300.0
Kathmandu,Residential,South,High Access,Unfurnished,Kathmandu,31,Shantinagar,9.0,2.0,4.0,2.5,1.0,3.5,37000000.0,3.25,1026.75,22.0,9.0,300.0,1000.0,100.0,1000.0,100.0,100.0,100.0,100.0,3000.0,1000.0
Kathmandu,Commercial,East,High Access,Unfurnished,Kathmandu,31,Shantinagar,9.0,2.0,4.0,2.5,2.5,3.5,45000000.0,3.0,941.18,19.0,26.0,300.0,1000.0,100.0,1000.0,100.0,100.0,50.0,100.0,2000.0,500.0
Kathmandu,Residential,North-East,Low Access,Semi Furnished,Budhanilkantha,8,Bhangal,5.0,2.0,5.0,2.0,1.0,2.5,39000000.0,4.0,2500.0,1.0,20.0,2000.0,6000.0,100.0,2100.0,150.0,720.0,50.0,940.0,5500.0,1810.0
Kathmandu,Residential,South-West,Low Access,Unfurnished,Budhanilkantha,8,Golfutar,5.0,2.0,4.0,2.0,1.0,2.5,32500000.0,4.5,1369.0,15.0,13.0,1500.0,5000.0,200.0,1700.0,200.0,340.0,400.0,500.0,4500.0,2500.0
Kathmandu,Residential,East,High Access,Unfurnished,Kathmandu,4,Sukedhara,4.0,2.0,3.0,2.0,1.0,2.0,26000000.0,4.0,1026.75,20.0,11.0,1500.0,3500.0,150.0,2000.0,140.0,220.0,150.0,470.0,3500.0,800.0
Kathmandu,Residential,West,Low Access,Unfurnished,Kathmandu,9,Sukedhara,6.0,2.0,4.0,2.0,1.0,2.5,47000000.0,6.0,1796.8125,10.0,13.0,1500.0,4000.0,100.0,2000.0,120.0,610.0,150.0,760.0,3500.0,1070.0
Kathmandu,Residential,South-West,High Access,Unfurnished,Budhanilkantha,9,Budhanilkantha,6.0,1.0,5.0,1.0,2.0,2.5,120000000.0,17.0,1711.25,28.0,16.0,500.0,5000.0,100.0,1000.0,500.0,500.0,100.0,500.0,5000.0,800.0
Kathmandu,Residential,North-East,High Access,Full Furnished,Kathmandu,9,Sinamangal,5.5,4.0,5.0,2.5,3.0,4.5,45000000.0,2.5,684.5,26.0,22.0,200.0,500.0,100.0,900.0,200.0,200.0,50.0,100.0,3000.0,1000.0
Kathmandu,Residential,North,High Access,Unfurnished,Kathmandu,7,Chabahil,8.0,3.0,3.0,3.0,1.0,8.0,68000000.0,8.0,1369.0,34.0,12.0,1000.0,3000.0,90.0,1400.0,100.0,240.0,100.0,310.0,2000.0,1110.0
Kathmandu,Residential,South-West,Low Access,Unfurnished,Budhanilkantha,9,Mandikatar,7.0,2.0,6.0,2.0,1.0,4.0,40000000.0,4.0,1369.0,1.0,11.0,1500.0,4000.0,100.0,1600.0,100.0,1120.0,50.0,830.0,4000.0,2000.0
Kathmandu,Residential,West,Low Access,Unfurnished,Budhanilkantha,9,Mandikatar,6.0,2.0,5.0,2.0,1.0,2.5,32000000.0,3.93,1197.88,1.0,13.0,1500.0,5000.0,200.0,2000.0,340.0,520.0,400.0,300.0,4000.0,2020.0
Kathmandu,Residential,South-West,Low Access,Unfurnished,Budhanilkantha,8,Hattigauda,5.5,1.5,3.5,2.0,1.0,2.5,47500000.0,5.5,1711.25,7.5,13.0,2000.0,6000.0,250.0,3300.0,200.0,320.0,400.0,920.0,6000.0,3260.0
Kathmandu,Residential,South,High Access,Full Furnished,Kathmandu,9,Sinamangal,5.0,1.0,5.0,4.0,6.0,2.5,75000000.0,9.0,1711.25,29.0,10.0,500.0,500.0,300.0,600.0,400.0,400.0,500.0,400.0,2000.0,500.0
Kathmandu,Residential,South-West,High Access,Semi Furnished,Kathmandu,6,Saraswatinagar,9.0,1.0,5.0,2.0,2.0,2.5,55000000.0,5.25,2700.0,3.0,14.0,700.0,2500.0,100.0,1000.0,50.0,500.0,50.0,500.0,1000.0,700.0
Kathmandu,Commercial,West,High Access,Unfurnished,Kathmandu,7,Chabahil,10.0,5.0,5.0,5.0,1.0,3.0,66500000.0,3.12,3080.95,6.0,21.0,100.0,2000.0,50.0,500.0,50.0,200.0,50.0,700.0,700.0,50.0
Kathmandu,Residential,West,High Access,Unfurnished,Budhanilkantha,9,Mandikatar,5.0,2.0,4.0,2.0,3.0,2.5,44500000.0,4.37,1197.87,8.0,13.0,1000.0,3000.0,160.0,1000.0,200.0,280.0,100.0,350.0,2000.0,510.0
Kathmandu,Residential,East,Low Access,Semi Furnished,Tarkeshwor,2,Tarkeshwor,5.0,2.0,4.0,3.0,1.0,2.5,25000000.0,3.75,2486.65,2.0,10.0,500.0,3840.0,100.0,4000.0,100.0,300.0,100.0,300.0,3380.0,3500.0
Kathmandu,Residential,South-East,Low Access,Unfurnished,Gokarneshwor,2,Gokarneshwor,2.0,1.0,1.0,1.0,2.0,1.0,14500000.0,4.0,1197.87,3.0,13.0,1440.0,8200.0,120.0,3820.0,1000.0,1000.0,500.0,1120.0,8720.0,8000.0
Kathmandu,Residential,West,High Access,Semi Furnished,Kathmandu,19,Koteshwor,6.0,2.0,4.0,1.0,1.0,3.0,28000000.0,3.25,941.18,3.0,10.0,400.0,4000.0,100.0,800.0,200.0,200.0,100.0,200.0,6000.0,1000.0
Kathmandu,Residential,West,Low Access,Unfurnished,Tarkeshwor,4,Tarkeshwor,12.0,3.0,4.0,2.0,1.0,3.5,22000000.0,3.75,3468.73,9.0,12.0,300.0,4800.0,100.0,50.0,200.0,200.0,126.0,220.0,7400.0,2560.0
Kathmandu,Residential,North-East,High Access,Unfurnished,Budhanilkantha,8,Mandikatar,6.0,2.0,4.0,2.0,2.0,3.0,36500000.0,5.0,1711.25,3.0,13.0,1500.0,4500.0,150.0,1800.0,100.0,760.0,150.0,270.0,4000.0,2000.0
Kathmandu,Residential,West,Low Access,Semi Furnished,Budhanilkantha,8,Bhangal,4.0,2.0,3.0,2.0,6.0,2.5,25000000.0,3.0,1026.75,8.0,10.0,340.0,5000.0,200.0,2000.0,300.0,300.0,200.0,250.0,4000.0,200.0
Kathmandu,Residential,North-East,Low Access,Full Furnished,Kathmandu,3,Maharajgunj,4.0,1.0,4.0,1.0,10.0,1.5,180000000.0,18.0,6160.5,26.0,12.0,560.0,5000.0,200.0,2000.0,200.0,300.0,150.0,500.0,4000.0,150.0
Kathmandu,Residential,East,Low Access,Semi Furnished,Budhanilkantha,6,Budhanilkantha,5.0,1.0,5.0,1.0,3.0,2.5,66000000.0,7.0,2395.75,3.0,13.0,200.0,6500.0,200.0,2500.0,200.0,200.0,200.0,300.0,6000.0,2500.0
Kathmandu,Residential,North-East,Low Access,Semi Furnished,Budhanilkantha,6,Budhanilkantha,5.0,1.0,5.0,2.0,3.0,2.5,76000000.0,8.0,2738.0,3.0,13.0,1500.0,7000.0,200.0,2000.0,200.0,200.0,200.0,200.0,6500.0,2000.0
Kathmandu,Residential,South-East,Low Access,Semi Furnished,Budhanilkantha,7,Budhanilkantha,5.0,1.0,5.0,1.0,4.0,2.5,87500000.0,9.75,3336.93,3.0,13.0,1000.0,6500.0,200.0,1800.0,200.0,200.0,200.0,200.0,6000.0,1800.0
Kathmandu,Residential,East,High Access,Full Furnished,Kathmandu,29,Mid_Zone,12.0,3.0,3.0,2.0,4.0,5.5,32500000.0,3.0,1026.75,24.0,20.0,200.0,3100.0,200.0,1500.0,200.0,200.0,100.0,300.0,4500.0,1500.0
Kathmandu,Residential,West,High Access,Semi Furnished,Tokha,3,Tokha,6.0,2.0,3.0,2.0,1.0,2.5,32500000.0,4.25,1454.56,7.0,10.0,2000.0,7000.0,300.0,2000.0,500.0,560.0,100.0,500.0,6000.0,3000.0
Kathmandu,Residential,North-East,High Access,Semi Furnished,Kathmandu,31,Shantinagar,6.0,2.0,4.0,2.0,3.0,3.5,55000000.0,4.5,1540.12,3.0,20.0,300.0,1000.0,100.0,1000.0,100.0,110.0,100.0,100.0,2500.0,200.0
Kathmandu,Residential,East,High Access,Full Furnished,Kathmandu,29,Ghattekulo,11.0,3.0,4.0,2.0,7.0,3.5,32500000.0,3.5,1197.875,9.0,22.0,200.0,4400.0,200.0,1600.0,200.0,200.0,500.0,200.0,4500.0,4000.0
Kathmandu,Semi-commercial,North-East,High Access,Unfurnished,Budhanilkantha,10,Kapan,7.0,3.0,6.0,1.0,2.0,2.0,40000000.0,4.0,1213.0,7.0,20.0,1000.0,5000.0,200.0,4000.0,200.0,300.0,200.0,1500.0,5000.0,3000.0
Kathmandu,Commercial,East,High Access,Unfurnished,Kathmandu,3,Premium_Zone,6.0,3.0,4.0,2.0,2.0,4.5,130000000.0,4.75,1369.0,26.0,50.0,100.0,500.0,100.0,2000.0,100.0,100.0,50.0,50.0,1000.0,50.0
Kathmandu,Residential,South,Low Access,Unfurnished,Kageshwori Manohara,8,Gothatar,4.0,2.0,3.0,1.0,5.0,2.5,51500000.0,10.0,1864.0,20.0,13.0,4700.0,6300.0,400.0,4600.0,500.0,2000.0,150.0,900.0,4000.0,2500.0
Kathmandu,Residential,East,Low Access,Unfurnished,Kageshwori Manohara,8,Gothatar,5.0,2.0,4.0,1.0,5.0,2.5,55000000.0,12.0,2150.0,21.0,13.0,3000.0,3800.0,400.0,3200.0,500.0,2200.0,150.0,800.0,3000.0,2800.0
Kathmandu,Semi-commercial,North-West,Low Access,Full Furnished,Budhanilkantha,6,Kapan,7.0,3.0,8.0,3.0,6.0,4.5,57000000.0,5.86,1882.3,6.0,20.0,200.0,3000.0,100.0,300.0,200.0,300.0,50.0,200.0,3000.0,300.0
Kathmandu,Residential,North,Low Access,Semi Furnished,Gokarneshwor,6,Jorpati,6.0,2.0,2.0,2.0,2.0,1.5,13000000.0,2.5,855.6,17.0,4.0,3000.0,2000.0,200.0,300.0,100.0,400.0,300.0,500.0,500.0,150.0
Kathmandu,Commercial,West,High Access,Semi Furnished,Budhanilkantha,10,Kapan,6.0,1.0,5.0,2.0,10.0,2.5,85000000.0,12.0,4107.0,28.0,20.0,1000.0,5000.0,200.0,2000.0,500.0,400.0,1500.0,2000.0,4000.0,500.0
Kathmandu,Residential,North,High Access,Semi Furnished,Tarkeshwor,6,Outskirt_Zone,6.0,2.0,3.0,2.0,1.0,2.5,24000000.0,4.37,2286.84,2.0,13.0,200.0,5800.0,100.0,3000.0,100.0,100.0,210.0,100.0,5200.0,1460.0
Kathmandu,Residential,South,High Access,Full Furnished,Kathmandu,29,Ghattekulo,13.0,3.0,4.0,2.0,7.0,3.5,35000000.0,3.18,941.1875,19.0,10.0,280.0,4400.0,200.0,1600.0,300.0,300.0,500.0,200.0,4500.0,4000.0
Kathmandu,Residential,South,High Access,Unfurnished,Gokarneshwor,6,Gokarneshwor,8.0,4.0,4.0,4.0,2.0,4.0,35000000.0,4.0,1202.0,3.5,13.0,1000.0,6000.0,620.0,2000.0,500.0,500.0,500.0,700.0,1000.0,2000.0
Kathmandu,Residential,North,High Access,Semi Furnished,Kathmandu,31,Baneshwor,12.0,3.0,3.0,2.0,4.0,3.0,49000000.0,7.0625,2551.5,45.0,10.0,500.0,1700.0,200.0,2000.0,300.0,300.0,100.0,500.0,4000.0,700.0
Kathmandu,Commercial,North-West,High Access,Unfurnished,Kathmandu,15,Thamel,5.0,1.0,3.0,1.0,5.0,2.5,14000000.0,15.0,1369.0,32.0,13.0,500.0,7000.0,100.0,1000.0,500.0,500.0,100.0,100.0,7000.0,1000.0
Kathmandu,Commercial,South,High Access,Semi Furnished,Kathmandu,14,Kalanki,5.0,1.0,7.0,1.0,5.0,6.5,89000000.0,5.75,1711.25,2.0,20.0,500.0,10000.0,100.0,500.0,500.0,500.0,100.0,500.0,10000.0,100.0
Kathmandu,Commercial,South-East,High Access,Unfurnished,Tokha,8,Baniyatar,6.0,1.0,4.0,2.0,1.0,3.0,50000000.0,4.25,1369.0,6.0,22.0,1000.0,6000.0,500.0,2000.0,300.0,600.0,390.0,500.0,5000.0,2000.0
Kathmandu,Residential,South-West,High Access,Semi Furnished,Budhanilkantha,7,Budhanilkantha,5.0,1.0,4.0,2.0,2.0,2.5,62500000.0,6.5,2800.0,5.0,16.0,1000.0,4000.0,50.0,3000.0,50.0,50.0,50.0,50.0,3000.0,3000.0
