location_raw,facing,price_amount_npr,price_unit,road_width_feet,road_surface,land_size_aana,district
"Chapali, Kathmandu",East,12500000.0,per_aana,,Black Topped,,Kathmandu
"Bhangal , Kathmandu",West,5000000.0,per_aana,35.0,Black Topped,7.2,Kathmandu
"Sanagaun, Lalitpur",West,3700000.0,per_aana,20.0,Gravelled,3.1,Lalitpur
"Deuwa Niwas, Kathmandu",South,37200000.0,total,12.0,Paved,,Kathmandu
"Chapali, Kathmandu",North,4500000.0,per_aana,13.0,Black Topped,,Kathmandu
"Chapali, Kathmandu",South,22000000.0,total,13.0,Gravelled,,Kathmandu
"Thulobharyang, Kathmandu",,,,,,,Kathmandu
"Tokha, Kathmandu",East,,,13.0,Black Topped,,Kathmandu
"Sitapaila, Kathmandu",South,4200000.0,per_aana,20.0,Black Topped,4.3,Kathmandu
"Balambu, Kathmandu",South-West,3500000.0,per_aana,20.0,Dhalan,,Kathmandu
"Balambu, Kathmandu",East,4000000.0,per_aana,16.0,Black Topped,,Kathmandu
"Italitar, Kathmandu",West,4700000.0,per_aana,13.0,Gravelled,,Kathmandu
"Bhaisepati, Lalitpur",South,6500000.0,per_aana,25.0,Black Topped,,Lalitpur
"Battisputali, Kathmandu",South-East,7200000.0,per_aana,13.0,Black Topped,,Kathmandu
"Tinkune, Kathmandu",West,7500000.0,per_aana,20.0,Black Topped,,Kathmandu
"Sinamangal, Kathmandu",East,14000000.0,per_aana,26.0,Black Topped,,Kathmandu
"Thulobharyang, Kathmandu",East,,,15.0,Black Topped,4.2,Kathmandu
"Deuwa chowk, Kathmandu",West,5500000.0,per_aana,20.0,Black Topped,,Kathmandu
"Hepali Height, Kathmandu",East,4800000.0,per_aana,12.0,Black Topped,4.3,Kathmandu
"Tathali, Bhaktapur",South-West,2100000.0,per_aana,20.0,Black Topped,,Bhaktapur
"Chapali, Kathmandu",North-East,22000000.0,total,14.0,Gravelled,,Kathmandu
"Deuwa chowk, Kathmandu",South,6000000.0,per_aana,13.0,Gravelled,,Kathmandu
"Tribhuwan Park, Kathmandu",East,2500000.0,per_aana,,,,Kathmandu
"Chapali, Kathmandu",East,22799999.999999996,total,14.0,Paved,4.3,Kathmandu
"Pasikot, Kathmandu",South-East,2700000.0,per_aana,20.0,Black Topped,,Kathmandu
"Deuwa chowk, Kathmandu",South,27200000.000000004,total,14.0,Paved,,Kathmandu
"Kirtipur, Kathmandu",East,,,20.0,Soil Stabilized,,Kathmandu
"Budhanilkantha, Kathmandu",East,5000000.0,per_aana,15.0,Black Topped,,Kathmandu
"Hattigauda, Kathmandu",West,2500000.0,per_aana,20.0,Gravelled,,Kathmandu
"Munde, Nawalpur",North,150000.0,per_dhur,20.0,Black Topped,,Unknown
"Kuleshwor, Kathmandu",East,7000000.0,per_aana,20.0,Black Topped,,Kathmandu
"Shantinagar, Kathmandu",South-East,7500000.0,per_aana,13.0,Black Topped,8.4,Kathmandu
"Tathali, Bhaktapur",West,1500000.0,per_aana,10.0,Black Topped,,Bhaktapur
"Madhesa, Sunsari",East,2300000.0,per_kattha,32.0,Black Topped,5.15,Unknown
"Chunikhel, Kathmandu",South,4200000.0,per_aana,13.0,Paved,,Kathmandu
"Sitapaila, Kathmandu",North,4500000.0,per_aana,20.0,Gravelled,,Kathmandu
"Sudal, Bhaktapur",East,,,8.0,Paved,71.2,Bhaktapur
"Sanagaun Lubhu, Lalitpur",East,3600000.0,per_aana,20.0,Paved,,Lalitpur
"Shantinagar, Kathmandu",South-East,7500000.0,per_aana,13.0,Black Topped,9.1,Kathmandu
"Golfutar, Kathmandu",West,8000000.0,per_aana,35.0,Black Topped,,Kathmandu
"Bramhakhel, Kathmandu",East,2100000.0,per_aana,13.0,Gravelled,3.2,Kathmandu
"Radhe Radhe, Bhaktapur",West,5500000.0,per_aana,13.0,Dhalan,,Bhaktapur
"Radhe Radhe, Bhaktapur",West,5500000.0,per_aana,20.0,Gravelled,,Bhaktapur
"Chapali, Kathmandu",West,12500000.0,per_aana,40.0,Black Topped,8.1,Kathmandu
"Budhanilkantha, Kathmandu",North-East,5200000.0,per_aana,13.0,Black Topped,,Kathmandu
"Phutung, Kathmandu",South,1800000.0,per_aana,10.0,Soil Stabilized,,Kathmandu
"Budhanilkantha, Kathmandu",North,6500000.0,per_aana,14.0,Black Topped,,Kathmandu
"Baluwatar, Kathmandu",South-West,,,20.0,Black Topped,,Kathmandu
"Bansbari, Kathmandu",West,6500000.0,per_aana,13.0,Paved,,Kathmandu
"Deuwa Chowk, Kathmandu",South-East,5300000.0,per_aana,20.0,Black Topped,10.1,Kathmandu
"Budhanilkantha, Kathmandu",West,4200000.0,per_aana,16.0,Black Topped,,Kathmandu
"Chapali, Kathmandu",South-West,5200000.0,per_aana,13.0,Black Topped,,Kathmandu
"Sitapaila, Kathmandu",North-East,4800000.0,per_aana,14.0,Gravelled,,Kathmandu
"Gwarko, Lalitpur",East,5500000.0,per_aana,20.0,Gravelled,,Lalitpur
"New Baneshwor, Kathmandu",East,8500000.0,per_aana,26.0,Dhalan,,Kathmandu
"Ramkot, Kathmandu",North,2800000.0,per_aana,26.0,Black Topped,9.2,Kathmandu
"Bakhri Gaun, Bhaktapur",East,900000.0,per_aana,20.0,Gravelled,,Bhaktapur
"Wasik, Kathmandu",East,3800000.0,per_aana,13.0,Gravelled,11.2,Kathmandu
"Wasik, Kathmandu",East,4000000.0,per_aana,13.0,Gravelled,24.2,Kathmandu
"Lama Gaun, Nuwakot",,1200000.0,per_ropani,13.0,Gravelled,105.1,Unknown
"Kharibhanjyang, Nuwakot",,1000000.0,per_ropani,13.0,Gravelled,108.3,Unknown
"Lele, Lalitpur",East,1250000.0,per_aana,20.0,Gravelled,,Lalitpur
"Naxal, Kathmandu",South-East,7500000.0,per_aana,16.0,Black Topped,,Kathmandu
"Dadhikot, Bhaktapur",South,4500000.0,per_aana,14.0,Paved,,Bhaktapur
"Kirtipur, Kathmandu",East,,,25.0,Dhalan,,Kathmandu
"Kirtipur, Kathmandu",East,,,25.0,Dhalan,,Kathmandu
"Kirtipur, Kathmandu",East,,,35.0,Dhalan,,Kathmandu
"Chandol, Kathmandu",West,6500000.0,per_aana,13.0,Black Topped,,Kathmandu
", Nuwakot",East,6000000.0,total,20.0,Soil Stabilized,96.2,Unknown
"Mahadev Danda, Nuwakot",East,4750000.0,total,20.0,Soil Stabilized,84.3,Unknown
"Dhumbarahi, Kathmandu",East,5000000.0,per_aana,13.0,Paved,,Kathmandu
"Budhanilkantha, Kathmandu",North,2500000.0,per_aana,16.0,Gravelled,,Kathmandu
"Tangal, Kathmandu",East,,,12.0,Dhalan,,Kathmandu
"Bhaisepati, Lalitpur",,6500000.0,per_aana,,,,Lalitpur
"Gwarko, Lalitpur",North,5000000.0,per_aana,13.0,Dhalan,5.2,Lalitpur
"Hattigauda, Kathmandu",North,3900000.0,per_aana,13.0,Soil Stabilized,,Kathmandu
"Samakhusi, Kathmandu",South,10000000.0,per_aana,20.0,Black Topped,12.2,Kathmandu
"Shankhamul, Kathmandu",South,7500000.0,per_aana,20.0,Black Topped,29.2,Kathmandu
"Chapali, Kathmandu",South-West,5000000.0,per_aana,13.0,Black Topped,,Kathmandu
"Naya Naikap, Kathmandu",West,3000000.0,per_aana,13.0,Dhalan,5.2,Kathmandu
"Nakhel, Bhaktapur",East,1200000.0,per_aana,13.0,Gravelled,,Bhaktapur
"Hattigauda, Kathmandu",South,4800000.0,per_aana,13.0,Dhalan,4.3,Kathmandu
"Bansbari, Kathmandu",West,5500000.0,per_aana,13.0,Black Topped,4.2,Kathmandu
"Maharajgunj, Kathmandu",East,8000000.0,per_aana,16.0,Dhalan,,Kathmandu
"Durbar Marga, Kathmandu",West,,,20.0,Black Topped,,Kathmandu
"Budhanilkantha, Kathmandu",South-East,4000000.0,per_aana,20.0,Black Topped,,Kathmandu
"Budhanilkantha, Kathmandu",South-East,4300000.0,per_aana,20.0,Black Topped,,Kathmandu
"Dhungeadda, Kathmandu",South,2300000.0,per_aana,13.0,Soil Stabilized,3.2,Kathmandu
"Dahachowk, Kathmandu",South-East,3200000.0,per_aana,19.0,Dhalan,,Kathmandu
"Sitapakha, Lalitpur",North-East,4500000.0,per_aana,13.0,Black Topped,5.3,Lalitpur
"Kalanki, Kathmandu",North,4500000.0,per_aana,13.0,Black Topped,0.4,Kathmandu
"Pasikot, Kathmandu",East,2400000.0,per_aana,13.0,Gravelled,,Kathmandu
"Godawari, Lalitpur",North-East,2000000.0,per_aana,13.0,Soil Stabilized,10.2,Lalitpur
"Bramhakhel, Kathmandu",North,2000000.0,per_aana,20.0,Soil Stabilized,3.2,Kathmandu
"Bansbari, Kathmandu",,,,20.0,Black Topped,,Kathmandu
"Dharmasthali, Kathmandu",East,2700000.0,per_aana,20.0,Soil Stabilized,,Kathmandu
"Chhetrapati, Kathmandu",South,10000000.0,per_aana,13.0,Black Topped,10.2,Kathmandu
"Kaushaltar, Bhaktapur",South,5400000.0,per_aana,16.0,Black Topped,,Bhaktapur
"New Baneshwor, Kathmandu",East,9000000.0,per_aana,13.0,Black Topped,,Kathmandu
"Rudreshwor, Kathmandu",South,6600000.0,per_aana,20.0,Black Topped,,Kathmandu
"Pasikot, Kathmandu",South-West,4500000.0,per_aana,20.0,Black Topped,,Kathmandu
"Sanepa, Lalitpur",East,,,12.0,Black Topped,,Lalitpur
"Dhumbarahi, Kathmandu",East,5500000.0,per_aana,13.0,Black Topped,,Kathmandu
"Kapan, Kathmandu",North,4000000.0,per_aana,13.0,Dhalan,,Kathmandu
"Chhampi, Lalitpur",East,,,20.0,Black Topped,,Lalitpur
"Ranipauwa, Nuwakot",South,7700000.0,total,12.0,Gravelled,178.1,Unknown
"Sunkhani, Nuwakot",East,5000000.0,total,13.0,Gravelled,,Unknown
"Sunkhani, Nuwakot",East,2000000.0,total,13.0,Gravelled,22.3,Unknown
"Shera Bagar, Nuwakot",East,,,13.0,Gravelled,418.1,Unknown
"Chapali, Kathmandu",South,4800000.0,per_aana,13.0,Black Topped,,Kathmandu
"Om Danda, Kavrepalanchok",South-West,275000.0,per_aana,20.0,Dhalan,,Unknown
"Rudreshwor, Kathmandu",East,,,12.0,Black Topped,,Kathmandu
"Sangla, Kathmandu",South-West,4000000.0,per_aana,13.0,Paved,,Kathmandu
"Maitidevi, Kathmandu",South,7000000.0,per_aana,10.0,Black Topped,5.3,Kathmandu
"Chapali, Kathmandu",South-East,4000000.0,per_aana,16.0,Black Topped,18.1,Kathmandu
"Lele, Lalitpur",East,,,20.0,Paved,,Lalitpur
"Kamerotar, Bhaktapur",North,6000000.0,per_aana,24.0,Black Topped,14.2,Bhaktapur
"Deuwa Chowk, Kathmandu",South-East,6000000.0,per_aana,13.0,Black Topped,,Kathmandu
"Aakasedhara, Kathmandu",South,2300000.0,per_aana,32.0,Black Topped,,Kathmandu
"Mandikhatar, Kathmandu",West,5000000.0,per_aana,13.0,Black Topped,,Kathmandu
"Bhangal , Kathmandu",East,5200000.0,per_aana,20.0,Black Topped,5.5,Kathmandu
"Hattigauda, Kathmandu",South,4350000.0,per_aana,13.0,Gravelled,5.2,Kathmandu
"Tokha Saraswoti, Kathmandu",East,3800000.0,per_aana,13.0,Gravelled,4.2,Kathmandu
"Dahachowk, Kathmandu",North,3200000.0,per_aana,10.0,Gravelled,,Kathmandu
"Chhaimale, Kathmandu",South-East,250000.0,per_aana,14.0,Gravelled,,Kathmandu
"Pudibhanjyang, Nuwakot",East,3600000.0,total,20.0,Soil Stabilized,,Unknown
"Narayanthan, Nuwakot",East,7800000.0,total,20.0,Gravelled,,Unknown
"Okharpauwa, Nuwakot",East,4800000.0,total,20.0,Gravelled,,Unknown
"Mahadev Danda, Nuwakot",East,4750000.0,total,20.0,Soil Stabilized,80.3,Unknown
"Shera Bagar, Nuwakot",East,5000000.0,total,20.0,Gravelled,96.3,Unknown
"Ranipauwa, Nuwakot",East,7700000.0,total,20.0,Soil Stabilized,176.1,Unknown
", Nuwakot",East,4200000.0,total,20.0,Soil Stabilized,,Unknown
"Katheri, Nuwakot",East,3600000.0,total,20.0,Soil Stabilized,,Unknown
"Ganesh Chowk, Kathmandu",North,6500000.0,per_aana,13.0,Gravelled,,Kathmandu
"Chappal Karkhana, Kathmandu",North,6500000.0,per_aana,13.0,Black Topped,4.1,Kathmandu
"Bhaisepati, Lalitpur",North-East,5300000.0,per_aana,12.0,Gravelled,,Lalitpur
"Lamatar, Lalitpur",North-East,1800000.0,per_aana,16.0,Gravelled,44.2,Lalitpur
"Dhapakhel, Lalitpur",North-West,3500000.0,per_aana,13.0,Paved,4.2,Lalitpur
"Thecho, Lalitpur",North-East,2700000.0,per_aana,22.0,Black Topped,4.3,Lalitpur
"Imadol, Lalitpur",South-East,,,13.0,Gravelled,,Lalitpur
"New Baneshwor, Kathmandu",South-East,9700000.0,per_aana,20.0,Gravelled,,Kathmandu
"Danchhi, Kathmandu",South-East,3000000.0,per_aana,20.0,Black Topped,,Kathmandu
"Dharmasthali, Kathmandu",East,4500000.0,per_aana,20.0,Paved,,Kathmandu
"Paiyuntar, Kathmandu",South,4000000.0,per_aana,20.0,Paved,,Kathmandu
"Chapagaun, Lalitpur",West,,,16.0,Dhalan,,Lalitpur
"Parsa, Chitwan",East,6000000.0,per_kattha,,Black Topped,,Unknown
"Rudreshwor, Kathmandu",South,6600000.0,per_aana,20.0,Black Topped,,Kathmandu
"Dhapakhel, Lalitpur",East,2300000.0,per_aana,,,,Lalitpur
"Tathali, Bhaktapur",South-East,,,13.0,Dhalan,3.2,Bhaktapur
"Dhapasi, Kathmandu",South-West,5500000.0,per_aana,10.0,Dhalan,,Kathmandu
"Dhungeadda, Kathmandu",North-East,4700000.0,per_aana,15.0,Dhalan,3.1,Kathmandu
"Bungamati, Lalitpur",East,1950000.0,per_aana,,,,Lalitpur
"Sanepa, Lalitpur",South-West,3700000.0,per_aana,14.0,Dhalan,3.1,Lalitpur
"Jharuwarasi, Lalitpur",South-West,1900000.0,per_aana,25.0,Black Topped,15.3,Lalitpur
"Chobhar, Kathmandu",South-West,2900000.0,per_aana,18.0,Black Topped,,Kathmandu
"Birendranagar, Chitwan",South-West,4000000.0,per_kattha,15.0,Dhalan,,Unknown
"Budhanilkantha, Kathmandu",East,6200000.0,per_aana,12.0,Dhalan,8.2,Kathmandu
"Budhanilkantha, Kathmandu",South,3200000.0,per_aana,20.0,Dhalan,,Kathmandu
"Budhanilkantha, Kathmandu",South,2800000.0,per_aana,20.0,Dhalan,,Kathmandu
"Kalanki, Kathmandu",West,5000000.0,per_aana,20.0,Dhalan,,Kathmandu
"Badikhel, Lalitpur",East,2400000.0,per_aana,20.0,Black Topped,3.1,Lalitpur
"Badeli, Kathmandu",North,3000000.0,per_aana,13.0,Gravelled,9.2,Kathmandu
"Duwakot, Bhaktapur",,,,20.0,Gravelled,,Bhaktapur
"Lele, Lalitpur",North,1300000.0,per_aana,16.0,Black Topped,,Lalitpur
"Kanyam, Ilam",West,,,,Gravelled,,Unknown
"Bungamati, Lalitpur",South-East,,,20.0,Gravelled,4.1,Lalitpur
"Bhaisepati, Lalitpur",North-East,4000000.0,per_aana,14.0,Black Topped,,Lalitpur
"Gajuri, Dhading",South,600000.0,per_aana,,,,Unknown
"Tinkune, Kathmandu",East,5800000.0,per_aana,,,,Kathmandu
"Goldhunga, Kathmandu",North,3200000.0,per_aana,,,3.2,Kathmandu
"Nagdaha, Lalitpur",North,3200000.0,per_aana,20.0,Soil Stabilized,,Lalitpur
"Jhamsikhel, Lalitpur",East,10000000.0,per_aana,13.0,Gravelled,,Lalitpur
"Gaushala, Kathmandu",North,15000000.0,per_aana,,,3.2,Kathmandu
"Pasikot, Kathmandu",South,4200000.0,per_aana,13.0,Black Topped,,Kathmandu
"Ramkot, Kathmandu",South,2500000.0,per_aana,13.0,Black Topped,3.2,Kathmandu
"Chapali, Kathmandu",South,5000000.0,per_aana,20.0,Black Topped,,Kathmandu
"Pasikot, Kathmandu",North,4500000.0,per_aana,13.0,Dhalan,,Kathmandu
"Chapali, Kathmandu",South-West,4500000.0,per_aana,20.0,Black Topped,,Kathmandu
"Golfutar, Kathmandu",North-East,5500000.0,per_aana,20.0,Black Topped,,Kathmandu
"Sirutar, Bhaktapur",South-East,4500000.0,per_aana,12.0,Dhalan,,Bhaktapur
"Soltidobato, Kathmandu",South,,,8.0,Black Topped,5.3,Kathmandu
"Soltimode, Kathmandu",East,,,42.0,Black Topped,,Kathmandu
"Lazimpat, Kathmandu",South,8000000.0,per_aana,12.0,Black Topped,,Kathmandu
"Kupandole, Lalitpur",South-East,12500000.0,per_aana,24.0,Black Topped,,Lalitpur
"Imadol, Lalitpur",North,3800000.0,per_aana,13.0,Gravelled,,Lalitpur
"Batar, Nuwakot",East,4500000.0,per_aana,,Black Topped,8.3,Unknown
"Bhaisepati, Lalitpur",South,5000000.0,total,12.0,Dhalan,,Lalitpur
"Hetauda, Makwanpur",East,45000.0,per_sqm,,Black Topped,,Unknown
"Balkot, Bhaktapur",East,4500000.0,per_aana,10.0,Gravelled,,Bhaktapur
"Ganesh Chowk, Kathmandu",South,6500000.0,per_aana,13.0,Black Topped,,Kathmandu
"Sanagaun, Lalitpur",East,3600000.0,per_aana,20.0,Gravelled,,Lalitpur
"Sanagaun, Lalitpur",West,3600000.0,per_aana,19.0,Gravelled,,Lalitpur
"Lele, Lalitpur",North,1100000.0,per_aana,13.0,Gravelled,,Lalitpur
"Sanagaun, Lalitpur",South,3800000.0,per_aana,20.0,Gravelled,,Lalitpur
"Lamatar, Lalitpur",East,2500000.0,per_aana,15.0,Gravelled,3.3,Lalitpur
"Kharipati, Bhaktapur",South-East,1600000.0,per_aana,20.0,Dhalan,8.2,Bhaktapur
"Badikhel, Lalitpur",South,1800000.0,per_aana,,Gravelled,,Lalitpur
"Sanagaun, Lalitpur",West,3800000.0,per_aana,20.0,Gravelled,3.2,Lalitpur
"Chapagaun, Lalitpur",East,1500000.0,per_aana,9.0,Gravelled,,Lalitpur
"Lazimpat, Kathmandu",West,7500000.0,per_aana,13.0,Black Topped,,Kathmandu
"Ganesh Chowk, Kathmandu",West,4200000.0,per_aana,13.0,Dhalan,,Kathmandu
"Lubhu, Lalitpur",South,2100000.0,per_aana,12.0,Gravelled,5.1,Lalitpur
"Koteshwor, Kathmandu",West,7300000.0,per_aana,20.0,Black Topped,5.3,Kathmandu
"Badeli, Kathmandu",North-East,4500000.0,per_aana,,,,Kathmandu
"Rudreshwor, Kathmandu",West,4800000.0,per_aana,13.0,Black Topped,,Kathmandu
"Lubhu, Lalitpur",North-West,3300000.0,per_aana,22.0,Gravelled,4.2,Lalitpur
"Chapali, Kathmandu",East,3800000.0,per_aana,12.0,Black Topped,3.2,Kathmandu
"Gaidakot, Nawalpur",East,6100000.0,total,18.0,Black Topped,5.2,Unknown
"Naubise, Dhading",North-West,310000.0,total,20.0,Paved,40.2,Unknown
"Putalisadak, Kathmandu",West,17500000.0,per_aana,40.0,Black Topped,,Kathmandu
"Imadol, Lalitpur",East,4300000.0,per_aana,12.0,Gravelled,3.1,Lalitpur
"Tikathali, Lalitpur",South,4800000.0,per_aana,12.0,Gravelled,4.2,Lalitpur
"Tikathali, Lalitpur",North,3800000.0,per_aana,12.0,Gravelled,,Lalitpur
"Tikathali, Lalitpur",North,3800000.0,per_aana,13.0,Gravelled,3.1,Lalitpur
"Tikathali, Lalitpur",South,4800000.0,per_aana,12.0,Gravelled,4.2,Lalitpur
"Tikathali, Lalitpur",North,3800000.0,per_aana,12.0,Gravelled,3.2,Lalitpur
"Gyaneshwor, Kathmandu",South,9000000.0,per_aana,12.0,Black Topped,,Kathmandu
"Balkhu, Kathmandu",South,6000000.0,per_aana,12.0,Black Topped,,Kathmandu
"Tikathali, Lalitpur",East,3800000.0,per_aana,13.0,Gravelled,3.2,Lalitpur
"Lamatar, Lalitpur",South-East,2800000.0,per_aana,19.0,Gravelled,,Lalitpur
"Chhauni, Kathmandu",South,8500000.0,per_aana,36.0,Black Topped,,Kathmandu
"Changunarayan, Bhaktapur",South,,,14.0,Dhalan,5.1,Bhaktapur
"Duwakot, Bhaktapur",North,,,13.0,Gravelled,,Bhaktapur
"Duwakot, Bhaktapur",South,,,13.0,Gravelled,4.2,Bhaktapur
"Lamatar, Lalitpur",East,3000000.0,per_aana,20.0,Dhalan,4.2,Lalitpur
"Lamatar, Lalitpur",East,3000000.0,per_aana,13.0,Dhalan,,Lalitpur
"Lubhu, Lalitpur",South,3000000.0,per_aana,13.0,Gravelled,3.2,Lalitpur
"Sanagaun, Lalitpur",West,3300000.0,per_aana,13.0,Gravelled,8.3,Lalitpur
"Sanagaun, Lalitpur",South,4000000.0,per_aana,16.0,Black Topped,,Lalitpur
"Lamatar, Lalitpur",South,7000000.0,total,15.0,Gravelled,3.2,Lalitpur
"Lamatar, Lalitpur",South,2700000.0,per_aana,13.0,Gravelled,,Lalitpur
"Lamatar, Lalitpur",North-West,8000000.0,total,13.0,Gravelled,,Lalitpur
"Lamatar, Lalitpur",East,3200000.0,total,13.0,Gravelled,2.2,Lalitpur
"Lamatar, Lalitpur",South,8000000.0,total,12.0,Gravelled,,Lalitpur
"Lamatar, Lalitpur",South,1800000.0,per_aana,12.0,Gravelled,3.2,Lalitpur
"Lamatar, Lalitpur",East,2200000.0,per_aana,,,,Lalitpur
"Lamatar, Lalitpur",West,3500000.0,per_aana,16.0,Gravelled,,Lalitpur
"Lamatar, Lalitpur",South-West,2700000.0,per_aana,13.0,Gravelled,7.2,Lalitpur
"Lamatar, Lalitpur",East,1800000.0,per_aana,12.0,Gravelled,,Lalitpur
"Lamatar, Lalitpur",East,4200000.0,per_aana,12.0,Gravelled,,Lalitpur
"Lubhu, Lalitpur",North-East,3500000.0,per_aana,19.0,Gravelled,,Lalitpur
"Lubhu, Lalitpur",West,2800000.0,per_aana,13.0,Gravelled,3.2,Lalitpur
"Lubhu, Lalitpur",East,2800000.0,per_aana,12.0,Gravelled,,Lalitpur
"Lubhu, Lalitpur",South-East,3700000.0,per_aana,13.0,Soil Stabilized,,Lalitpur
"Lubhu, Lalitpur",South-East,3700000.0,per_aana,13.0,Soil Stabilized,,Lalitpur
"Kapan, Kathmandu",West,3800000.0,per_aana,13.0,Dhalan,,Kathmandu
"Dhalpa road, Kathmandu",West,3000000.0,per_aana,28.0,Black Topped,,Kathmandu
"Itahari, Sunsari",South,370000.0,per_dhur,20.0,Gravelled,0.13,Unknown
"Jitpurphedi, Kathmandu",South,2500000.0,per_aana,13.0,Soil Stabilized,,Kathmandu
"Setipakha, Lalitpur",South-West,4400000.0,per_aana,13.0,Dhalan,3.2,Lalitpur
"Setipakha, Lalitpur",South-East,4400000.0,per_aana,12.0,Dhalan,,Lalitpur
"Sitapakha, Lalitpur",South,4400000.0,per_aana,12.0,Dhalan,,Lalitpur
"Sitapakha, Lalitpur",North,4400000.0,per_aana,12.0,Dhalan,,Lalitpur
"Lamatar, Lalitpur",West,3200000.0,per_aana,13.0,Soil Stabilized,,Lalitpur
"Lamatar, Lalitpur",North-West,3200000.0,per_aana,13.0,Soil Stabilized,,Lalitpur
"Aambadi Chowk, Morang",South,,,28.0,Black Topped,,Unknown
"Lubhu, Lalitpur",West,2500000.0,per_aana,13.0,Soil Stabilized,5.2,Lalitpur
"Sipadol, Bhaktapur",South-East,5000000.0,per_aana,10.0,Black Topped,,Bhaktapur
"Gothgaun, Morang",North,3500000.0,per_dhur,20.0,Black Topped,0.8,Unknown
"Koteshwor, Kathmandu",South,8000000.0,per_aana,12.0,Black Topped,,Kathmandu
"Pasikot, Kathmandu",North,4200000.0,per_aana,13.0,Gravelled,3.3,Kathmandu
"Pokhara, Kaski",East,1500000.0,per_ropani,12.0,Black Topped,,Unknown
"Tinthana, Kathmandu",South,3400000.0,per_aana,16.0,Black Topped,,Kathmandu
"Naikap, Kathmandu",West,3500000.0,per_aana,13.0,Black Topped,4.2,Kathmandu
"Dhulikhel, Kavrepalanchok",South,500000.0,per_aana,16.0,Soil Stabilized,,Unknown
"Chandragiri, Kathmandu",South,2600000.0,per_aana,10.0,Black Topped,6.2,Kathmandu
"Panauti, Kavrepalanchok",South,600000.0,per_aana,18.0,Black Topped,,Unknown
"Machhe Gaun, Kathmandu",South-East,2300000.0,per_aana,13.0,Dhalan,3.2,Kathmandu
"Baluwatar, Kathmandu",North-East,8000000.0,per_aana,13.0,Paved,,Kathmandu
"Jamune, Tanahun",East,3500000.0,total,20.0,Black Topped,4.2,Unknown
"Pasikot, Kathmandu",North,4200000.0,per_aana,13.0,Dhalan,3.3,Kathmandu
"Pasikot, Kathmandu",West,4100000.0,per_aana,14.0,Gravelled,,Kathmandu
"Bhimdhunga, Kathmandu",West,2700000.0,per_aana,13.0,Dhalan,,Kathmandu
"Gwarko, Lalitpur",South-East,5500000.0,per_aana,12.0,Black Topped,,Lalitpur
"Palase, Bhaktapur",South,1200000.0,per_aana,8.0,Soil Stabilized,,Bhaktapur
