category,location_raw,district,neighborhood,road_type,land_size_aana,price_per_aana,calculated_total_price,is_price_suspect,is_price_outlier,is_rate_outlier,is_large_plot,road_width_feet,is_wide_road,facing,source,price_segment
land,"Pepsicola, Bafal Marg, Kathmandu-13, Kathmandu",Kathmandu,Pepsicola,Unknown,7.0,4750000.0,33250000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Rarahill Futsal., Kirtipur-9, Kathmandu",Kathmandu,Budget_Zone,High Access,45.0,2300000.0,103500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Kirtipur, Kathmandu-16, Kathmandu",Kathmandu,Kirtipur,Low Access,3.25,2700000.0,8775000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Kirtipur Municipality Ward No. 5 Office, Kirtipur Ring Road, Kirtipur-3, Kathmandu",Kathmandu,Kirtipur,High Access,5.5,3200000.0,17600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Dhapakhel, Lalitpur-23, Lalitpur",Lalitpur,Dhapakhel,Low Access,4.0,2000000.0,8000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Narayan Tole, Kathmandu-3, Kathmandu, Bagmati Pradesh",Kathmandu,High_Zone,Mid Access,8.0,8200000.0,65600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Suryabinayak-4, Bhaktapur, Bagmati Pradesh",Bhaktapur,Suryabinayak,High Access,5.0,3500000.0,17500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bode, Madhyapur Thimi-7, Bhaktapur",Bhaktapur,Bode,Low Access,4.5,3300000.0,14850000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Samakhushi, Kathmandu-26, Kathmandu",Kathmandu,Samakhushi,High Access,11.3,6000000.0,67800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bode, Madhyapur Thimi-7, Bhaktapur",Bhaktapur,Bode,Low Access,6.9,2200000.0,15180000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Budhanilakantha-6, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,Mid Access,4.0,5200000.0,20800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Narayanthan Residence, Budhanilakantha-2, Kathmandu",Kathmandu,Narayanthan Residence,High Access,50.0,3200000.0,204800000.0,False,False,False,True,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Dhumbarai Temple, Kathmandu-4, Kathmandu",Kathmandu,High_Zone,High Access,43.0,7200000.0,309600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Tokha-1, Kathmandu, Bagmati Pradesh",Kathmandu,Tokha,Mid Access,5.0,2700000.0,13500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Kalanki, Kathmandu-14, Kathmandu",Kathmandu,Kalanki,High Access,6.6,1000000.0,6600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Taudaha, Kirtipur-6, Kathmandu",Kathmandu,Budget_Zone,High Access,24.5,3000000.0,73500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Tokha-2, Kathmandu, Bagmati Pradesh",Kathmandu,Tokha,High Access,50.0,3500000.0,245000000.0,False,False,False,True,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Gongabu, Tokha-9, Kathmandu",Kathmandu,High_Zone,High Access,5.0,8500000.0,42500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Lamatar, Mahalaxmi, Mahalaxmi Municipality, Lalitpur",Lalitpur,Lamatar,Low Access,5.0,3000000.0,15000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Tokha Saraswati, Tokha-3, Kathmandu, Bagmati Pradesh",Kathmandu,Tokha,High Access,22.0,5000000.0,110000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Tokha-2, Kathmandu, Bagmati Pradesh",Kathmandu,Tokha,High Access,4.5,3300000.0,14850000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Nagarjun-6, Kathmandu, Bagmati Pradesh",Kathmandu,Nagarjun,Mid Access,4.0,3300000.0,13200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bansthali Bus Station, Siddhicharan Sadak, Kathmandu-16, Kathmandu",Kathmandu,Thali,High Access,18.0,7000000.0,126000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Harisiddhi, Lalitpur-23, Lalitpur",Lalitpur,Harisiddhi,High Access,4.0,4000000.0,16000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Tokha, Tokha-4, Kathmandu, Bagmati Pradesh",Kathmandu,Tokha,Mid Access,21.0,6500000.0,136500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Tokha-1, Kathmandu, Bagmati Pradesh",Kathmandu,Tokha,Mid Access,4.0,2600000.0,10400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Tokha Chandeshwari, Tokha-2, Kathmandu, Bagmati Pradesh",Kathmandu,Tokha,Mid Access,7.0,3800000.0,26600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilakantha-6, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,High Access,16.0,5000000.0,80000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Kirtipur, Kathmandu-16, Kathmandu",Kathmandu,Kirtipur,High Access,5.5,3000000.0,16500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Kageshwori Manohara Municipality, Kathmandu",Kathmandu,Kageshwori Manohara Municipality,Mid Access,6.0,4400000.0,26400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Shrijanshil Tol, Tokha-4, Kathmandu, Bagmati Pradesh",Kathmandu,Mid_Zone,Mid Access,12.0,4100000.0,49200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Kirtipur, Kathmandu-16, Kathmandu",Kathmandu,Kirtipur,Low Access,5.9,4000000.0,23600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Tokha, Tokha-6, Kathmandu, Bagmati Pradesh",Kathmandu,Tokha,High Access,24.0,4000000.0,96000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Balambu, Chandragiri-12, Kathmandu",Kathmandu,Balambu,Unknown,3.5,3500000.0,12250000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bhangal, Budhanilakantha-8, Kathmandu",Kathmandu,Bhangal,High Access,4.0,5500000.0,22000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bafal, Kathmandu-13, Kathmandu",Kathmandu,Bafal,High Access,5.0,6500000.0,32500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bafal, Kathmandu-13, Kathmandu",Kathmandu,Bafal,High Access,11.0,6000000.0,66000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Chapali, Budhanilakantha-8, Kathmandu",Kathmandu,Chapali,High Access,17.0,4500000.0,76500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Chundevi (Maharajgunj), Kathmandu",Kathmandu,Maharajgunj,Mid Access,7.0,3200000.0,22400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Dholahiti, Thecho Chapagaun Road, Lalitpur-26, Lalitpur",Lalitpur,Dholahiti,Unknown,11.0,3200000.0,35200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Boshigaun, Chandragiri Municipality, Kathmandu",Kathmandu,Mid_Zone,High Access,50.0,3000000.0,288000000.0,False,False,False,True,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Budhanilakantha-8, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,High Access,16.0,4600000.0,73600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilakantha-8, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,Mid Access,4.5,4600000.0,20700000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Nirajan Bikram Marga, Kathmandu-31, Kathmandu, Bagmati Pradesh",Kathmandu,High_Zone,Mid Access,9.0,7000000.0,63000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Ganesh Mandir, Kathmandu-13, Kathmandu, Bagmati Pradesh",Kathmandu,Mid_Zone,Mid Access,7.0,5000000.0,35000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Lalitpur, Lalitpur-3, Lalitpur",Lalitpur,Lalitpur,High Access,9.0,3700000.0,33300000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Baluwatar, Kathmandu-4, Kathmandu",Kathmandu,Baluwatar,Unknown,3.0,8500000.0,25500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Talim Kendra Marg, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Mid_Zone,High Access,15.0,5200000.0,78000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Chyau Danda, Lalitpur-26, Lalitpur",Lalitpur,Mid_Zone,Low Access,4.0,4700000.0,18800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Tahachal marg, Kathmandu-13, Kathmandu, Bagmati Pradesh",Kathmandu,High_Zone,Mid Access,11.0,6500000.0,71500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Lalitpur, Lalitpur-3, Lalitpur",Lalitpur,Lalitpur,Unknown,4.0,1800000.0,7200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Lubhu, Mahalaxmi-8, Lalitpur",Lalitpur,Lubhu,Unknown,3.0,2700000.0,8100000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Bhaisepati, Lalitpur-18, Lalitpur",Lalitpur,Bhaisepati,Unknown,7.0,9600000.0,67200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Budhanilakantha-8, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,Mid Access,23.0,3500000.0,80500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilakantha-8, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,Mid Access,6.5,3600000.0,23400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Samudaik Marg, Budhanilakantha-8, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,Mid Access,5.0,4000000.0,20000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Tarakeshwar, Tarakeshwor-3, Kathmandu",Kathmandu,Tarakeshwar,High Access,4.5,2400000.0,10800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Lubhu, Mahalaxmi-8, Lalitpur",Lalitpur,Lubhu,High Access,3.4,2300000.0,7820000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Sunakothi, Lalitpur-25, Lalitpur",Lalitpur,Sunakothi,High Access,7.5,4200000.0,31500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Tokha Saraswati, Tokha-3, Kathmandu, Bagmati Pradesh",Kathmandu,Tokha,Mid Access,4.0,3800000.0,15200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Lele, Godawari-5, Lalitpur",Lalitpur,Lele,Low Access,1.0,1400000.0,1400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Godawari Ward No.7 Office, Godawari-7, Lalitpur",Lalitpur,Godawari,Unknown,29.0,500000.0,14500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Tokha Saraswati, Tokha-3, Kathmandu, Bagmati Pradesh",Kathmandu,Tokha,Mid Access,3.75,4100000.0,15375000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Phaudegau, Mahalaxmi-7, Lalitpur, Bagmati Pradesh",Lalitpur,Mid_Zone,Mid Access,6.0,4100000.0,24600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Lubhu, Mahalaxmi-8, Lalitpur",Lalitpur,Lubhu,Low Access,3.5,2285000.0,7997500.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Nakhipot, Lalitpur-14, Lalitpur",Lalitpur,Nakhipot,High Access,32.0,3000000.0,96000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Nakhipot, Lalitpur-14, Lalitpur",Lalitpur,Nakhipot,Unknown,5.0,3500000.0,17500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Baneshwor, Tallo Tusal Galli, Kathmandu-4, Kathmandu",Kathmandu,Baneshwor,Unknown,7.5,9500000.0,71250000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Aalapot, Kageshwori Manahora-2, Kathmandu",Kathmandu,Budget_Zone,High Access,4.75,2350000.0,11162500.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Nmb Bank, Lubhu Branch, Lalitpur., Gwarko-Lamatar, Mahalaxmi-8, Lalitpur",Lalitpur,Budget_Zone,Unknown,29.0,2200000.0,63800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Muktinath Temple Lalitpur-108 Dhara, Godawari-1, Lalitpur",Lalitpur,Outskirt_Zone,Unknown,22.0,1300000.0,28600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Godawari-11, Lalitpur, Bagmati Pradesh",Lalitpur,Godawari,Mid Access,3.0,1650000.0,4950000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Godawari-3, Lalitpur, Bagmati Pradesh",Lalitpur,Godawari,Mid Access,4.0,1100000.0,4400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Bafal, Kathmandu-13, Kathmandu",Kathmandu,Bafal,Unknown,5.0,6500000.0,32500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Dhunche Pakha, Madhyapur Thimi-7, Bhaktapur",Bhaktapur,Dhunche Pakha,Unknown,3.497443389335281,15000000.0,52461650.84002922,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Khadka Tol, Kapurboat Khadka Tole Marg, Lalitpur-13, Lalitpur, Bagmati Pradesh",Lalitpur,High_Zone,High Access,8.0,6000000.0,48000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Arubot, Godawari-13, Lalitpur, Bagmati Pradesh",Lalitpur,Budget_Zone,Mid Access,3.0,2000000.0,6000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Narayan Gopal Chowk, Kathmandu-3, Kathmandu, Bagmati Pradesh",Kathmandu,High_Zone,Mid Access,7.0,8000000.0,56000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Dhumbarai Temple, Kathmandu-4, Kathmandu",Kathmandu,High_Zone,High Access,5.0,5500000.0,27500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Tithali Chowk, Suryabinayak-7, Bhaktapur, Bagmati Pradesh",Bhaktapur,Suryabinayak,Mid Access,4.0,2000000.0,8000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Godawori Metropolitan Office, Godawari-11, Lalitpur",Lalitpur,Godawari,Unknown,4.0,1950000.0,7800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Kumaripati, Yala Sadak, Lalitpur-5, Lalitpur, Bagmati Pradesh",Lalitpur,Kumaripati,High Access,9.0,9500000.0,85500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Nakhipot, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Nakhipot,Mid Access,16.0,5700000.0,91200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Manbhawan, Lalitpur-4, Lalitpur",Lalitpur,High_Zone,Unknown,8.3,9000000.0,74700000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Tokha Saraswati, Tokha-3, Kathmandu, Bagmati Pradesh",Kathmandu,Tokha,Mid Access,3.5,4500000.0,15750000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Chapagaun, Godawari-9, Lalitpur",Lalitpur,Chapagaun,High Access,14.0,1700000.0,23800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Balkhu Chowk, Kathmandu Ringroad, Kathmandu-14, Kathmandu",Kathmandu,Balkhu,High Access,6.0,6000000.0,36000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Dhapakhel, Lalitpur-23, Lalitpur",Lalitpur,Dhapakhel,High Access,6.0,2800000.0,16800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Sano Bharyang, Nagarjun-2, Kathmandu, Bagmati Pradesh",Kathmandu,High_Zone,High Access,7.0,6000000.0,42000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Kavresthali, Tarakeshwor-2, Kathmandu",Kathmandu,Thali,Unknown,3.0,6500000.0,19500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Hyumat, Kathmandu-12, Kathmandu, Bagmati Pradesh",Kathmandu,Mid_Zone,Mid Access,9.0,4600000.0,41400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Tokha-2, Kathmandu, Bagmati Pradesh",Kathmandu,Tokha,Mid Access,5.0,2800000.0,14000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Ganesh School Chowk, Budhanilakantha-6, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,High Access,15.0,5500000.0,82500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilakantha-4, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,Mid Access,4.0,4500000.0,18000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Chandragiri, Chandragiri-5, Kathmandu",Kathmandu,Chandragiri,Unknown,3.0,3500000.0,10500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Kirtipur, Pushpalal Marg, Kirtipur-9, Kathmandu",Kathmandu,Kirtipur,Low Access,8.0,4000000.0,32000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Ramkot (Nagarjun), Kathmandu",Kathmandu,Nagarjun,Mid Access,4.25,1900000.0,8075000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Godawari-12, Lalitpur, Bagmati Pradesh",Lalitpur,Godawari,High Access,5.0,3700000.0,18500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilakan, Budhanilakantha-1, Kathmandu, Bagmati Pradesh",Kathmandu,Mid_Zone,Mid Access,7.75,4500000.0,34875000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Rudreswar Chowk, Budhanilakantha-5, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,Low Access,3.0,5200000.0,15600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilakantha-8, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,Mid Access,4.5,5500000.0,24750000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilakantha-1, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,Mid Access,3.0,5000000.0,15000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilakantha-6, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,Mid Access,4.0,4500000.0,18000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilakantha-8, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,Mid Access,8.0,4000000.0,32000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilakantha-1, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,Mid Access,4.0,4500000.0,18000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilakantha-8, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,High Access,6.0,5500000.0,33000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Lubhu, Mahalaxmi-8, Lalitpur",Lalitpur,Lubhu,High Access,4.25,2300000.0,9775000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Nalin Chowk Bus Stop, Suryabinayak-9, Bhaktapur",Bhaktapur,Suryabinayak,Low Access,4.0,1800000.0,7200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Balkot, Kaushaltar-Balkot, Suryabinayak-2, Bhaktapur",Bhaktapur,Balkot,High Access,6.75,2800000.0,18900000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Kirtipur-6, Kathmandu, Bagmati Pradesh",Kathmandu,Kirtipur,High Access,9.0,2800000.0,25200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Changunarayan, Changunarayan-3, Bhaktapur",Bhaktapur,Changunarayan,Unknown,17.0,975000.0,16575000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Bhaisepati, Kirtipur-6, Kathmandu",Kathmandu,Bhaisepati,Unknown,3.0,2700000.0,8100000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Budanilkantha, Budhanilakantha-1, Kathmandu",Kathmandu,Budhanilkantha,Unknown,20.0,5000000.0,100000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Pipal Bot, Kathmandu-3, Kathmandu, Bagmati Pradesh",Kathmandu,High_Zone,Mid Access,7.0,8000000.0,56000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Sinamangal, Kathmandu-31, Kathmandu",Kathmandu,Sinamangal,Low Access,4.0,7500000.0,30000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Tokha, Tokha-6, Kathmandu",Kathmandu,Tokha,Low Access,4.5,3500000.0,15750000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bansbari, Kathmandu-3, Kathmandu",Kathmandu,Bansbari,High Access,22.0,5500000.0,121000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bansbari, Changunarayan-7, Bhaktapur",Bhaktapur,Bansbari,Low Access,5.0,2000000.0,10000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Sarkigau, Godawari-13, Lalitpur, Bagmati Pradesh",Lalitpur,Outskirt_Zone,Mid Access,3.0,2000000.0,6000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
