district,property_type,property_face,road_type,furnishing,municipality,ward_no,neighborhood,total_price,land_size_aana,built_up_sqft,house_age,road_width_feet,hospital_m,airport_m,pharmacy_m,bhatbhateni_m,school_m,college_m,public_transport_m,police_station_m,boudhanath_m,ring_road_m,is_corner_plot,neighborhood_encoded,municipality_encoded,log_land,log_built,floor_area_ratio,urban_centrality,amenity_access_score,house_size_score,comm_road_premium,neighborhood_x_district,municipality_x_ward,age_condition_score,ring_road_proximity
2,1,0,0,2,Lalitpur,2.0,Kupondole,13500000.0,16.0,2738.0,28.0,32.0,840.0,4000.0,198.0,100.0,220.0,290.0,50.0,100.0,13000.0,494.0,0,17.994908691003626,17.47125532194839,2.833213344056216,7.915348169263078,0.5,0.06897095228833557,0.776987988493681,22.425870056007096,32.0,35.98981738200725,34.94251064389678,0.10344827586206896,0.161171841453854
2,1,1,1,1,Lalitpur,18.0,Bhaisepati,40000000.0,4.0,1026.75,2.0,15.0,100.0,7000.0,200.0,5000.0,200.0,500.0,200.0,600.0,6000.0,2000.0,0,17.581170781885064,17.47125532194839,1.6094379124341003,6.935127225777988,0.75,0.06077102406814365,0.7823640583747027,11.161656684721018,15.0,35.16234156377013,314.482595795071,0.6666666666666666,0.13155467320159442
2,1,0,0,1,Lalitpur,26.0,Sunakothi,41500000.0,5.5,1369.0,2.0,20.0,2000.0,10000.0,860.0,2500.0,1500.0,1190.0,500.0,1000.0,14000.0,2500.0,0,17.473453006698172,17.47125532194839,1.8718021769015913,7.222566018822171,0.7272727272727273,0.058703062792146064,0.5771110593177012,13.5192147968468,20.0,34.946906013396344,454.25263837065813,0.6666666666666666,0.12780457668621606
2,1,1,0,2,Lalitpur,22.0,Bhaisepati,46000000.0,8.0,1369.0,3.0,12.5,2000.0,8000.0,300.0,5000.0,400.0,300.0,50.0,1000.0,6000.0,3000.0,0,17.581170781885064,17.47125532194839,2.1972245773362196,7.222566018822171,0.5,0.0588442195298682,0.7279440495567783,15.869599567989487,12.5,35.16234156377013,384.3676170828646,0.75,0.12489538691450888
2,1,5,0,1,Mahalaxmi,5.0,Tikathali,24500000.0,3.5,900.0,2.0,13.0,200.0,5000.0,50.0,150.0,100.0,200.0,100.0,200.0,13000.0,150.0,1,17.15441975626653,17.219470027988436,1.5040773967762742,6.803505257608338,0.7513304810602108,0.07388431175187235,0.8762545731614959,10.232998476817244,13.0,34.30883951253306,86.09735013994218,0.6666666666666666,0.19931118704250333
2,1,5,0,1,Mahalaxmi,5.0,Tikathali,23500000.0,3.0,850.0,2.0,13.0,300.0,5000.0,50.0,150.0,100.0,200.0,100.0,200.0,13000.0,150.0,1,17.15441975626653,17.219470027988436,1.3862943611198906,6.7464121285733745,0.827854881908936,0.07388431175187235,0.8629129332426522,9.352513091632106,13.0,34.30883951253306,86.09735013994218,0.6666666666666666,0.19931118704250333
2,1,5,0,1,Mahalaxmi,5.0,Tikathali,22500000.0,1.0,855.625,2.0,13.0,600.0,5000.0,50.0,150.0,200.0,200.0,100.0,300.0,13000.0,150.0,1,17.15441975626653,17.219470027988436,0.6931471805599453,6.753000249905988,2.5,0.07388431175187235,0.8158598187147015,4.680823083542942,13.0,34.30883951253306,86.09735013994218,0.6666666666666666,0.19931118704250333
2,1,5,0,1,Lalitpur,14.0,Nakhipot,35000000.0,4.75,865.89,5.0,20.0,2800.0,9000.0,1000.0,2000.0,550.0,750.0,300.0,2300.0,14000.0,2100.0,1,17.43702724891783,17.47125532194839,1.749199854809259,6.764912094452196,0.5326300411364423,0.059682751575724724,0.6043795285262696,11.833183253413182,20.0,34.87405449783566,244.59757450727747,0.3333333333333333,0.13071607164552396
2,1,4,0,1,Mahalaxmi,5.0,Tikathali,32500000.0,3.3,1026.75,4.0,20.0,200.0,4000.0,50.0,100.0,100.0,100.0,50.0,100.0,12000.0,60.0,0,17.15441975626653,17.219470027988436,1.4586150226995167,6.935127225777988,0.9090909090909092,0.08061152890558514,0.9139102859700066,10.115680755852196,20.0,34.30883951253306,86.09735013994218,0.4,0.24325728130826463
2,1,2,0,1,Lalitpur,23.0,Dhapakhel,27500000.0,3.19,746.11,12.0,13.0,1000.0,8200.0,1000.0,1800.0,300.0,550.0,100.0,2000.0,13000.0,1500.0,1,17.20214072058042,17.47125532194839,1.4327007339340463,6.616212429981187,0.6833901596250153,0.06125237259343867,0.6813868576583857,9.479052404297606,13.0,34.40428144116084,401.838872404813,0.15384615384615385,0.13672620632778687
2,1,7,0,1,Lalitpur,14.0,Lalitpur,38700000.0,4.45,1369.0,5.0,20.0,2000.0,8500.0,820.0,2000.0,1000.0,1000.0,400.0,1380.0,14000.0,2000.0,0,17.62838859112697,17.47125532194839,1.6956156086751528,7.222566018822171,0.898876404494382,0.060062435801025764,0.5921528099786394,12.24669567620163,20.0,35.25677718225394,244.59757450727747,0.3333333333333333,0.13155467320159442
2,1,7,0,1,Lalitpur,14.0,Lalitpur,44000000.0,4.5,1369.0,4.0,20.0,2000.0,8000.0,680.0,2000.0,1500.0,1180.0,400.0,650.0,14000.0,2000.0,0,17.62838859112697,17.47125532194839,1.7047480922384253,7.222566018822171,0.8888888888888888,0.060281911442519945,0.5884059337391904,12.312655641653174,20.0,35.25677718225394,244.59757450727747,0.4,0.13155467320159442
2,1,6,0,1,Lalitpur,24.0,Dhapakhel,19000000.0,3.0,581.82,6.0,13.0,5300.0,13000.0,300.0,6400.0,400.0,2200.0,400.0,750.0,18000.0,6500.0,1,17.20214072058042,17.47125532194839,1.3862943611198906,6.367878390822143,0.5666617969320672,0.05478703694860762,0.6254983982646753,8.827753905493939,13.0,34.40428144116084,419.3101277267614,0.2857142857142857,0.11389896170227155
2,1,0,1,1,Lalitpur,26.0,Sunakothi,39000000.0,4.5,1197.88,2.0,20.0,2000.0,10000.0,860.0,2500.0,1500.0,1190.0,500.0,1000.0,14000.0,2500.0,0,17.473453006698172,17.47125532194839,1.7047480922384253,7.089143066616001,0.7777810242675108,0.058703062792146064,0.5771110593177012,12.085203118418887,20.0,34.946906013396344,454.25263837065813,0.6666666666666666,0.12780457668621606
2,1,0,1,0,Godawari,12.0,Thecho,85000000.0,10.9,2224.62,4.0,20.0,5000.0,11000.0,360.0,5000.0,500.0,1500.0,400.0,2000.0,16000.0,5000.0,0,17.358167217344548,17.157230988729655,2.4765384001174837,7.707790807469563,0.5963289349354313,0.05610685330402679,0.6149125002324114,19.08863991477092,20.0,34.716334434689095,205.88677186475587,0.2,0.1174068144882187
2,1,4,0,1,Godawari,12.0,Thecho,40000000.0,5.5,1369.0,14.0,20.0,4000.0,11000.0,410.0,4000.0,600.0,740.0,500.0,2000.0,16000.0,4000.0,0,17.358167217344548,17.157230988729655,1.8718021769015913,7.222566018822171,0.7272727272727273,0.05681804924618784,0.6038603018001522,13.5192147968468,20.0,34.716334434689095,205.88677186475587,0.13333333333333333,0.12056473085830295
2,0,0,0,2,Lalitpur,11.0,Kupondole,51000000.0,3.5,1026.75,16.0,20.0,100.0,5000.0,140.0,100.0,340.0,352.2,50.0,292.0,8200.2,914.0,0,17.994908691003626,17.47125532194839,1.5040773967762742,6.935127225777988,0.8571428571428571,0.06520470231323534,0.8445558891755254,10.43096810406042,0.0,35.98981738200725,192.1838085414323,0.1764705882352941,0.14665070184493903
2,1,5,0,1,Lalitpur,5.0,Tikathali,33000000.0,4.0,2600.0,2.0,13.0,200.0,5000.0,50.0,150.0,100.0,100.0,80.0,100.0,12000.0,232.0,1,17.15441975626653,17.47125532194839,1.6094379124341003,7.8636512654486515,1.8991964937910883,0.07158999856586278,0.8871353144826737,12.656058476773449,13.0,34.30883951253306,87.35627660974195,0.6666666666666666,0.18345128336892721
2,1,4,0,0,Mahalaxmi,4.0,Imadol,49000000.0,6.0,3500.0,2.0,13.0,300.0,4000.0,50.0,200.0,100.0,100.0,100.0,400.0,12000.0,3210.0,0,17.289244142412237,17.219470027988436,1.9459101490553132,8.160803920954665,1.7044071098125153,0.06109244046967647,0.8629129332426522,15.880191174236076,13.0,34.57848828482447,68.87788011195374,0.3333333333333333,0.12384916731090015
2,1,4,1,1,Lalitpur,23.0,Dhapakhel,28000000.0,3.5,1026.75,8.0,10.0,1000.0,8000.0,778.0,2000.0,1000.0,740.0,400.0,500.0,13000.0,2000.0,0,17.20214072058042,17.47125532194839,1.5040773967762742,6.935127225777988,0.8571428571428571,0.060281911442519945,0.6065173463297573,10.43096810406042,10.0,34.40428144116084,401.838872404813,0.2222222222222222,0.13155467320159442
2,1,4,0,1,Lalitpur,5.0,Hattiban,36000000.0,4.0,1197.88,3.0,13.0,2000.0,8000.0,580.0,3000.0,200.0,580.0,100.0,1000.0,13000.0,2000.0,0,17.62073447595923,17.47125532194839,1.6094379124341003,7.089143066616001,0.8750036523009497,0.060281911442519945,0.693910746154965,11.409535618081133,13.0,35.24146895191846,87.35627660974195,0.5,0.13155467320159442
2,1,0,0,1,Lalitpur,26.0,Sunakothi,47000000.0,5.0,1146.54,2.0,20.0,2000.0,10000.0,910.0,3000.0,2000.0,1210.0,600.0,1000.0,14000.0,2500.0,0,17.473453006698172,17.47125532194839,1.791759469228055,7.04537579971496,0.6700014609203798,0.058703062792146064,0.5661386429903927,12.62361880340946,20.0,34.946906013396344,454.25263837065813,0.6666666666666666,0.12780457668621606
2,1,1,0,1,Lalitpur,13.0,Kusunti,35000000.0,3.5,2170.0,13.0,13.0,350.0,5000.0,200.0,300.0,100.0,200.0,100.0,250.0,6000.0,300.0,0,17.42689839673083,17.47125532194839,1.5040773967762742,7.682943169878292,1.8115412710007304,0.07030122383445463,0.7925453667191007,11.555741162530596,13.0,34.85379679346166,227.12631918532907,0.14285714285714285,0.1752200244275466
2,1,7,0,1,Lalitpur,13.0,Kusunti,56000000.0,8.15,1163.65,29.0,10.0,1500.0,8000.0,450.0,1500.0,1200.0,700.0,500.0,1000.0,12000.0,500.0,0,17.42689839673083,17.47125532194839,2.21375387928743,7.060175891677363,0.4171779141104295,0.06577247706386856,0.6022381343395435,15.629491768652354,10.0,34.85379679346166,227.12631918532907,0.06666666666666667,0.1608594760130434
2,1,7,0,1,Lalitpur,28.0,Harisiddhi,28000000.0,3.5,1026.75,2.0,20.0,100.0,7000.0,50.0,200.0,200.0,200.0,200.0,200.0,13000.0,500.0,0,17.364720922478828,17.47125532194839,1.5040773967762742,6.935127225777988,0.8571428571428571,0.06635517611170706,0.8481371721723546,10.43096810406042,20.0,34.729441844957655,489.19514901455494,0.6666666666666666,0.1608594760130434
2,1,2,1,1,Lalitpur,24.0,Dhapakhel,30000000.0,3.0,695.79,1.0,20.0,8400.0,12000.0,300.0,8000.0,8400.0,8400.0,200.0,300.0,13400.0,2610.0,1,17.20214072058042,17.47125532194839,1.3862943611198906,6.54648407411499,0.6776625273922571,0.05793664269000565,0.5851159664357849,9.07535395710678,20.0,34.40428144116084,419.3101277267614,1.0,0.12710536421730673
2,1,0,0,1,Mahalaxmi,4.0,Imadol,28500000.0,3.5,1026.75,2.0,13.0,200.0,4000.0,50.0,200.0,100.0,100.0,100.0,200.0,12000.0,500.0,0,17.289244142412237,17.219470027988436,1.5040773967762742,6.935127225777988,0.8571428571428571,0.06891368602270313,0.8762545731614959,10.43096810406042,13.0,34.57848828482447,68.87788011195374,0.6666666666666666,0.1608594760130434
2,1,7,0,1,Lalitpur,25.0,Bhaisepati,110000000.0,19.75,3422.5,9.0,16.0,700.0,8000.0,400.0,6000.0,400.0,400.0,100.0,1000.0,7000.0,1510.0,0,17.581170781885064,17.47125532194839,3.0325462466767075,8.138418698561118,0.5063291139240507,0.06132016636832383,0.7029615355022555,24.680131078205054,16.0,35.16234156377013,436.78138304870976,0.2,0.13660218795089837
2,1,7,0,2,Lalitpur,25.0,Bhaisepati,27500000.0,3.75,1026.75,8.0,13.0,740.0,6000.0,260.0,3000.0,250.0,580.0,300.0,224.0,7000.0,3210.0,0,17.581170781885064,17.47125532194839,1.55814461804655,6.935127225777988,0.8,0.05961600462785742,0.6872423743253472,10.805931162314073,13.0,35.16234156377013,436.78138304870976,0.3333333333333333,0.12384916731090015
2,1,2,0,2,Lalitpur,17.0,Gwarko,72200000.0,9.0,1197.88,8.0,13.0,160.0,6000.0,150.0,1200.0,2000.0,1000.0,100.0,500.0,11000.0,100.0,1,17.852144908539195,17.47125532194839,2.302585092994046,7.089143066616001,0.3888905121337554,0.07510438429135252,0.7443409150684639,16.323355147292098,13.0,35.70428981707839,297.01134047312263,0.3333333333333333,0.21667906533553166
2,1,5,0,1,Lalitpur,24.0,Dhapakhel,39500000.0,5.5,1026.75,1.0,13.0,8500.0,13000.0,550.0,3500.0,8700.0,8700.0,150.0,200.0,18000.0,3210.0,1,17.20214072058042,17.47125532194839,1.8718021769015913,6.935127225777988,0.5454545454545454,0.05698941152194318,0.5785077205138731,12.981186238300731,13.0,34.40428144116084,419.3101277267614,1.0,0.12384916731090015
2,0,0,0,1,Lalitpur,26.0,Sunakothi,38000000.0,4.15,889.85,1.0,20.0,1900.0,8900.0,1900.0,2600.0,600.0,1800.0,1000.0,2800.0,13000.0,2500.0,0,17.473453006698172,17.47125532194839,1.6389967146756448,6.792176063129979,0.6265060240963856,0.05910736702198113,0.5659241085222012,11.132354252968591,0.0,34.946906013396344,454.25263837065813,1.0,0.12780457668621606
2,1,3,0,1,Lalitpur,15.0,Khumaltar,45000000.0,5.75,1026.75,30.0,16.0,1300.0,7900.0,1300.0,1200.0,650.0,1300.0,650.0,1900.0,13000.0,1300.0,1,17.699248408283143,17.47125532194839,1.9095425048844386,6.935127225777988,0.5217391304347826,0.061936252010016034,0.5876184442958878,13.242920214404366,16.0,35.398496816566286,262.0688298292259,0.06451612903225806,0.13945273350666237
2,1,0,0,1,Lalitpur,24.0,Dhapakhel,26000000.0,3.6,770.06,3.0,20.0,1900.0,14000.0,700.0,7300.0,1000.0,900.0,250.0,1600.0,19000.0,3010.0,0,17.20214072058042,17.47125532194839,1.5260563034950492,6.647766191547105,0.6249979709439167,0.05695762585611901,0.6107858017225459,10.144865500771736,20.0,34.40428144116084,419.3101277267614,0.5,0.12484351601093008
2,1,5,1,1,Lalitpur,24.0,Outskirt_Zone,25000000.0,3.0,547.6,2.0,14.0,6900.0,13000.0,850.0,6100.0,700.0,1900.0,450.0,500.0,18000.0,6400.0,1,16.79260469575891,17.47125532194839,1.3862943611198906,6.307369578503503,0.5333333333333333,0.05483360695340971,0.5775966581912835,8.743870880178548,14.0,33.58520939151782,419.3101277267614,0.6666666666666666,0.11410042162788261
2,1,1,0,1,Lalitpur,14.0,Nakhipot,27500000.0,3.5,735.84,2.0,16.0,3100.0,9200.0,1300.0,2400.0,550.0,950.0,500.0,2400.0,13000.0,2500.0,0,17.43702724891783,17.47125532194839,1.5040773967762742,6.602370772284017,0.6142878013148284,0.05899178305601475,0.5831334119192013,9.930476643728703,16.0,34.87405449783566,244.59757450727747,0.6666666666666666,0.12780457668621606
2,1,4,0,2,Lalitpur,25.0,Bhaisepati,34100000.0,3.5,855.62,12.0,16.0,2000.0,9000.0,640.0,5000.0,620.0,600.0,100.0,700.0,8000.0,2810.0,0,17.581170781885064,17.47125532194839,1.5040773967762742,6.7529944130291835,0.7142815402274861,0.05866345915089811,0.6584487477502983,10.157026257193658,16.0,35.16234156377013,436.78138304870976,0.23076923076923078,0.12592403734014976
2,1,4,0,0,Lalitpur,25.0,Bhaisepati,37000000.0,3.5,855.62,12.0,16.0,3000.0,9000.0,400.0,4000.0,400.0,500.0,100.0,2000.0,9000.0,2600.0,0,17.581170781885064,17.47125532194839,1.5040773967762742,6.7529944130291835,0.7142815402274861,0.05893188703321691,0.6752435998172305,10.157026257193658,16.0,35.16234156377013,436.78138304870976,0.07692307692307693,0.12716738907202113
2,1,5,0,1,Mahalaxmi,5.0,Tikathali,17000000.0,3.5,1026.75,17.0,26.0,2000.0,6000.0,500.0,2000.0,500.0,1000.0,50.0,1000.0,7000.0,3810.0,1,17.15441975626653,17.219470027988436,1.5040773967762742,6.935127225777988,0.8571428571428571,0.059013315185521435,0.7076084033717235,10.43096810406042,26.0,34.30883951253306,86.09735013994218,0.1111111111111111,0.12127611235620843
2,1,2,0,1,Mahalaxmi,4.0,Imadol,29000000.0,3.5,900.0,2.0,13.0,200.0,4000.0,50.0,150.0,100.0,150.0,50.0,100.0,9000.0,254.0,1,17.289244142412237,17.219470027988436,1.5040773967762742,6.803505257608338,0.7513304810602108,0.07227750608111373,0.9139102859700066,10.232998476817244,13.0,34.57848828482447,68.87788011195374,0.6666666666666666,0.18046425546276915
2,1,0,0,1,Lalitpur,15.0,Khumaltar,52500000.0,7.0,1026.75,12.0,13.0,1000.0,6000.0,500.0,1000.0,500.0,500.0,500.0,1000.0,7000.0,2000.0,0,17.699248408283143,17.47125532194839,2.0794415416798357,6.935127225777988,0.42857142857142855,0.061345614575167004,0.6273223119867839,14.421191650117581,13.0,35.398496816566286,262.0688298292259,0.15384615384615385,0.13155467320159442
2,1,0,0,1,Lalitpur,10.0,Manbhawan,75000000.0,5.0,1026.75,9.0,20.0,50.0,5000.0,190.0,500.0,50.0,260.0,50.0,50.0,15000.0,1614.0,0,17.84908129181061,17.47125532194839,1.791759469228055,6.935127225777988,0.6,0.06287535246540076,0.953398077960424,12.426079877089,20.0,35.69816258362122,174.7125532194839,0.2,0.13537129886042254
2,1,7,0,1,Lalitpur,2.0,Sanepa,75000000.0,10.0,1366.0,7.0,13.0,100.0,6000.0,170.0,500.0,370.0,50.0,50.0,100.0,15000.0,814.0,0,17.9151997515713,17.47125532194839,2.3978952727983707,7.220373836723949,0.3991234477720964,0.06492296770261682,0.8345307835968423,17.313700290917392,13.0,35.8303995031426,34.94251064389678,0.25,0.1491827445547428
2,1,7,0,0,Lalitpur,27.0,Sunakothi,70000000.0,7.45,1135.0,18.0,20.0,1500.0,8000.0,200.0,3000.0,300.0,300.0,150.0,200.0,10000.0,2500.0,0,17.473453006698172,17.47125532194839,2.134166441369082,7.035268599281097,0.4451394982866051,0.059482144605113724,0.6998190821442272,15.014434150603387,20.0,34.946906013396344,471.72389369260657,0.05263157894736842,0.12780457668621606
2,1,3,0,1,Lalitpur,5.0,Lalitpur,37000000.0,4.5,1197.88,2.0,20.0,500.0,8000.0,318.0,3000.0,1000.0,630.0,500.0,2000.0,13000.0,2000.0,1,17.62838859112697,17.47125532194839,1.7047480922384253,7.089143066616001,0.7777810242675108,0.060281911442519945,0.6399176238847527,12.085203118418887,20.0,35.25677718225394,87.35627660974195,0.6666666666666666,0.13155467320159442
2,1,2,0,1,Lalitpur,23.0,Dhapakhel,33000000.0,3.38,794.02,2.0,13.0,800.0,8900.0,500.0,2800.0,800.0,800.0,500.0,1500.0,14000.0,3700.0,1,17.20214072058042,17.47125532194839,1.4770487243883548,6.678367271570599,0.6863905325443787,0.05776914985575907,0.6208576891063079,9.86427385947029,13.0,34.40428144116084,401.838872404813,0.6666666666666666,0.12170842112111058
2,1,3,1,1,Lalitpur,24.0,Dhapakhel,25000000.0,4.0,759.8,2.0,18.0,4300.0,13000.0,650.0,6900.0,1100.0,2200.0,250.0,1800.0,18000.0,4710.0,1,17.20214072058042,17.47125532194839,1.6094379124341003,6.634370511231181,0.5550036523009496,0.055771089016591634,0.5976360352753247,10.677607425910265,18.0,34.40428144116084,419.3101277267614,0.6666666666666666,0.11823607647750889
2,1,7,0,1,Mahalaxmi,2.0,Imadol,25000000.0,3.0,900.0,2.0,13.0,200.0,4000.0,50.0,200.0,100.0,100.0,50.0,100.0,10000.0,2500.0,0,17.289244142412237,17.219470027988436,1.3862943611198906,6.803505257608338,0.8765522279035792,0.06203956738040606,0.9139102859700066,9.431660974471967,13.0,34.57848828482447,34.43894005597687,0.6666666666666666,0.12780457668621606
2,1,3,1,2,Lalitpur,23.0,Lalitpur,36500000.0,4.0,1283.44,2.0,8.0,500.0,9000.0,288.0,2500.0,600.0,1000.0,300.0,2000.0,13000.0,2000.0,1,17.62838859112697,17.47125532194839,1.6094379124341003,7.15807810467655,0.9375018261504748,0.05985696592886767,0.6688418732617079,11.520482281830867,8.0,35.25677718225394,401.838872404813,1.0,0.13155467320159442
2,1,7,0,1,Lalitpur,14.0,Dholahiti,37000000.0,4.2,1026.75,2.0,13.0,1000.0,6000.0,90.0,1800.0,100.0,181.0,50.0,100.0,6500.0,1000.0,0,17.8412464275365,17.47125532194839,1.6486586255873816,6.935127225777988,0.7142857142857143,0.06406791740365603,0.8374449687512585,11.433657320324768,13.0,35.682492855073,244.59757450727747,0.6666666666666666,0.1447438839476537
2,1,0,0,0,Mahalaxmi,4.0,Imadol,42500000.0,5.5,1540.12,2.0,22.0,400.0,5000.0,200.0,300.0,200.0,200.0,200.0,250.0,11400.0,7700.0,0,17.289244142412237,17.219470027988436,1.8718021769015913,7.340264703800292,0.8181791619629457,0.057252459153722145,0.732519566822766,13.739523451607301,22.0,34.57848828482447,68.87788011195374,0.3333333333333333,0.11174301201430423
2,1,5,0,1,Lalitpur,28.0,Harisiddhi,35000000.0,5.0,1369.0,12.0,20.0,50.0,7000.0,50.0,300.0,200.0,100.0,50.0,100.0,13000.0,100.0,1,17.364720922478828,17.47125532194839,1.791759469228055,7.222566018822171,0.8,0.07424495410558844,0.9515659987785171,12.9411010563494,20.0,34.729441844957655,489.19514901455494,0.15384615384615385,0.21667906533553166
2,1,0,0,1,Mahalaxmi,4.0,Imadol,39900000.0,9.0,1540.12,22.0,11.0,200.0,4000.0,50.0,300.0,100.0,100.0,50.0,150.0,10000.0,1514.0,0,17.289244142412237,17.219470027988436,2.302585092994046,7.340264703800292,0.4999983767551335,0.06403085641110058,0.9139102859700066,16.90158408560091,11.0,34.57848828482447,68.87788011195374,0.08695652173913043,0.1365528728628117
2,2,3,0,1,Lalitpur,13.0,Kusunti,36000000.0,3.36,906.96,9.0,20.0,1100.0,9100.0,100.0,2500.0,700.0,1200.0,100.0,600.0,12000.0,500.0,1,17.42689839673083,17.47125532194839,1.4724720573609429,6.811200324767501,0.7886883022018157,0.06521989088078775,0.7287475373164933,10.029302155307924,40.0,34.85379679346166,227.12631918532907,0.2,0.1608594760130434
2,1,0,0,0,Lalitpur,14.0,Nakhipot,56500000.0,7.0,1711.25,7.0,20.0,2000.0,9000.0,840.0,2000.0,1500.0,2000.0,1000.0,2000.0,15000.0,2500.0,0,17.43702724891783,17.47125532194839,2.0794415416798357,7.445563574078014,0.7142857142857143,0.05906836119448666,0.56151186566372,15.482614197156014,20.0,34.87405449783566,244.59757450727747,0.125,0.12780457668621606
2,1,1,0,2,Lalitpur,14.0,Nakhipot,60000000.0,8.2,1369.0,8.0,10.0,2000.0,9000.0,400.0,2000.0,1000.0,2000.0,500.0,1000.0,13000.0,2000.0,0,17.43702724891783,17.47125532194839,2.2192034840549946,7.222566018822171,0.48780487804878053,0.05985696592886767,0.6039926069458865,16.028343672787372,10.0,34.87405449783566,244.59757450727747,0.3333333333333333,0.13155467320159442
2,1,4,0,1,Lalitpur,25.0,Bhaisepati,67500000.0,6.0,1540.12,14.0,16.0,100.0,8000.0,200.0,6000.0,300.0,600.0,100.0,2000.0,6000.0,4000.0,0,17.581170781885064,17.47125532194839,1.9459101490553132,7.340264703800292,0.7499975651327002,0.05786494077135059,0.7971398194450003,14.283495583877482,16.0,35.16234156377013,436.78138304870976,0.13333333333333333,0.12056473085830295
2,1,1,1,1,Godawari,11.0,Outskirt_Zone,17000000.0,3.87,872.74,2.0,20.0,1600.0,15000.0,1600.0,8500.0,1100.0,1900.0,1000.0,2100.0,19000.0,8500.0,0,16.79260469575891,17.157230988729655,1.5830939370944985,6.77278284856121,0.6589166161762013,0.053579624645234,0.5585820430760755,10.72195146481486,20.0,33.58520939151782,188.7295408760262,0.6666666666666666,0.11052240635894325
2,1,4,0,1,Lalitpur,25.0,Bhaisepati,75000000.0,7.0,2053.5,6.0,16.0,100.0,8000.0,400.0,5000.0,200.0,300.0,50.0,1000.0,6000.0,1500.0,0,17.581170781885064,17.47125532194839,2.0794415416798357,7.627787788323465,0.8571428571428571,0.06134514451101177,0.8264100816095593,15.861538798157971,16.0,35.16234156377013,436.78138304870976,0.2857142857142857,0.13672620632778687
