url,source,category,district,property_id,title,total_price_raw,property_type,property_face,year_built,road_type,negotiable,furnishing,city_area,pricing_raw,purpose,property_area,built_up_area,road_access,dimension,date_posted,views,municipality,ward_no,ring_road,landmark,hospital,airport,pharmacy,bhatbhateni,school,college,gym,public_transport,police_station,pashupatinath,boudhanath,atm,hotel,restaurant,banquet,ward_office,neighborhood
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhumbarahi-8419,lalpurja,house,Kathmandu,8419,Property Details,2 Crore 90 Lakh,Residential,South,2048,Paved,Yes,,"Kathmandu, Dhumbarahi",2 Crore 90 Lakh,Sale,3.5 Aana,1026.75 aana,11 Feet,,2025 September 23,662.0,Kathmandu,04,,Dhumbarahi | Sukedhara Police Station,1km,2km,,,100m,,,100m,,2km,2km,,,,,1km,Dhumbarahi
https://lalpurjanepal.com.np/properties/house-for-sale-at-kumarigal-8418,lalpurja,house,Kathmandu,8418,Property Details,3 Crore,Residential,South-West,2068,Blacktopped,Yes,,"Kathmandu, Guheshwori",3 Crore,Sale,4 Aana,1026.75 square-feet,12 Feet,,2025 September 23,518.0,Kathmandu,06,,Kumarigal | Sarkaridhara,1km,3km,,,100m,,,100m,,2km,1km,,,,,1km,Guheshwori
https://lalpurjanepal.com.np/properties/house-for-sale-at-mahankal-8417,lalpurja,house,Kathmandu,8417,Property Details,3 Crore 30 Lakh,Commercial,North-East,2070,Blacktopped,Yes,,"Kathmandu, Mahankal",3 Crore 30 Lakh,Sale,3.5 Aana,1026.75 square-feet,15 Feet,,2025 September 23,263.0,Kathmandu,06,,Mahankal | Saraswatinagar,1km,3km,,,100m,,,100m,,3km,1km,,,,,1km,Mahankal
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-8414,lalpurja,house,Kathmandu,8414,Property Details,2 Crore 85 Lakh,Residential,East,2082,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Tokha",2 Crore 85 Lakh,Sale,3.37 Aana,855.62 square-feet,13 Feet,,2025 September 23,268.0,Tokha,04,2.2km,Tokha | Dhalmal Chowk,400m,4km,300m,500m,10m,300m,200m,300m,400m,4km,4km,200m,400m,400m,400m,500m,Tokha
https://lalpurjanepal.com.np/properties/house-for-sale-at-shivachowk-8413,lalpurja,house,Kathmandu,8413,Property Details,2 Crore 90 Lakh,Residential,West,2025,Blacktopped,Yes,Semi Furnished,"Kathmandu, Jorpati",2 Crore 90 Lakh,Sale,3 Aana,1026.75 square-feet,13 Feet,F 28 Feet,2025 September 22,230.0,Kageshwori Manohara,06,4km,Jorpati | Aryal Gaun,1km,8km,,4km,1km,1km,500m,500m,500m,4km,3km,,,500m,,500m,Jorpati
https://lalpurjanepal.com.np/properties/house-for-sale-at-green-hill-city-8412,lalpurja,house,Kathmandu,8412,Property Details,5 Crore,Residential,North-West,2024,Blacktopped,Yes,Full Furnished,"Kathmandu, Mulpani",5 Crore,Sale,5 Aana,,20 Feet,F 30 Feet,2025 September 22,193.0,Kageshwori Manohara,06,4km,Mulpani | Green Hill City Housing,1km,7km,,4km,1km,1km,500m,500m,500m,4km,2km,,,500m,,1km,Mulpani
https://lalpurjanepal.com.np/properties/house-for-sale-at-kuleshwor-ravi-bhawan-8410,lalpurja,house,Kathmandu,8410,Property Details,2 Crore 20 Lakh,Residential,South-East,2072,Blacktopped,Yes,Unfurnished,"Kathmandu, Ravi Bhawan",2 Crore 20 Lakh,Sale,3.75 Aana,1026.75 square-feet,4 Feet,F 35 Feet,2025 September 21,1027.0,Kathmandu,14,500m,Ravi Bhawan | Times School,,,,,,,,,,,,,,,,,Ravi Bhawan
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-8394,lalpurja,house,Kathmandu,8394,Property Details,2 Crore 80 Lakh,Residential,,2081,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Tokha",2 Crore 80 Lakh,Sale,3.5 Aana,1026.75 square-feet,13 Feet,,2025 September 18,386.0,Tokha,11,4km,Tokha | Megacity Marg,400m,5km,300m,400m,300m,600m,300m,400m,600m,4km,4km,400m,400m,300m,500m,500m,Tokha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-golfutar-8393,lalpurja,house,Kathmandu,8393,Property Details,22 Crore 50 Lakh,Residential,East,2068 BS,Gravelled,Yes,Unfurnished,"Kathmandu, Budhanilkantha",22 Crore 50 Lakh,Sale,32 Aana,2000 square-feet,13 Feet,,2025 September 18,650.0,Budhanilkantha,07,2km,Budhanilkantha | Golfutar,500m,4km,100m,2km,500m,500m,500m,100m,1km,4km,4km,200m,100m,100m,100m,500m,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-sattale-kapan-8365,lalpurja,house,Kathmandu,8365,Property Details,4 Crore 60 Lakh,Residential,East,2079,Blacktopped,Yes,,"Kathmandu, Kapan",4 Crore 60 Lakh,Sale,4 Aana,1026.75 square-feet,13 Feet,,2025 September 15,165.0,Budanilkantha,10,,Kapan | Milanchowk,1km,3km,,,100m,,,100m,,3km,2km,,,,,1km,Kapan
https://lalpurjanepal.com.np/properties/house-for-sale-at-sanobharyang-swayambhu-8364,lalpurja,house,Kathmandu,8364,Property Details,3 Crore 30 Lakh,Residential,North-East,2073,Blacktopped,Yes,,"Kathmandu, Swayambhu",3 Crore 30 Lakh,Sale,4.5 Aana,1197.87 square-feet,13 Feet,,2025 September 15,890.0,Nagarjun,02,,Swayambhu | Sanobharyang,1km,8km,,,100m,,,200m,,8km,7km,,,,,1km,Swayambhu
https://lalpurjanepal.com.np/properties/house-for-sale-at-nilopul-kapan-8362,lalpurja,house,Kathmandu,8362,Property Details,1 Crore 90 Lakh,Residential,East,2063,Paved,Yes,,"Kathmandu, Kapan",1 Crore 90 Lakh,Sale,2.5 Aana,684.5 square-feet,8 Feet,,2025 September 15,576.0,Budanilkantha,10,,Kapan | Nilopul Bridge,1km,3km,,,100m,,,100m,,3km,2km,,,,,1km,Kapan
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-8361,lalpurja,house,Kathmandu,8361,Property Details,3 Crore 20 Lakh,Residential,,2076,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Tokha",3 Crore 20 Lakh,Sale,4 Aana,1197.87 square-feet,13 Feet,,2025 September 15,216.0,Tokha,03,2km,Tokha | Dhalmal Chowk,500m,4km,300m,600m,300m,500m,300m,200m,600m,4km,4km,300m,400m,400m,500m,600m,Tokha
https://lalpurjanepal.com.np/properties/house-for-sale-at-buddhanagar-8356,lalpurja,house,Kathmandu,8356,Property Details,1 Crore Per Aana,Residential,East,2060,Blacktopped,Yes,Unfurnished,"Kathmandu, Buddhanagar",1 Crore Per Aana,Sale,16 Aana,1711.25 square-feet,20 Feet,F 60 Feet,2025 September 8,711.0,Kathmandu,10,,Budhhanagar | Kavya School,,,,,,,,,,,,,,,,,Buddhanagar
https://lalpurjanepal.com.np/properties/semi-commercial-house-for-sale-at-old-baneshwor-8354,lalpurja,house,Kathmandu,8354,Property Details,11 Crore,Commercial,East,2070,Blacktopped,Yes,Semi Furnished,"Kathmandu, Old Baneshowr",11 Crore,Sale,7.75 Aana,,26 Feet,,2025 September 8,439.0,Kathmandu,31,700m,Old Baneshwor | Bhimsengola Marg,300m,1km,100m,1km,300m,400m,500m,100m,300m,1km,5km,300m,400m,500m,1km,31,Old Baneshowr
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-bashubdhara-8352,lalpurja,house,Kathmandu,8352,Property Details,5 Crore 25 Lakh,Residential,East,2073,Blacktopped,Yes,Full Furnished,"Kathmandu, Basundhara",5 Crore 25 Lakh,Sale,6 Aana,1711.25 square-feet,26 Feet,F 20 Feet,2025 September 7,181.0,Tokha,04,300m,Tokha | Ishan Hospital,200m,7km,100m,1km,100m,,,0m,300m,6km,6km,,,,,1km,Basundhara
https://lalpurjanepal.com.np/properties/house-for-sale-at-grande-8351,lalpurja,house,Kathmandu,8351,Property Details,2 Crore 70 Lakh,Residential,North-East,2072,Blacktopped,Yes,Unfurnished,"Kathmandu, Tokha",2 Crore 70 Lakh,Sale,3 Aana,941.18 square-feet,10 Feet,F 15 Feet,2025 September 7,210.0,Tokha,08,3km,Tokha | Grande Hospital,300m,8km,200m,300m,100m,,,300m,500m,7km,7km,,,,,1km,Tokha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-8348,lalpurja,house,Kathmandu,8348,Property Details,3 Crore 35 Lakh,Residential,,2073,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",3 Crore 35 Lakh,Sale,4.5 Aana,1026.75 square-feet,16 Feet,,2025 September 6,232.0,Budhanilkantha,06,11km,Budhanilkantha |  Chyasundol,300m,5km,300m,500m,300m,300m,200m,200m,500m,4km,4km,400m,300m,300m,500m,200m,Budhanilkantha
https://lalpurjanepal.com.np/properties/land-for-sale-at-thankot-daha-chowk-8347,lalpurja,house,Kathmandu,8347,Property Details,25 Lakh Per Aana,Residential,South-West,,Blacktopped,Yes,,"Kathmandu, Thankot",25 Lakh Per Aana,Sale,9.31 Aana,,13 Feet,,2025 September 5,296.0,Thankot,02,5km,Thankot | Dahachowk,1km,15km,200m,3km,500m,500m,1km,500m,800m,14km,14km,800m,1km,200m,800m,1km,Thankot
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-8337,lalpurja,house,Kathmandu,8337,Property Details,2 Crore 80 Lakh,Residential,,2082,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Tokha",2 Crore 80 Lakh,Sale,3 Aana,855.62 square-feet,13 Feet,,2025 September 5,438.0,Tokha,03,2.3km,Tokha | Suryadarsan Height,200m,5km,200m,300m,200m,300m,200m,100m,400m,4km,4km,300m,300m,400m,500m,300m,Tokha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkatha-8336,lalpurja,house,Kathmandu,8336,Property Details,5 Crore 85 Lakh,Residential,South-East,2079,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",5 Crore 85 Lakh,Sale,6.25 Aana,2407.73 square-feet,13 Feet,F 40 Feet,2025 September 5,442.0,Budhanilkantha,03,200m,Budhanilkantha | Park Village Resort,2km,8km,5 minute,3km,200m,300m,200m,100m,100m,8km,8km,200m,200m,200m,200m,300m,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkatha-8335,lalpurja,house,Kathmandu,8335,Property Details,7 Crore 50 Lakh,Residential,South-East,2074,Blacktopped,Yes,Semi Furnished,"Kathmandu, Chapali",7 Crore 50 Lakh,Sale,9 Aana,3080.25 square-feet,26 Feet,F 39 Feet,2025 September 5,252.0,Budhanikatha,02,250m,Budhanilkantha | Chapali Chowk,2km,8km,50m,4km,50m,200m,200m,300m,200m,8km,8km,300m,300m,200m,300m,200m,Chapali
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkathakrishnapati-chowk-8334,lalpurja,house,Kathmandu,8334,Property Details,4 Crore 25 Lakh,Residential,North-East,2073,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",4 Crore 25 Lakh,Sale,5 Aana,1711.25 square-feet,20 Feet,F 38 Feet,2025 September 5,198.0,Budhanilktha,05,8km,Budhanilkantha | Krishanpati Chowk,500m,8.5km,500m,5km,500m,500m,500m,500m,500m,8km,8km,500m,500m,200m,500m,500m,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-8333,lalpurja,house,Kathmandu,8333,Property Details,3 Crore 10 Lakh,Residential,East,2079,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",3 Crore 10 Lakh,Sale,3.5 Aana,855.62 square-feet,13 Feet,,2025 September 4,462.0,Budhanilkantha,04,3km,Budhanilkantha | Pasikot,1km,6km,100m,2km,200m,1km,1km,200m,1km,6km,5km,200m,800m,200m,800m,600m,Budhanilkantha
https://lalpurjanepal.com.np/properties/land-for-sale-at-budhanilkantha-8332,lalpurja,house,Kathmandu,8332,Property Details,42 lakh Per Aana,Residential,East,2060,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",42 lakh Per Aana,Sale,11.18 Aana,1369 square-feet,10 Feet,,2025 September 4,183.0,Budhanilkantha,06,1km,Budhanilkantha | Hattigauda,500m,5km,100m,1km,50m,100m,100m,100m,1km,4km,4km,200m,500m,100m,500m,500m,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-8331,lalpurja,house,Kathmandu,8331,Property Details,3 Crore 50 Lakh,Residential,,2073,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Tokha",3 Crore 50 Lakh,Sale,4 Aana,1197.87 square-feet,13 Feet,,2025 September 4,155.0,Tokha,03,2km,Tokha | Grand Villa,200m,4km,200m,300m,200m,300m,400m,300m,500m,4km,4km,200m,200m,200m,300m,400m,Tokha
https://lalpurjanepal.com.np/properties/house-for-sale-at-mulpani-green-hill-city-8330,lalpurja,house,Kathmandu,8330,Property Details,2 Crore 50 Lakh,Residential,South,,Blacktopped,Yes,Unfurnished,"Kathmandu, Mulpani",2 Crore 50 Lakh,Sale,3.15 Aana,,16 Feet,,2025 September 4,279.0,Kageshwori Manohara,06,4km,Mulpani | Green Hill City Housing,1km,7km,,3km,1km,1km,1km,1km,1km,4km,3km,,,,,1km,Mulpani
https://lalpurjanepal.com.np/properties/house-for-sale-at-boudha-town-planning-8329,lalpurja,house,Kathmandu,8329,Property Details,2 Crore 70 Lakh,Residential,South,2023,Gravelled,Yes,Unfurnished,"Kathmandu, Boudha",2 Crore 70 Lakh,Sale,2.62 Aana,,20 Feet,F 26 Feet,2025 September 4,465.0,Kathmandu,06,2km,Boudha | Divya Hospitality,1km,6km,,2km,1km,1km,1km,500mtr,1km,1km,1km,,,,,1km,Boudha
https://lalpurjanepal.com.np/properties/house-for-sale-at-sinamangal-8328,lalpurja,house,Kathmandu,8328,Property Details,4 Crore,Residential,South,2060,Blacktopped,Yes,Semi Furnished,"Kathmandu, Sinamangal",4 Crore,Sale,4.06 Aana,,10 Feet,,2025 September 4,450.0,Kathmandu,09,1km,Sinamangal | Hope Hospital,100m,1km,200m,1km,300m,400m,400m,100m,100m,1km,5km,200m,200m,200m,500m,09,Sinamangal
https://lalpurjanepal.com.np/properties/house-for-sale-at-babarmahal-8325,lalpurja,house,Kathmandu,8325,Property Details,4 Crore 65 Lakh,Residential,South-East,2070,Blacktopped,Yes,,"Kathmandu, Babarmahal",4 Crore 65 Lakh,Sale,5.5 Aana,,13 Feet,,2025 September 4,308.0,Kathmandu,11,,Babarmahal | Kathmandu District Court,1km,2km,,,100m,,,100m,,3km,4km,,,,,1km,Babarmahal
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-8306,lalpurja,house,Kathmandu,8306,Property Details,3 Crore 50 Lakh,Residential,North-East,2075,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",3 Crore 50 Lakh,Sale,5.75 Aana,1197.87 square-feet,20 Feet,,2025 September 2,1235.0,Budhanilkantha,04,2km,Budhanilkantha | Pasikot,1km,7km,100m,2km,1km,1km,1km,100m,1km,6km,6km,500m,1km,200m,800m,100m,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-ranibari-lazimpat-8305,lalpurja,house,Kathmandu,8305,Property Details,3 Crore 50 Lakh,Commercial,North-West,2021,Blacktopped,Yes,Unfurnished,"Kathmandu, Ranibari",3 Crore 50 Lakh,Sale,3.25 Aana,855.62 square-feet,18 Feet,F 20 Feet,2025 September 2,885.0,Kathmandu,26,,Lazimpat | Ranibari,,,,,,,,,,,,,,,,,Ranibari
https://lalpurjanepal.com.np/properties/house-for-sale-at-samakhusi-galkopakha-8304,lalpurja,house,Kathmandu,8304,Property Details,2 Crore 40 Lakh,Residential,North-West,2072,Blacktopped,Yes,Unfurnished,"Kathmandu, Samakhusi",2 Crore 40 Lakh,Sale,4 Aana,1026.75 square-feet,4 Feet,F 20 Feet,2025 September 2,428.0,Kathmandu,26,,Samakhusi | Tesla Pharmacy,,,,,,,,,,,,,,,,,Samakhusi
https://lalpurjanepal.com.np/properties/house-for-sale-at-grande-8303,lalpurja,house,Kathmandu,8303,Property Details,2 Crore 65 Lakh,Residential,North,2081,Blacktopped,Yes,Semi Furnished,"Kathmandu, Grande Villa",2 Crore 65 Lakh,Sale,2.75 Aana,855.62 square-feet,16 Feet,F 30 Feet,2025 September 2,252.0,Tokha,06,2km,Tokha | Grande Hospital,200m,7km,100m,500m,50m,,,100m,500m,6km,6km,,,,,1km,Grande Villa
https://lalpurjanepal.com.np/properties/land-for-sale-at-dallu-8302,lalpurja,house,Kathmandu,8302,Property Details,35 Lakh Per Aana,Residential,South-East,,Blacktopped,Yes,,"Kathmandu, Dallu",35 Lakh Per Aana,Sale,4 Aana,,5 Feet,F 35 Feet,2025 September 2,300.0,Kathmandu,15,,Dallu | Dallu Bridge,,,,,,,,,,,,,,,,,Dallu
https://lalpurjanepal.com.np/properties/house-for-sale-for-new-baneshwor-8301,lalpurja,house,Kathmandu,8301,Property Details,3 Crore 80 Lakh,Residential,East,,Paved,Yes,Semi Furnished,"Kathmandu, Baneshwor",3 Crore 80 Lakh,Sale,3.5 Aana,,10 Feet,,2025 September 2,656.0,Kathmandu,10,2km,New Baneshwor | Nagendra Chowk,200m,200m,100m,1km,200m,200m,200m,200m,300m,1km,6km,300m,300m,300m,400m,10m,Baneshwor
https://lalpurjanepal.com.np/properties/house-for-sale-at-chundevi-maharajgunj-8295,lalpurja,house,Kathmandu,8295,Property Details,11 Crore 50 Lakh,Residential,West,2065,Paved,Yes,,"Kathmandu, Chundevi",11 Crore 50 Lakh,Sale,11 Aana,1711.25 square-feet,12 Feet,,2025 September 2,367.0,Kathmandu,04,,Maharajgunj | Chundevi Temple,1km,4km,,1km,100m,,,100m,,3km,3km,,,,,1km,Chundevi
https://lalpurjanepal.com.np/properties/bungalow-for-sal-at-gyaneshwor-8292,lalpurja,house,Kathmandu,8292,Property Details,14 Crore,Residential,South,2060,Paved,Yes,Semi Furnished,"Kathmandu, Gyaneshwor",14 Crore,Sale,10 Aana,2053.5 square-feet,16 Feet,,2025 September 2,437.0,Kathmandu,01,100m,Gyaneshwor | Kamal Pokhari Chowk,100m,1km,100m,300m,200m,200m,300m,50m,100m,1km,4km,100m,100m,100m,300m,01,Gyaneshwor
https://lalpurjanepal.com.np/properties/house-for-sale-at-mandikatar-8291,lalpurja,house,Kathmandu,8291,Property Details,2 Crore 60 Lakh,Residential,South-East,2078,Blacktopped,Yes,Semi Furnished,"Kathmandu, Mandikatar",2 Crore 60 Lakh,Sale,3 Aana,1026.75 square-feet,13 Feet,F 38 Feet,2025 September 2,318.0,Budhanilkantha,09,300m,Mandikatar | Mandikatar Height,200m,5km,200m,200m,200m,400m,200m,300m,200m,6km,5km,200m,200m,200m,500m,200m,Mandikatar
https://lalpurjanepal.com.np/properties/house-for-sale-at-kuleshwor-8285,lalpurja,house,Kathmandu,8285,,8 Crore,Residential,West,2022,Blacktopped,Yes,Semi Furnished,"Kathmandu, Kuleshwor",8 Crore,Sale,10.5 Aana,1369 square-feet,10 Feet,,2025 September 1,452.0,Kathmandu,14,,Kuleshwor | Ravi Bhawan,200m,,,,500m,,,,,,,2km,,,1km,,Kuleshwor
https://lalpurjanepal.com.np/properties/house-on-sale-at-tinkune-8274,lalpurja,house,Kathmandu,8274,Property Details,7 Crore 80 Lakh,Residential,East,2060,Blacktopped,Yes,Semi Furnished,"Kathmandu, Tinkune",7 Crore 80 Lakh,Sale,8.5 Aana,1711.25 square-feet,13 Feet,F 35 Feet,2025 August 31,150.0,Kathmandu,09,200m,Tinkune | Gairigau,500m,1km,100m,500m,,100m,,,,1km,,,,,,500m,Tinkune
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-8267,lalpurja,house,Kathmandu,8267,Property Details,3 Crore 50 Lakh,Residential,,2081,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Tokha",3 Crore 50 Lakh,Sale,4 Aana,1129.42 square-feet,13 Feet,,2025 August 29,254.0,Tokha,03,3.5km,Tokha | Dhalmal Bus Stop,500m,5km,300m,500m,200m,400m,300m,200m,300m,4km,4km,300m,400m,300m,500m,300m,Tokha
https://lalpurjanepal.com.np/properties/house-for-sale-at-tarakeswar-8266,lalpurja,house,Kathmandu,8266,Property Details,2 Crore 35 Lakh,Residential,,2075,Soil Stabilized,Yes,Semi Furnished,"Kathmandu,",2 Crore 35 Lakh,Sale,3.5 Aana,1026.75 square-feet,13 Feet,,2025 August 29,289.0,Tarkeshwor,01,6.5km,Tarkeshwor | Ramailo Dada,400m,5km,300m,400m,200m,300m,200m,100m,500m,4km,4km,300m,200m,200m,300m,400m,
https://lalpurjanepal.com.np/properties/house-for-sale-at-tarakeswar-8265,lalpurja,house,Kathmandu,8265,Property Details,1 Crore 80 Lakh,Residential,,2073,Soil Stabilized,Yes,Unfurnished,"Kathmandu, Tarkeshwor",1 Crore 80 Lakh,Sale,4 Aana,1197.87 square-feet,16 Feet,,2025 August 29,357.0,Tarkeshwor,01,200m,Tarkeshwor | Ramailo Dada,400m,4km,300m,500m,300m,300m,200m,200m,500m,4km,4km,300m,200m,300m,400m,200m,Tarkeshwor
https://lalpurjanepal.com.np/properties/house-for-sale-at-tarakeswar-8264,lalpurja,house,Kathmandu,8264,Property Details,1 Crore 60 Lakh,Residential,,2076,Soil Stabilized,Yes,Semi Furnished,"Kathmandu,",1 Crore 60 Lakh,Sale,3.25 Aana,,16 Feet,,2025 August 29,441.0,Tarkeshwor,01,200m,Tarkeshwor | Ramailo Dada,400m,5km,300M,700m,300M,500m,300m,200m,500m,4km,4km,400m,300m,400m,400m,400m,
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-8254,lalpurja,house,Kathmandu,8254,Property Details,2 Crore,Residential,,2074,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Tokha",2 Crore,Sale,3.5 Aana,1197.87 square-feet,13 Feet,,2025 August 28,834.0,Tokha,03,10m,Tokha | Ujyalo Basti,400m,5km,400m,500m,400m,500m,300m,200m,500m,4km,4km,300m,400m,400m,500m,400m,Tokha
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-8252,lalpurja,house,Kathmandu,8252,Property Details,2 Crore 55 Lakh,Residential,,2081,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Tokha",2 Crore 55 Lakh,Sale,2.5 Aana,941.18 square-feet,13 Feet,,2025 August 28,193.0,Tokha,03,200m,Tokha | Bhatkeko Pool,400m,5km,200m,600m,200m,400m,300m,500m,100m,4km,4km,400m,400m,500m,600m,300m,Tokha
https://lalpurjanepal.com.np/properties/house-for-sale-at-sitapaila-sankata-homes-8248,lalpurja,house,Kathmandu,8248,Property Details,3 Crore 25 Lakh,Residential,South-East,,Blacktopped,Yes,Semi Furnished,"Kathmandu, Kalanki",3 Crore 25 Lakh,Sale,4 Aana,,13 Feet,,2025 August 28,565.0,Nagarjun,05,1km,Sitapaila | Nirvana School,400m,,400m,400m,50m,100m,,300m,,,,,,,,200m,Kalanki
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhaneshwor-tokha-8238,lalpurja,house,Kathmandu,8238,Property Details,2 Crore 50 Lakh,Residential,South-West,2075,Blacktopped,Yes,Semi Furnished,"Kathmandu, Tokha",2 Crore 50 Lakh,Sale,3.5 Aana,1112.31 square-feet,10 Feet,F 24 Feet,2025 August 27,222.0,Tokha,03,2km,Tokha | Dhaneshwor Mandir,1km,8km,200m,2km,200m,,,100m,1km,7km,7km,,,,,1km,Tokha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budanilkantha-8221,lalpurja,house,Kathmandu,8221,Property Details,3 Crore 50 Lakh,Residential,West,2082,alley,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",3 Crore 50 Lakh,Sale,3.5 Aana,2366 square-feet,13 Feet,F 23.5 Feet,2025 August 26,260.0,Budhanilkantha,02,,Budhanilkantha | Rudreshwor,2km,7km,100m,,,,,150m,,6km,6.5km,,,,,,Budhanilkantha
https://lalpurjanepal.com.np/properties/south-east-face-semi-bungalow-for-sale-at-gothatar-8220,lalpurja,house,Kathmandu,8220,Property Details,3 Crore 30 Lakh,Residential,South-East,2066,Paved,Yes,Semi Furnished,"Kathmandu, Gothatar",3 Crore 30 Lakh,Sale,4 Aana,2333.54 square-feet,20 Feet,F 27 Feet | B 37 Feet | L 47.21 Feet | R 41 Feet,2025 August 26,325.0,Kageshwori Manohara,08,3.5km,Gothatar | Aadarsha Tole,2km,5.5km,400m,3.5km,500m,2km,500m,300m,800m,3km,3.6km,500m,700m,800m,600m,800m,Gothatar
https://lalpurjanepal.com.np/properties/house-for-sale-at-budanilkantha-8219,lalpurja,house,Kathmandu,8219,Property Details,3 Crore 50 Lakh,Residential,West,2082,alley,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",3 Crore 50 Lakh,Sale,3.5 Aana,2360 square-feet,13 Feet,,2025 August 26,176.0,Budhanilkantha,02,,Budhanilkantha | Rudreshwor,2km,7km,150m,,,,,150m,,6 km,6.5km,,,,,,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-dallu-8217,lalpurja,house,Kathmandu,8217,Property Details,5 Crore 80 Lakh,Commercial,East,2065,Blacktopped,Yes,,"Kathmandu, Dallu",5 Crore 80 Lakh,Sale,3.75 Aana,,22 Feet,,2025 August 26,188.0,Kathmandu,15,,Dallu | Dallu Bridge,1km,7km,,,100m,,,100m,,7km,8km,,,,,1km,Dallu
https://lalpurjanepal.com.np/properties/house-for-sale-at-boudha-8214,lalpurja,house,Kathmandu,8214,Property Details,1 Crore 70 Lakh,Residential,South,2065,Paved,Yes,,"Kathmandu, Boudha",1 Crore 70 Lakh,Sale,2.5 Aana,855.62 square-feet,11 Feet,,2025 August 26,742.0,Kathmandu,06,,Boudha | Boudha Stupa,1km,4km,,,100m,,,100m,,4km,500m,,,,,1km,Boudha
https://lalpurjanepal.com.np/properties/commercial-house-for-sale-at-tinkune-8213,lalpurja,house,Kathmandu,8213,Property Details,4 Crore,Commercial,South,2050,Blacktopped,Yes,,"Kathmandu, Teku",4 Crore,Sale,1.75 Aana,,32 Feet,,2025 August 26,220.0,Kathmandu,32,,Tripureshwor | World Trade Centre,1km,4km,,,100m,,,50m,,5km,6km,,,,,1km,Teku
https://lalpurjanepal.com.np/properties/commercial-building-for-sale-at-maitidevi-8211,lalpurja,house,Kathmandu,8211,Property Details,5 Crore 50 Lakh,Commercial,South,,Blacktopped,Yes,,"Kathmandu, Gyaneshwor",5 Crore 50 Lakh,Sale,4.56 Aana,,22 Feet,,2025 August 26,849.0,Kathmandu,30,,Maitidevi | Gyaneshwor,1km,2km,,,100m,,,100m,,2km,4km,,,,,1km,Gyaneshwor
https://lalpurjanepal.com.np/properties/house-for-sale-at-makalbari-8210,lalpurja,house,Kathmandu,8210,Property Details,3 Crore 75 Lakh,Residential,North-East,2024,Paved,Yes,Semi Furnished,"Kathmandu, Jorpati",3 Crore 75 Lakh,Sale,4.5 Aana,,12 Feet,F 30 Feet,2025 August 25,217.0,Gokarneshwor,04,5km,Makalbari | Gokarneshwor Buspark,1km,7km,,4km,1km,1km,500m,500m,1km,5km,3km,,,,,1km,Jorpati
https://lalpurjanepal.com.np/properties/house-for-sale-at-mulpani-8209,lalpurja,house,Kathmandu,8209,Property Details,3 Crore 50 Lakh,Residential,East,2025,Gravelled,Yes,Semi Furnished,"Kathmandu, Mulpani",3 Crore 50 Lakh,Sale,4 Aana,,20 Feet,F 30 Feet,2025 August 25,163.0,Kageswori Manohara,06,5km,Mulpani | Amarsigh Chowk,1km,7km,,3km,1km,1km,1km,100mtr,1km,4km,5km,,,,,1km,Mulpani
