url,source,category,district,property_id,title,total_price_raw,property_type,property_face,year_built,road_type,negotiable,furnishing,city_area,pricing_raw,purpose,property_area,built_up_area,road_access,dimension,date_posted,views,municipality,ward_no,ring_road,landmark,hospital,airport,pharmacy,bhatbhateni,school,college,gym,public_transport,police_station,pashupatinath,boudhanath,atm,hotel,restaurant,banquet,ward_office,neighborhood,property_type_stat,land_area_aana,bedrooms,kitchens,bathrooms,living_rooms,parking,total_floors
https://lalpurjanepal.com.np/properties/house-for-sale-at-swayambhu-bijeshwori-8544,lalpurja,house,Kathmandu,8544,Property Details,8 Crore,Semi-commercial,North,2076,Paved,Yes,,"Kathmandu, Swayambhu",8 Crore,Sale,5.25 Aana,1711.25 square-feet,13 Feet,F 40 Feet,2025 October 28,444.0,Kathmandu,17,2km,,,,,,,,,,,,,,,,,,Swayambhu,,,13,2,8,3,2,4
https://lalpurjanepal.com.np/properties/house-for-sale-at-kalanki-8538,lalpurja,house,Kathmandu,8538,Property Details,6 Crore,Residential,East,2072,Blacktopped,Yes,,"Kathmandu, Kalanki",6 Crore,Sale,10 Aana,1197.87 square-feet,13 Feet,F 40 Feet,2025 October 27,433.0,Kathmandu,14,150m,,,,,,,,,,,,,,,,,,Kalanki,,,7,2,4,3,3,3.5
https://lalpurjanepal.com.np/properties/land-for-sale-at-dallu-8537,lalpurja,house,Kathmandu,8537,Property Details,60 Lakh Per Aana,Residential,,,Paved,Yes,,"Kathmandu, Dallu",60 Lakh Per Aana,Sale,5.5 Aana,,13 Feet,F 50 Feet,2025 October 27,458.0,Kathmandu,15,1.7km,,,,,,,,,,,,,,,,,,Dallu,,,,,,,,
https://lalpurjanepal.com.np/properties/house-for-sale-at-kalanki-8535,lalpurja,house,Kathmandu,8535,Property Details,3 Crore 60 Lakh,Commercial,South-East,2060,Paved,Yes,,"Kathmandu, Kalanki",3 Crore 60 Lakh,Sale,5.25 Aana,1026.75 square-feet,6 Feet,F 30 Feet,2025 October 27,491.0,Kathmandu,14,100m,,,,,,,,,,,,,,,,,,Kalanki,,,8,1,3,,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-basantapur-8534,lalpurja,house,Kathmandu,8534,Property Details,6 Crore,Commercial,West,2060,Gravelled,Yes,,"Kathmandu, Basantapur",6 Crore,Sale,3.75 Aana,1197.87 square-feet,8 Feet,F 50 Feet,2025 October 27,560.0,Kathmandu,19,1.5km,,,,,,,,,,,,,,,,,,Basantapur,,,16,,8,,3,4.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-8530,lalpurja,house,Kathmandu,8530,Property Details,6 Crore,Residential,East,2081,Soil Stabilized,Yes,Full Furnished,"Kathmandu, Budhanilkantha",6 Crore,Sale,5.25 Aana,1540.12 square-feet,,,2025 October 26,282.0,Budhanilkantha,04,4km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,7,3,5,3,2,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-chamati-8515,lalpurja,house,Kathmandu,8515,Property Details,4 Crore 85 Lakh,Commercial,South-West,2072,Blacktopped,Yes,,"Kathmandu, Chamati",4 Crore 85 Lakh,Sale,3.5 Aana,1026.75 square-feet,21 Feet,F 50 Feet,2025 October 19,790.0,Kathmandu,15,500m,,,,,,,,,,,,,,,,,,Chamati,,,4,4,5,4,1,4.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-pachdhara-halchowk-8513,lalpurja,house,Kathmandu,8513,Property Details,2 Crore 80 Lakh,Residential,North-East,2078,Gravelled,Yes,,"Kathmandu, Halchowk",2 Crore 80 Lakh,Sale,4 Aana,1898 square-feet,12 Feet,F 30 Feet,2025 October 19,518.0,Nagarjun,03,600m,,,,,,,,,,,,,,,,,,Halchowk,,,7,1,4,1,3,2.5
https://lalpurjanepal.com.np/properties/house-for-rent-at-naxal-8512,lalpurja,house,Kathmandu,8512,Property Details,2 Lakh 50 Thousand Per Month,Commercial,West,2060,Blacktopped,Yes,,"Kathmandu, Naxal",2 Lakh 50 Thousand Per Month,Sale,16 Aana,3080.25 square-feet,14 Feet,F 40 Feet,2025 October 19,432.0,Kathmandu,04,2km,,,,,,,,,,,,,,,,,,Naxal,,,4,1,4,1,5,2
https://lalpurjanepal.com.np/properties/house-for-sale-at-kapan-lasuntar-8511,lalpurja,house,Kathmandu,8511,Property Details,4 Crore 55 Lakh,Residential,East,2080,Paved,Yes,Semi Furnished,"Kathmandu, Kapan",4 Crore 55 Lakh,Sale,3.5 Aana,5000 square-feet,13 Feet,F 34 Feet,2025 October 16,265.0,Budhanilkantha,11,800m,,,,,,,,,,,,,,,,,,Kapan,,,5,2,4,3,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-bafal-8509,lalpurja,house,Kathmandu,8509,Property Details,10 Crore,Residential,North,2067,Blacktopped,Yes,,"Kathmandu, Bafal",10 Crore,Sale,9 Aana,1711.25 square-feet,13 Feet,F 50 Feet,2025 October 16,382.0,Kathmandu,13,100m,,,,,,,,,,,,,,,,,,Bafal,,,11,3,5,3,4,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-syuchatar-8508,lalpurja,house,Kathmandu,8508,Property Details,2 Crore 75 Lakh,Residential,North-East,2082,Blacktopped,Yes,,"Kathmandu, Syuchatar",2 Crore 75 Lakh,Sale,4 Aana,1095.2 square-feet,10 Feet,F 50 Feet,2025 October 16,919.0,Kathmandu,08,2km,,,,,,,,,,,,,,,,,,Syuchatar,,,6,2,4,2,4,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-makalbari-8499,lalpurja,house,Kathmandu,8499,Property Details,2 Crore 75 Lakh,Semi-commercial,North-East,2007,Blacktopped,Yes,Unfurnished,"Kathmandu, Makalbari",2 Crore 75 Lakh,Sale,3.5 Aana,,16 Feet,F 28 Feet,2025 October 14,530.0,Gokarneshwor,04,4km,,,,,,,,,,,,,,,,,,Makalbari,,,4,2,3,1,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-samakhusi-8495,lalpurja,house,Kathmandu,8495,Property Details,7 Crore 45 Lakh,Residential,East,2063,Blacktopped,Yes,Semi Furnished,"Kathmandu, Samakhusi",7 Crore 45 Lakh,Sale,9.5 Aana,2053.5 square-feet,14 Feet,F 41 Feet,2025 October 13,280.0,Kathmandu,10,400m,,,,,,,,,,,,,,,,,,Samakhusi,,,7,2,6,2,4,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-machhapokhari-8494,lalpurja,house,Kathmandu,8494,Property Details,2 Crore 70 Lakh,Residential,South,2050,Blacktopped,Yes,,"Kathmandu, Machhapokhari",2 Crore 70 Lakh,Sale,3.5 Aana,1026.75 square-feet,10 Feet,F 40 Feet,2025 October 13,282.0,Kathmandu,16,200m,,,,,,,,,,,,,,,,,,Machhapokhari,,,11,3,4,1,1,
https://lalpurjanepal.com.np/properties/house-for-sale-at-okharghau-hatigauda-8486,lalpurja,house,Kathmandu,8486,Property Details,1 Crore 75 Lakh,Residential,South-West,2079,Paved,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",1 Crore 75 Lakh,Sale,3 Aana,684.5 square-feet,13 Feet,F 32 Feet,2025 October 13,1192.0,Budhanilkantha,07,400m,,,,,,,,,,,,,,,,,,Budhanilkantha,,,2,1,1,1,1,1
https://lalpurjanepal.com.np/properties/house-for-sale-at-chagal-dallu-8483,lalpurja,house,Kathmandu,8483,Property Details,4 Crore 50 Lakh,Semi-commercial,North,2054,Blacktopped,Yes,,"Kathmandu, Dallu",4 Crore 50 Lakh,Sale,6 Aana,1026.75 square-feet,14 Feet,F 40 Feet,2025 October 13,288.0,Kathmandu,15,1.5km,,,,,,,,,,,,,,,,,,Dallu,,,17,,4,,,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-chettrapati-8476,lalpurja,house,Kathmandu,8476,Property Details,20 Crore,Commercial,South-West,2070,Blacktopped,Yes,,"Kathmandu, Chettrapati",20 Crore,Sale,6.5 Aana,2224.62 square-feet,21 Feet,F 50 Feet,2025 October 12,408.0,Kathmandu,16,2km,,,,,,,,,,,,,,,,,,Chettrapati,,,,,,,10,10
https://lalpurjanepal.com.np/properties/house-for-sale-at-galfutar-8475,lalpurja,house,Kathmandu,8475,Property Details,3 Crore 50 Lakh,Residential,South-East,2060,Paved,Yes,Full Furnished,"Kathmandu, Budhanilkantha",3 Crore 50 Lakh,Sale,4.5 Aana,1540.12 square-feet,13 Feet,F 38 Feet,2025 October 12,509.0,Budhanilkantha,08,250m,,,,,,,,,,,,,,,,,,Budhanilkantha,,,8,3,6,3,1,2.5
https://lalpurjanepal.com.np/properties/land-for-sale-at-kapurdhara-8461,lalpurja,house,Kathmandu,8461,Property Details,70 Lakh Per Aana,Commercial,South,,Blacktopped,Yes,,"Kathmandu, Kapurdhara",70 Lakh Per Aana,Sale,5 Aana,,12 Feet,F 40 Feet,2025 October 9,315.0,Kathmandu,29,3km,,,,,,,,,,,,,,,,,,Kapurdhara,,,,,,,,
https://lalpurjanepal.com.np/properties/house-for-sale-at-purano-naikap-8460,lalpurja,house,Kathmandu,8460,Property Details,2 Crore 15 Lakh,Residential,South,2080,Blacktopped,Yes,Unfurnished,"Kathmandu, Naikap",2 Crore 15 Lakh,Sale,5 Aana,1026.75 square-feet,21 Feet,F 40 Feet,2025 October 9,605.0,Chandragiri,13,2.5km,,,,,,,,,,,,,,,,,,Naikap,,,14,2,6,,,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-bansbari-8455,lalpurja,house,Kathmandu,8455,Property Details,2 Crore 75 Lakh,Residential,West,2073,alley,Yes,Unfurnished,"Kathmandu, Bansbari",2 Crore 75 Lakh,Sale,3 Aana,1026.75 square-feet,13 Feet,,2025 October 9,349.0,Kathmandu,03,1km,,,,,,,,,,,,,,,,,,Bansbari,,,11,3,3,3,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-bhangal-8448,lalpurja,house,Kathmandu,8448,Property Details,3 Crore 45 Lakh,Residential,North-East,2082,alley,Yes,Semi Furnished,"Kathmandu, Bhangal",3 Crore 45 Lakh,Sale,4.06 Aana,,13 Feet,F 29 Feet,2025 October 9,224.0,Budhanilkantha,13,7km,,,,,,,,,,,,,,,,,,Bhangal,,,6,2,5,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-tangal-naxal-8445,lalpurja,house,Kathmandu,8445,Property Details,5 Crore 80 Lakh,Residential,South-West,2045,Blacktopped,Yes,Unfurnished,"Kathmandu, Naxal",5 Crore 80 Lakh,Sale,7.75 Aana,1200 square-feet,21 Feet,F 50 Feet,2025 October 8,566.0,Kathmandu,05,2.5km,,,,,,,,,,,,,,,,,,Naxal,,,10,3,8,,4,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-tahachal-8444,lalpurja,house,Kathmandu,8444,Property Details,2 Crore 10 Lakh,Residential,East,1990,Blacktopped,Yes,Unfurnished,"Kathmandu, Tahachal",2 Crore 10 Lakh,Sale,2.75 Aana,941.18 square-feet,11 Feet,F 30 Feet,2025 October 8,434.0,Kathmandu,13,1km,,,,,,,,,,,,,,,,,,Tahachal,,,3,,1,,,2.5
https://lalpurjanepal.com.np/properties/hous-for-sale-at-budhanilkatha-chunikhel-8442,lalpurja,house,Kathmandu,8442,Property Details,2 Crore 95 Lakh,Residential,South-West,2079,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",2 Crore 95 Lakh,Sale,4 Aana,1369 square-feet,13 Feet,F 38 Feet,2025 October 7,298.0,Budhanilkantha,13,350m,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-battisputali-8426,lalpurja,house,Kathmandu,8426,Property Details,6 Crore 90 Lakh,Residential,East,2036,Blacktopped,Yes,Full Furnished,"Kathmandu, Battisputali",6 Crore 90 Lakh,Sale,4.75 Aana,1369 square-feet,19 Feet,F 40 Feet,2025 September 23,314.0,Kathmandu,09,500m,,,,,,,,,,,,,,,,,,Battisputali,,,12,1,4,,,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-khariboat-8425,lalpurja,house,Kathmandu,8425,Property Details,5 Crore 51 Lakh,Residential,South,2074,Blacktopped,Yes,Unfurnished,"Kathmandu, Samakhusi",5 Crore 51 Lakh,Sale,5 Aana,1369 square-feet,12 Feet,F 50 Feet,2025 September 23,391.0,Kathmandu,07,500m,,,,,,,,,,,,,,,,,,Samakhusi,,,,,,3,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-syuchatar-8424,lalpurja,house,Kathmandu,8424,Property Details,3 Crore 50 Lakh,Residential,West,2064,Paved,Yes,Full Furnished,"Kathmandu, Syuchatar",3 Crore 50 Lakh,Sale,4.5 Aana,1026.75 square-feet,13 Feet,F 50 Feet,2025 September 23,138.0,Nagarjun,10,1.5km,,,,,,,,,,,,,,,,,,Syuchatar,,,11,1,4,1,,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-tahachal-8423,lalpurja,house,Kathmandu,8423,Property Details,5 Crore,Residential,South,2063,Paved,Yes,Full Furnished,"Kathmandu, Tahachal",5 Crore,Sale,4.5 Aana,1540.12 square-feet,10 Feet,F 40 Feet,2025 September 23,168.0,Kathmandu,13,1km,,,,,,,,,,,,,,,,,,Tahachal,,,16,1,5,,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-8421,lalpurja,house,Kathmandu,8421,Property Details,10 Crore 75 Lakh,Residential,North-East,,Soil Stabilized,Yes,Full Furnished,"Kathmandu, Budhanilkantha",10 Crore 75 Lakh,Sale,9.5 Aana,,13 Feet,,2025 September 23,455.0,Budhanilkantha,01,4km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,,6,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-bhote-bahal-8420,lalpurja,house,Kathmandu,8420,Property Details,3 Crore 50 Lakh,Commercial,North,2072,Paved,Yes,Unfurnished,"Kathmandu, New Road",3 Crore 50 Lakh,Sale,1 Aana,342.25 square-feet,12 Feet,F 30 Feet,2025 September 23,557.0,Kathmandu,22,600m,,,,,,,,,,,,,,,,,,New Road,,,9,,4,,,4.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhumbarahi-8419,lalpurja,house,Kathmandu,8419,Property Details,2 Crore 90 Lakh,Residential,South,2048,Paved,Yes,,"Kathmandu, Dhumbarahi",2 Crore 90 Lakh,Sale,3.5 Aana,1026.75 aana,11 Feet,,2025 September 23,662.0,Kathmandu,04,,,,,,,,,,,,,,,,,,,Dhumbarahi,,,6,3,3,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-kumarigal-8418,lalpurja,house,Kathmandu,8418,Property Details,3 Crore,Residential,South-West,2068,Blacktopped,Yes,,"Kathmandu, Guheshwori",3 Crore,Sale,4 Aana,1026.75 square-feet,12 Feet,,2025 September 23,518.0,Kathmandu,06,,,,,,,,,,,,,,,,,,,Guheshwori,,,4,1,4,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-mahankal-8417,lalpurja,house,Kathmandu,8417,Property Details,3 Crore 30 Lakh,Commercial,North-East,2070,Blacktopped,Yes,,"Kathmandu, Mahankal",3 Crore 30 Lakh,Sale,3.5 Aana,1026.75 square-feet,15 Feet,,2025 September 23,263.0,Kathmandu,06,,,,,,,,,,,,,,,,,,,Mahankal,,,9,2,3,2,1,4
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-8414,lalpurja,house,Kathmandu,8414,Property Details,2 Crore 85 Lakh,Residential,East,2082,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Tokha",2 Crore 85 Lakh,Sale,3.37 Aana,855.62 square-feet,13 Feet,,2025 September 23,268.0,Tokha,04,2.2km,,,,,,,,,,,,,,,,,,Tokha,,,6,3,5,1,2,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-shivachowk-8413,lalpurja,house,Kathmandu,8413,Property Details,2 Crore 90 Lakh,Residential,West,2025,Blacktopped,Yes,Semi Furnished,"Kathmandu, Jorpati",2 Crore 90 Lakh,Sale,3 Aana,1026.75 square-feet,13 Feet,F 28 Feet,2025 September 22,230.0,Kageshwori Manohara,06,4km,,,,,,,,,,,,,,,,,,Jorpati,,,6,3,4,3,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-green-hill-city-8412,lalpurja,house,Kathmandu,8412,Property Details,5 Crore,Residential,North-West,2024,Blacktopped,Yes,Full Furnished,"Kathmandu, Mulpani",5 Crore,Sale,5 Aana,,20 Feet,F 30 Feet,2025 September 22,193.0,Kageshwori Manohara,06,4km,,,,,,,,,,,,,,,,,,Mulpani,,,4,1,4,1,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-kuleshwor-ravi-bhawan-8410,lalpurja,house,Kathmandu,8410,Property Details,2 Crore 20 Lakh,Residential,South-East,2072,Blacktopped,Yes,Unfurnished,"Kathmandu, Ravi Bhawan",2 Crore 20 Lakh,Sale,3.75 Aana,1026.75 square-feet,4 Feet,F 35 Feet,2025 September 21,1027.0,Kathmandu,14,500m,,,,,,,,,,,,,,,,,,Ravi Bhawan,,,6,2,3,1,,2.2
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-8394,lalpurja,house,Kathmandu,8394,Property Details,2 Crore 80 Lakh,Residential,,2081,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Tokha",2 Crore 80 Lakh,Sale,3.5 Aana,1026.75 square-feet,13 Feet,,2025 September 18,386.0,Tokha,11,4km,,,,,,,,,,,,,,,,,,Tokha,,,12,3,6,3,1,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-golfutar-8393,lalpurja,house,Kathmandu,8393,Property Details,22 Crore 50 Lakh,Residential,East,2068 BS,Gravelled,Yes,Unfurnished,"Kathmandu, Budhanilkantha",22 Crore 50 Lakh,Sale,32 Aana,2000 square-feet,13 Feet,,2025 September 18,650.0,Budhanilkantha,07,2km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,4,1,5,3,5,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-sattale-kapan-8365,lalpurja,house,Kathmandu,8365,Property Details,4 Crore 60 Lakh,Residential,East,2079,Blacktopped,Yes,,"Kathmandu, Kapan",4 Crore 60 Lakh,Sale,4 Aana,1026.75 square-feet,13 Feet,,2025 September 15,165.0,Budanilkantha,10,,,,,,,,,,,,,,,,,,,Kapan,,,7,3,4,3,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-sanobharyang-swayambhu-8364,lalpurja,house,Kathmandu,8364,Property Details,3 Crore 30 Lakh,Residential,North-East,2073,Blacktopped,Yes,,"Kathmandu, Swayambhu",3 Crore 30 Lakh,Sale,4.5 Aana,1197.87 square-feet,13 Feet,,2025 September 15,890.0,Nagarjun,02,,,,,,,,,,,,,,,,,,,Swayambhu,,,7,3,4,2,1,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-nilopul-kapan-8362,lalpurja,house,Kathmandu,8362,Property Details,1 Crore 90 Lakh,Residential,East,2063,Paved,Yes,,"Kathmandu, Kapan",1 Crore 90 Lakh,Sale,2.5 Aana,684.5 square-feet,8 Feet,,2025 September 15,576.0,Budanilkantha,10,,,,,,,,,,,,,,,,,,,Kapan,,,5,2,3,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-8361,lalpurja,house,Kathmandu,8361,Property Details,3 Crore 20 Lakh,Residential,,2076,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Tokha",3 Crore 20 Lakh,Sale,4 Aana,1197.87 square-feet,13 Feet,,2025 September 15,216.0,Tokha,03,2km,,,,,,,,,,,,,,,,,,Tokha,,,8,3,6,2,2,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-buddhanagar-8356,lalpurja,house,Kathmandu,8356,Property Details,1 Crore Per Aana,Residential,East,2060,Blacktopped,Yes,Unfurnished,"Kathmandu, Buddhanagar",1 Crore Per Aana,Sale,16 Aana,1711.25 square-feet,20 Feet,F 60 Feet,2025 September 8,711.0,Kathmandu,10,,,,,,,,,,,,,,,,,,,Buddhanagar,,,10,1,5,1,7,3.5
https://lalpurjanepal.com.np/properties/semi-commercial-house-for-sale-at-old-baneshwor-8354,lalpurja,house,Kathmandu,8354,Property Details,11 Crore,Commercial,East,2070,Blacktopped,Yes,Semi Furnished,"Kathmandu, Old Baneshowr",11 Crore,Sale,7.75 Aana,,26 Feet,,2025 September 8,439.0,Kathmandu,31,700m,,,,,,,,,,,,,,,,,,Old Baneshowr,,,14,5,9,5,5,5
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-bashubdhara-8352,lalpurja,house,Kathmandu,8352,Property Details,5 Crore 25 Lakh,Residential,East,2073,Blacktopped,Yes,Full Furnished,"Kathmandu, Basundhara",5 Crore 25 Lakh,Sale,6 Aana,1711.25 square-feet,26 Feet,F 20 Feet,2025 September 7,181.0,Tokha,04,300m,,,,,,,,,,,,,,,,,,Basundhara,,,5,1,6,2,2,4
https://lalpurjanepal.com.np/properties/house-for-sale-at-grande-8351,lalpurja,house,Kathmandu,8351,Property Details,2 Crore 70 Lakh,Residential,North-East,2072,Blacktopped,Yes,Unfurnished,"Kathmandu, Tokha",2 Crore 70 Lakh,Sale,3 Aana,941.18 square-feet,10 Feet,F 15 Feet,2025 September 7,210.0,Tokha,08,3km,,,,,,,,,,,,,,,,,,Tokha,,,5,3,4,3,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-8348,lalpurja,house,Kathmandu,8348,Property Details,3 Crore 35 Lakh,Residential,,2073,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",3 Crore 35 Lakh,Sale,4.5 Aana,1026.75 square-feet,16 Feet,,2025 September 6,232.0,Budhanilkantha,06,11km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,1,5,3,,3
https://lalpurjanepal.com.np/properties/land-for-sale-at-thankot-daha-chowk-8347,lalpurja,house,Kathmandu,8347,Property Details,25 Lakh Per Aana,Residential,South-West,,Blacktopped,Yes,,"Kathmandu, Thankot",25 Lakh Per Aana,Sale,9.31 Aana,,13 Feet,,2025 September 5,296.0,Thankot,02,5km,,,,,,,,,,,,,,,,,,Thankot,,,,,,,,
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-8337,lalpurja,house,Kathmandu,8337,Property Details,2 Crore 80 Lakh,Residential,,2082,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Tokha",2 Crore 80 Lakh,Sale,3 Aana,855.62 square-feet,13 Feet,,2025 September 5,438.0,Tokha,03,2.3km,,,,,,,,,,,,,,,,,,Tokha,,,5,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkatha-8336,lalpurja,house,Kathmandu,8336,Property Details,5 Crore 85 Lakh,Residential,South-East,2079,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",5 Crore 85 Lakh,Sale,6.25 Aana,2407.73 square-feet,13 Feet,F 40 Feet,2025 September 5,442.0,Budhanilkantha,03,200m,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,2,5,3,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkatha-8335,lalpurja,house,Kathmandu,8335,Property Details,7 Crore 50 Lakh,Residential,South-East,2074,Blacktopped,Yes,Semi Furnished,"Kathmandu, Chapali",7 Crore 50 Lakh,Sale,9 Aana,3080.25 square-feet,26 Feet,F 39 Feet,2025 September 5,252.0,Budhanikatha,02,250m,,,,,,,,,,,,,,,,,,Chapali,,,8,3,5,3,3,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkathakrishnapati-chowk-8334,lalpurja,house,Kathmandu,8334,Property Details,4 Crore 25 Lakh,Residential,North-East,2073,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",4 Crore 25 Lakh,Sale,5 Aana,1711.25 square-feet,20 Feet,F 38 Feet,2025 September 5,198.0,Budhanilktha,05,8km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,2,4,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-8333,lalpurja,house,Kathmandu,8333,Property Details,3 Crore 10 Lakh,Residential,East,2079,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",3 Crore 10 Lakh,Sale,3.5 Aana,855.62 square-feet,13 Feet,,2025 September 4,462.0,Budhanilkantha,04,3km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,7,2,5,2,2,2.5
https://lalpurjanepal.com.np/properties/land-for-sale-at-budhanilkantha-8332,lalpurja,house,Kathmandu,8332,Property Details,42 lakh Per Aana,Residential,East,2060,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",42 lakh Per Aana,Sale,11.18 Aana,1369 square-feet,10 Feet,,2025 September 4,183.0,Budhanilkantha,06,1km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,3,6,3,2,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-8331,lalpurja,house,Kathmandu,8331,Property Details,3 Crore 50 Lakh,Residential,,2073,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Tokha",3 Crore 50 Lakh,Sale,4 Aana,1197.87 square-feet,13 Feet,,2025 September 4,155.0,Tokha,03,2km,,,,,,,,,,,,,,,,,,Tokha,,,5,2,3,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-mulpani-green-hill-city-8330,lalpurja,house,Kathmandu,8330,Property Details,2 Crore 50 Lakh,Residential,South,,Blacktopped,Yes,Unfurnished,"Kathmandu, Mulpani",2 Crore 50 Lakh,Sale,3.15 Aana,,16 Feet,,2025 September 4,279.0,Kageshwori Manohara,06,4km,,,,,,,,,,,,,,,,,,Mulpani,,,4,1,4,1,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-boudha-town-planning-8329,lalpurja,house,Kathmandu,8329,Property Details,2 Crore 70 Lakh,Residential,South,2023,Gravelled,Yes,Unfurnished,"Kathmandu, Boudha",2 Crore 70 Lakh,Sale,2.62 Aana,,20 Feet,F 26 Feet,2025 September 4,465.0,Kathmandu,06,2km,,,,,,,,,,,,,,,,,,Boudha,,,4,3,3,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-sinamangal-8328,lalpurja,house,Kathmandu,8328,Property Details,4 Crore,Residential,South,2060,Blacktopped,Yes,Semi Furnished,"Kathmandu, Sinamangal",4 Crore,Sale,4.06 Aana,,10 Feet,,2025 September 4,450.0,Kathmandu,09,1km,,,,,,,,,,,,,,,,,,Sinamangal,,,4,2,3,1,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-babarmahal-8325,lalpurja,house,Kathmandu,8325,Property Details,4 Crore 65 Lakh,Residential,South-East,2070,Blacktopped,Yes,,"Kathmandu, Babarmahal",4 Crore 65 Lakh,Sale,5.5 Aana,,13 Feet,,2025 September 4,308.0,Kathmandu,11,,,,,,,,,,,,,,,,,,,Babarmahal,,,28,,4,,1,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-8306,lalpurja,house,Kathmandu,8306,Property Details,3 Crore 50 Lakh,Residential,North-East,2075,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",3 Crore 50 Lakh,Sale,5.75 Aana,1197.87 square-feet,20 Feet,,2025 September 2,1235.0,Budhanilkantha,04,2km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,5,1,6,3,3,2.5
