category,title,district,neighborhood,location_raw,total_price,price_per_aana,land_area_aana,build_up_area,floors,facing,road_width_feet,bedrooms,bathrooms,parking_cars,parking_bikes,built_year_ad,house_age,is_under_construction,amenity_count,has_modular_kitchen,has_parquet,has_drainage,has_solar,has_parking,has_garden,is_wide_road,is_commercial_suspect,is_area_estimated,luxury_score,log_price,price_segment,is_incomplete_listing
house,House for sale in Tokha,Kathmandu,Grande Hospital,"Grande Hospital, Kathmandu",30000000.0,9375000.0,3.2,2299.92,3.0,North West,13.0,12.0,5.0,0.0,0.0,2019.0,6.0,False,4,0,0,1,0,1,0,False,False,True,2,17.216707972959764,Mid-Range,0
house,"Residential house on sale at Danchhi, Kageshwori",Kathmandu,Danchhi,"Danchhi, Kathmandu",15000000.0,5000000.0,3.0,1796.81,2.5,South,17.0,4.0,4.0,0.0,0.0,2013.0,12.0,False,4,0,0,1,0,1,0,False,False,True,2,16.52356082573315,Budget,0
house,"Beautiful house on sale at Sainbu, Lalitpur",Lalitpur,Sainbu,"Sainbu, Lalitpur",30000000.0,7500000.0,4.0,2395.75,2.5,North,15.0,5.0,4.0,0.0,0.0,2019.0,6.0,False,3,0,0,1,0,1,0,False,False,True,2,17.216707972959764,Mid-Range,0
house,House for Sale in Harisddhi,Lalitpur,Harisiddhi,"Harisiddhi, Lalitpur",35000000.0,5833333.333333333,6.0,993.0,2.5,North,16.5,7.0,4.0,0.0,0.0,2017.0,8.0,False,8,0,1,1,0,1,1,False,False,False,4,17.370858648025116,High-End,0
house,"Attractive house on sale at Thali, Kageshwori",Kathmandu,Thali,"Thali, Kathmandu",15500000.0,4428571.428571428,3.5,2096.28,2.5,North,10.0,4.0,2.0,0.0,0.0,2018.0,7.0,False,4,0,0,1,0,1,0,False,False,True,2,16.5563506464056,Budget,0
house,"Beautiful house on sale at Kapan, Budhanilkantha",Kathmandu,Kapan,"Kapan, Kathmandu",29500000.0,7195121.951219513,4.1,2455.64,2.5,North East,13.0,6.0,5.0,0.0,0.0,2013.0,12.0,False,4,0,0,1,0,1,0,False,False,True,2,17.19990085520835,Mid-Range,0
house,"Under construction house on sale at Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",33500000.0,10468750.0,3.2,1916.6,2.5,West,16.0,5.0,4.0,0.0,0.0,2013.0,12.0,False,5,0,0,1,0,1,1,False,False,True,3,17.32705602664604,High-End,1
house,Beautiful house on sale at Nakhipot,Lalitpur,Nakhipot,"Nakhipot, Lalitpur",50000000.0,11111111.111111112,4.5,3773.31,3.5,North,19.0,5.0,6.0,0.0,0.0,2003.0,22.0,False,4,0,0,1,0,1,0,False,False,True,2,17.72753358339242,Ultra-Luxury,0
house,House for sale in Khumaltar ,Lalitpur,Khumaltar,"Khumaltar, Lalitpur",55000000.0,11000000.0,5.0,3593.62,3.0,South,13.0,3.0,4.0,0.0,0.0,2012.0,13.0,False,4,0,0,1,0,1,0,False,False,True,2,17.822843761378564,Ultra-Luxury,0
house,Commercial house for sale in Maharajgunj,Kathmandu,Maharajgunj,"Maharajgunj, Kathmandu",75000000.0,17857142.85714286,4.2,4024.86,4.0,East,17.0,8.0,8.0,0.0,0.0,2019.0,6.0,False,3,0,0,1,0,1,0,False,False,True,2,18.132998684833918,Ultra-Luxury,0
house,"Under construction house on sale at Bhangal, Budhanilkantha",Kathmandu,Bhangal,"Bhangal , Kathmandu",29500000.0,9218750.0,3.2,1916.6,2.5,North,11.0,5.0,3.0,0.0,0.0,2013.0,12.0,False,4,0,0,1,0,1,0,False,False,True,2,17.19990085520835,Mid-Range,0
house,"House for sale at Shankhamul, Kathmandu",Kathmandu,Shankhamul,"Shankhamul, Kathmandu",68000000.0,10967741.935483873,6.2,5198.78,3.5,North East,23.0,7.0,3.0,0.0,0.0,2019.0,6.0,False,4,0,0,1,0,1,0,False,False,True,2,18.035018277846262,Ultra-Luxury,0
house,"House for sale at Gaurighat, Kathmandu",Kathmandu,Gaurighat,"Gaurighat, Kathmandu",23000000.0,7666666.666666667,3.0,1796.81,2.5,West,13.0,4.0,4.0,0.0,0.0,2019.0,6.0,False,4,0,0,1,0,1,0,False,False,True,2,16.951004817371683,Budget,0
house,"Residential house on sale at Gwarko, Lalitpur",Lalitpur,Gwarko,"Gwarko, Lalitpur",27000000.0,8709677.41935484,3.1,1856.71,2.5,South,13.0,4.0,3.0,0.0,0.0,2011.0,14.0,False,4,0,0,1,0,1,0,False,False,True,2,17.11134746100564,Mid-Range,0
house,"Attractive house on sale at Imadol, Lalitpur",Lalitpur,Imadol,"Imadol, Lalitpur",29000000.0,7250000.0,4.0,2395.75,2.5,North,13.0,5.0,4.0,0.0,0.0,2003.0,22.0,False,4,0,0,1,0,1,0,False,False,True,2,17.182806422433504,Mid-Range,0
house,"Beautiful house on sale at Imadol, Mahalaxmi",Lalitpur,Imadol,"Imadol, Lalitpur",27500000.0,8593750.0,3.2,1916.6,2.5,East,13.0,4.0,4.0,0.0,0.0,2003.0,22.0,False,4,0,0,1,0,1,1,False,False,True,3,17.129696599000436,Mid-Range,0
house,Newly built House for sale at Narayantar,Kathmandu,Narayantar,"Narayantar, Kathmandu",35000000.0,8333333.333333333,4.2,3521.75,3.5,East,12.0,12.0,6.0,0.0,0.0,2003.0,22.0,False,11,1,1,0,0,1,0,False,False,True,3,17.370858648025116,High-End,0
house,"Beautiful house on sale at Thali, Kageshwori",Kathmandu,Thali,"Thali, Kathmandu",13300000.0,4156250.0,3.2,712.0,1.0,West,10.0,2.0,1.0,0.0,0.0,2019.0,6.0,False,5,0,0,1,0,1,0,False,False,False,2,16.40327466837995,Budget,0
house,"Attractive house on sale at Bhangal, Budhanilkantha",Kathmandu,Bhangal,"Bhangal , Kathmandu",28500000.0,8906250.0,3.2,1916.6,2.5,East,9.0,4.0,3.0,0.0,0.0,2003.0,22.0,False,4,0,0,1,0,1,0,False,False,True,2,17.1654146803266,Mid-Range,0
house,Beautiful house on sale at Dhapasi,Kathmandu,Dhapasi,"Dhapasi, Kathmandu",61000000.0,6100000.0,10.0,4791.5,2.0,East,13.0,4.0,3.0,0.0,0.0,2010.0,15.0,False,4,0,0,1,0,1,0,False,False,True,2,17.926384438531027,Ultra-Luxury,0
house,Residential house on sale at Suryabinayak ,Bhaktapur,Suryabinayak,"Suryabinayak, Bhaktapur",82000000.0,13666666.666666666,6.0,4312.35,3.0,South East,10.0,8.0,3.0,0.0,0.0,2019.0,6.0,False,4,0,0,1,0,1,0,False,False,True,2,18.22222981742365,Ultra-Luxury,0
house,"Attractive house on sale in Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",46000000.0,8679245.283018868,5.3,4358.0,3.5,North East,27.0,6.0,5.0,0.0,0.0,2011.0,14.0,False,4,0,0,1,0,1,0,False,False,False,2,17.6441519761925,Ultra-Luxury,0
house,"Residential house for sale near Mahalaxmi Temple, Lubhu",Lalitpur,Lubhu,"Lubhu, Lalitpur",17000000.0,7727272.727272727,2.2,1317.66,2.5,North East,13.0,5.0,2.0,0.0,0.0,2019.0,6.0,False,6,0,0,1,0,1,0,False,False,True,2,16.648723960844016,Budget,0
house,Full furnished house on sale at Golfutar,Kathmandu,Golfutar,"Golfutar, Kathmandu",80000000.0,8888888.888888888,9.0,5390.44,2.5,East,11.0,5.0,5.0,0.0,0.0,2020.0,5.0,False,4,0,0,1,0,1,0,False,False,True,2,18.197537205138154,Ultra-Luxury,1
house,Fully furnished house on sale at Budhanilkantha,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",39000000.0,6500000.0,6.0,4312.35,3.0,South West,14.5,6.0,6.0,0.0,0.0,2020.0,5.0,False,4,0,0,1,0,1,0,False,False,True,2,17.479072229734946,High-End,0
house,"Residential house on sale at Jarankhu, Kathmandu",Kathmandu,Jarankhu,"Jarankhu, Kathmandu",16000000.0,5000000.0,3.2,1916.6,2.5,South West,10.0,4.0,3.0,0.0,0.0,2012.0,13.0,False,3,0,0,1,0,1,0,False,False,True,2,16.588099342704055,Budget,0
house,"House on sale near Chirayu Hospital, Basundhara",Kathmandu,Basundhara,"Basundhara, Kathmandu",75000000.0,10416666.666666666,7.2,5174.82,3.0,East,15.0,5.0,5.0,0.0,0.0,2005.0,20.0,False,5,0,0,1,0,1,0,False,False,True,2,18.132998684833918,Ultra-Luxury,1
house,"House on sale in Katunje, Bhaktpur",Bhaktapur,Katunje,"Katunje, Bhaktapur",35000000.0,4375000.0,8.0,4791.5,2.5,North,13.0,5.0,4.0,0.0,0.0,2008.0,17.0,False,4,0,0,1,0,1,0,False,False,True,2,17.370858648025116,High-End,0
house,"Newly Built residential house for sale in Chyau Danda, Lalitpur",Lalitpur,Chyau Danda,"Chyau Danda, Lalitpur",24000000.0,8000000.0,3.0,1796.81,2.5,South,20.0,4.0,3.0,0.0,0.0,2011.0,14.0,False,5,0,0,1,0,1,0,False,False,True,2,16.993564429978885,Budget,0
house,Under construction house for sale in Bansbari,Kathmandu,Bansbari,"Bansbari, Kathmandu",65000000.0,10655737.704918033,6.1,3653.52,2.5,North,15.0,3.0,3.0,0.0,0.0,2019.0,6.0,False,6,0,0,1,0,1,0,False,False,True,2,17.989897843244528,Ultra-Luxury,0
house,House on urgent sale at Imadol,Lalitpur,Imadol,"Imadol, Lalitpur",26500000.0,8548387.096774193,3.1,1856.71,2.5,South,20.0,4.0,3.0,0.0,0.0,2019.0,6.0,False,5,0,0,1,0,1,0,False,False,True,2,17.0926553286923,Mid-Range,0
house,"Residential house on sale at Nayabazar, Kathmandu",Kathmandu,Naya Bazar,"Naya Bazar, Kathmandu",33000000.0,8250000.0,4.0,2395.75,2.5,North,10.0,5.0,4.0,0.0,0.0,2019.0,6.0,False,6,0,1,1,0,1,0,False,False,True,3,17.312018149733785,High-End,0
house,"Luxurious Houses available at Dhapakhel, Downtown Residency",Lalitpur,Nagdaha,"Nagdaha, Lalitpur",41500000.0,10375000.0,4.0,2754.0,2.5,South,20.0,4.0,4.0,0.0,0.0,2013.0,12.0,False,7,1,0,0,0,1,0,False,False,False,2,17.541204009297314,High-End,0
house,Brand new house for sale in Thecho,Lalitpur,Thecho,"Thecho, Lalitpur",19000000.0,4750000.0,4.0,2395.75,2.5,North,16.0,4.0,4.0,0.0,0.0,2017.0,8.0,False,6,0,0,1,0,1,0,False,False,True,2,16.759949589762293,Budget,0
house,Bungalow House for sale in Mandikhatar,Kathmandu,Mandikhatar,"Mandikhatar, Kathmandu",65000000.0,8125000.0,8.0,4791.5,2.5,North East,13.0,5.0,5.0,0.0,0.0,2019.0,6.0,False,5,0,0,1,0,1,0,False,False,True,2,17.989897843244528,Ultra-Luxury,0
house,"Residential house for sale in Icimod, Khumaltar",Lalitpur,Icimod,"Icimod, Lalitpur",30500000.0,7625000.0,4.0,2395.75,2.5,West,13.0,5.0,4.0,0.0,0.0,2019.0,6.0,False,5,0,0,1,0,1,0,False,False,True,2,17.233237274364523,Mid-Range,0
house,Commercial house on sale in Imadol,Lalitpur,Imadol,"Imadol, Lalitpur",40000000.0,10000000.0,4.0,1893.0,2.5,North,26.0,3.0,3.0,0.0,0.0,2013.0,12.0,False,5,0,0,1,0,0,0,False,False,False,1,17.50439003707821,High-End,0
house,Commercial building on sale at Nakhipot,Lalitpur,Nakhipot,"Nakhipot, Lalitpur",70000000.0,17500000.0,4.0,3354.05,3.5,North East,15.0,3.0,5.0,0.0,0.0,2019.0,6.0,False,7,1,0,1,0,1,0,False,False,True,3,18.064005814299346,Ultra-Luxury,0
house,Under Construction Bungalow for sale in Chundevi,Kathmandu,Chundevi,"Chundevi, Kathmandu",75000000.0,12295081.967213117,6.1,3653.52,2.5,South,15.0,5.0,4.0,0.0,0.0,2020.0,5.0,False,6,0,0,1,0,1,0,False,False,True,2,18.132998684833918,Ultra-Luxury,0
house,"Modern Houses for Sale at Godawari Valley, Taukhel",Lalitpur,Godawari,"Godawari, Lalitpur",41900000.00000001,8380000.000000002,5.0,3360.0,2.5,North,20.0,5.0,4.0,0.0,0.0,2013.0,12.0,False,7,0,0,0,0,0,0,False,False,False,0,17.550796408758714,High-End,0
house,"House on sale at Kapan, Chunikhel",Kathmandu,Chunikhel,"Chunikhel, Kathmandu",25000000.0,8333333.333333333,3.0,2515.54,3.5,South,10.0,7.0,3.0,0.0,0.0,2012.0,13.0,False,7,0,0,1,0,1,0,False,False,True,2,17.034386422832473,Budget,0
house,Residential house for sale in Gairidhara,Kathmandu,Gairidhara,"Gairidhara, Kathmandu",51000000.0,10200000.0,5.0,2994.69,2.5,North,12.0,4.0,4.0,0.0,0.0,2018.0,7.0,False,5,0,0,1,0,1,0,False,False,True,2,17.747336210296442,Ultra-Luxury,0
house,"Residential house for sale at Khursanitar, Lazimpat",Kathmandu,Lazimpat,"Lazimpat, Kathmandu",56000000.0,9333333.333333334,6.0,3593.62,2.5,East,11.0,5.0,4.0,0.0,0.0,2005.0,20.0,False,5,0,0,1,0,1,0,False,False,True,2,17.840862266556567,Ultra-Luxury,0
house,"House on sale at Lampokhari, Chabahil",Kathmandu,Chabahil,"Chabahil, Kathmandu",35000000.0,5645161.29032258,6.2,3713.41,2.5,West,8.0,4.0,2.0,0.0,0.0,2005.0,20.0,False,7,0,0,1,0,1,1,False,False,True,3,17.370858648025116,High-End,0
house,Attractive house on sale at Chandragiri,Kathmandu,Matatirtha,"Matatirtha, Kathmandu",18000000.0,4500000.0,4.0,980.0,1.0,North East,13.0,3.0,2.0,0.0,0.0,2019.0,6.0,False,4,0,0,1,0,1,0,False,False,False,2,16.705882371415992,Budget,0
house,"Bungalow on sale at Basbari, Kathmandu",Kathmandu,Bansbari,"Bansbari, Kathmandu",55000000.0,8870967.741935484,6.2,3713.41,2.5,South East,13.0,6.0,5.0,0.0,0.0,2013.0,12.0,False,5,0,0,1,0,1,1,False,False,True,3,17.822843761378564,Ultra-Luxury,0
house,Brand new house on sale in Dahachowk,Kathmandu,Dahachowk,"Dahachowk, Kathmandu",29000000.0,5471698.113207547,5.3,3174.37,2.5,North,16.5,4.0,5.0,0.0,0.0,2006.0,19.0,False,4,0,0,1,0,1,0,False,False,True,2,17.182806422433504,Mid-Range,0
house, Full furnished house on sale at Bhaisepati,Lalitpur,Bhaisepati,"Bhaisepati, Lalitpur",55000000.0,13095238.095238095,4.2,2515.54,2.5,South East,10.0,3.0,4.0,0.0,0.0,2005.0,20.0,False,4,0,0,1,0,1,0,False,False,True,2,17.822843761378564,Ultra-Luxury,0
house,"House on sale in Swoyambhu, Nagarjun",Kathmandu,Swoyambhu,"Swoyambhu, Kathmandu",27500000.0,12499999.999999998,2.2,1317.66,2.5,South,20.0,5.0,3.0,0.0,0.0,2005.0,20.0,False,4,0,0,1,0,0,1,False,False,True,2,17.129696599000436,Mid-Range,0
house,"Residential house on sale in Bafal, Nagarjun",Kathmandu,Bafal,"Bafal, Kathmandu",36500000.0,7300000.0,5.0,3593.62,3.0,South,13.0,5.0,4.0,0.0,0.0,2008.0,17.0,False,4,0,0,1,0,1,0,False,False,True,2,17.41282284594998,High-End,0
house,"Beautiful house on sale at Chapali, Budhanilkantha",Kathmandu,Chapali,"Chapali, Kathmandu",61500000.0,10250000.0,6.0,3593.62,2.5,South,13.0,5.0,3.0,0.0,0.0,2011.0,14.0,False,5,0,0,1,0,1,1,False,False,True,3,17.93454774903691,Ultra-Luxury,0
house,House on sale at Chandragiri,Kathmandu,Chandragiri,"Chandragiri, Kathmandu",17000000.0,5312500.0,3.2,1916.6,2.5,South East,10.0,6.0,3.0,0.0,0.0,2019.0,6.0,False,5,0,0,1,0,1,0,False,False,True,2,16.648723960844016,Budget,0
house,"4BHK house on sale at Imadol, Lalitpur",Lalitpur,Imadol,"Imadol, Lalitpur",25500000.0,8500000.0,3.0,1796.81,2.5,West,13.0,4.0,4.0,0.0,0.0,2019.0,6.0,False,4,0,0,1,0,1,0,False,False,True,2,17.05418904934434,Mid-Range,0
house,"Residential house on sale in Imadol, Lalitpur",Lalitpur,Imadol,"Imadol, Lalitpur",32500000.0,8125000.0,4.0,2395.75,2.5,East,13.0,5.0,5.0,0.0,0.0,2019.0,6.0,False,4,0,0,1,0,1,0,False,False,True,2,17.296750678069195,High-End,0
house,Attractive house for sale at Imadol,Lalitpur,Imadol,"Imadol, Lalitpur",26500000.0,7571428.571428572,3.5,2515.54,3.0,South,13.0,6.0,5.0,0.0,0.0,2013.0,12.0,False,5,0,0,1,0,1,1,False,False,True,3,17.0926553286923,Mid-Range,0
house,"Beautiful house on sale at Hattiban, Lalitpur",Lalitpur,Hattiban,"Hattiban, Lalitpur",20500000.0,6406250.0,3.2,1916.6,2.5,South East,13.0,5.0,4.0,0.0,0.0,2017.0,8.0,False,5,0,0,1,0,1,1,False,False,True,3,16.835935492889124,Budget,0
house,"House on sale at Manamaiju, Tarkeshwor",Kathmandu,Manamaiju,"Manamaiju, Kathmandu",25000000.0,5952380.952380952,4.2,1400.0,2.5,South West,12.0,6.0,3.0,0.0,0.0,2019.0,6.0,False,4,0,0,1,0,1,0,False,False,False,2,17.034386422832473,Budget,0
house,"House for sale at Godamchaur, Godawari",Lalitpur,Godamchaur,"Godamchaur, Lalitpur",29000000.0,2416666.6666666665,12.0,2717.5,2.5,South,13.0,14.0,6.0,0.0,0.0,2013.0,12.0,False,5,0,0,1,0,1,1,False,False,False,3,17.182806422433504,Mid-Range,0
house,"Old house on sale at Tripureshwor, Kathmandu",Kathmandu,Tripureshwor,"Tripureshwor, Kathmandu",32000000.0,6400000.0,5.0,2994.69,2.5,North,8.0,4.0,3.0,0.0,0.0,2013.0,12.0,False,4,0,0,1,0,1,0,False,False,True,2,17.281246492014,Mid-Range,0
house,Beautiful fully furnished bungalow for sale in Budhanilkantha,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",51500000.0,6204819.277108434,8.3,3976.95,2.0,South West,13.0,5.0,3.0,0.0,0.0,2012.0,13.0,False,11,0,1,0,0,1,0,False,False,True,2,17.75709238505144,Ultra-Luxury,0
house,"Residential house on sale in Dhapasi Height, Tokha",Kathmandu,Dhapasi,"Dhapasi, Kathmandu",58000000.0,5800000.0,10.0,5989.38,2.5,East,13.0,4.0,2.0,0.0,0.0,2019.0,6.0,False,4,0,0,1,0,1,0,False,False,True,2,17.87595358575207,Ultra-Luxury,0
house,"Commercial building on sale at Kupandole, Lalitpur",Lalitpur,Kupandole,"Kupandole, Lalitpur",64000000.0,12800000.0,5.0,8100.0,4.5,East,20.0,10.0,6.0,0.0,0.0,2017.0,8.0,False,4,0,0,1,0,1,0,False,False,False,2,17.974393656948944,Ultra-Luxury,0
house,"Beautiful house on sale at Banasthali, Kathmandu",Kathmandu,Banasthali,"Banasthali, Kathmandu",23500000.0,9400000.0,2.5,2395.75,4.0,East,13.0,3.0,3.0,0.0,0.0,2019.0,6.0,False,4,0,0,1,0,1,0,False,False,True,2,16.97251102166758,Budget,0
house,"Residential house on sale in Kumaripati, Lalitpur",Lalitpur,Kumaripati,"Kumaripati, Lalitpur",45000000.0,7500000.0,6.0,5031.07,3.5,South,15.0,7.0,4.0,0.0,0.0,2020.0,5.0,False,4,0,0,1,0,1,0,False,False,True,2,17.622173069956816,High-End,0
house,"Residential house on sale at Swoyambhu, Nagarjun",Kathmandu,Swoyambhu,"Swoyambhu, Kathmandu",31500000.0,10161290.322580645,3.1,2599.39,3.5,North West,10.0,6.0,4.0,0.0,0.0,2018.0,7.0,False,4,0,0,1,0,1,0,False,False,True,2,17.265498135541893,Mid-Range,0
house,"Beautiful house on sale in Tindhara, Swoyambhu",Kathmandu,Swoyambhu,"Swoyambhu, Kathmandu",29500000.0,9833333.333333334,3.0,2515.54,3.5,North,10.0,6.0,4.0,0.0,0.0,2019.0,6.0,False,4,0,0,1,0,1,0,False,False,True,2,17.19990085520835,Mid-Range,0
house,"Residential house on sale in Shantinagar, Kathmandu",Kathmandu,Shantinagar,"Shantinagar, Kathmandu",49800000.00000001,9396226.415094342,5.3,5078.99,4.0,South,9.0,11.0,4.0,0.0,0.0,1993.0,32.0,False,10,0,1,1,0,0,1,False,False,True,3,17.723525562075203,Ultra-Luxury,0
house,"Residential house for sale at Bafal, Kathmandu",Kathmandu,Bafal,"Bafal, Kathmandu",37000000.0,11562500.0,3.2,1916.6,2.5,North East,13.0,4.0,3.0,0.0,0.0,2020.0,5.0,False,4,0,0,1,0,1,0,False,False,True,2,17.426428497635523,High-End,0
house,"Beautiful house on sale in Sundarbasti, Budhanilkantha",Kathmandu,Sundarbasti,"Sundarbasti, Kathmandu",27000000.0,8437500.0,3.2,2683.24,3.5,South,13.0,8.0,4.0,0.0,0.0,2006.0,19.0,False,5,0,0,1,0,1,1,False,False,True,3,17.11134746100564,Mid-Range,0
house,Modern Houses for Sale at Godawari Valley ,Lalitpur,Taukhel,"Taukhel, Lalitpur",38000000.0,9047619.047619049,4.2,2636.0,2.5,West,20.0,5.0,4.0,0.0,0.0,2019.0,6.0,False,11,1,1,0,0,1,0,False,False,False,3,17.453096744006448,High-End,0
house,"House on sale in Tahachal, Kathmandu",Kathmandu,Tahachal,"Tahachal, Kathmandu",13500000.0,6136363.636363636,2.2,527.07,1.0,East,10.0,2.0,1.0,0.0,0.0,2001.0,24.0,False,4,0,0,1,0,1,0,False,False,True,2,16.41820031748273,Budget,0
house,"Residential house for sale at Sundarbasti, Budhanilkantha",Kathmandu,Sundarbasti,"Sundarbasti, Kathmandu",39500000.0,7900000.0,5.0,2994.69,2.5,North,20.0,6.0,5.0,0.0,0.0,2005.0,20.0,False,5,0,0,1,0,1,0,False,False,True,2,17.491811255187805,High-End,0
house,Beautiful House on Sale at Pokhara ,Unknown,Gagangauda,"Gagangauda, Kaski",100000000.0,36630036.63003663,2.73,936.0,1.0,North,20.0,2.0,2.0,0.0,0.0,2008.0,17.0,False,4,0,0,1,0,1,0,False,False,False,2,18.420680753952364,Ultra-Luxury,0
house,"Residential house for sale at Kapan, Budhanilkantha",Kathmandu,Kapan,"Kapan, Kathmandu",32500000.0,6132075.471698114,5.3,1197.87,3.0,South East,13.0,6.0,3.0,0.0,0.0,2006.0,19.0,False,8,1,0,1,0,1,1,False,False,False,4,17.296750678069195,High-End,0
house,Attractive house on sale in Imadol,Lalitpur,Imadol,"Imadol, Lalitpur",27000000.0,8437500.0,3.2,1916.6,2.5,West,20.0,5.0,4.0,0.0,0.0,2019.0,6.0,False,4,0,0,1,0,1,0,False,False,True,2,17.11134746100564,Mid-Range,0
house,Residential house on sale at Imadol,Lalitpur,Imadol,"Imadol, Lalitpur",28500000.0,8636363.636363637,3.3,1976.49,2.5,North West,13.0,4.0,4.0,0.0,0.0,2008.0,17.0,False,4,0,0,1,0,1,0,False,False,True,2,17.1654146803266,Mid-Range,0
house,"6BHK beautiful house on sale in Imadol, Lalitpur",Lalitpur,Imadol,"Imadol, Lalitpur",25000000.0,5952380.952380952,4.2,2515.54,2.5,North East,13.0,6.0,5.0,0.0,0.0,1993.0,32.0,False,5,0,0,1,0,1,0,False,False,True,2,17.034386422832473,Budget,0
house,"4BHK house on sale in Danchhi, Kageshwori Manohara",Kathmandu,Danchhi,"Danchhi, Kathmandu",15000000.0,5000000.0,3.0,1796.81,2.5,South,17.0,4.0,3.0,0.0,0.0,2018.0,7.0,False,5,0,0,1,0,1,0,False,False,True,2,16.52356082573315,Budget,0
house,Brand new Luxurious house for sale in Imadol,Lalitpur,Imadol,"Imadol, Lalitpur",27500000.0,9166666.666666666,3.0,2156.17,3.0,South East,13.0,5.0,3.0,0.0,0.0,2017.0,8.0,False,7,0,0,1,0,1,0,False,False,True,2,17.129696599000436,Mid-Range,0
house,"8BHK beautiful house for sale at Bhaisepati, Lalitpur",Lalitpur,Bhaisepati,"Bhaisepati, Lalitpur",67500000.0,16875000.0,4.0,2395.75,2.5,North,13.5,8.0,8.0,0.0,0.0,2019.0,6.0,False,5,0,0,1,0,1,0,False,False,True,2,18.02763817065757,Ultra-Luxury,0
house,"Beautiful house on sale in Bhangal, Budhanilkantha",Kathmandu,Bhangal,"Bhangal , Kathmandu",29000000.0,8787878.787878789,3.3,1976.49,2.5,South,13.0,5.0,4.0,0.0,0.0,2016.0,9.0,False,5,0,0,1,0,1,0,False,False,True,2,17.182806422433504,Mid-Range,0
house,"Residential house on sale in Sundarbasti, Budhanilkantha",Kathmandu,Sundarbasti,"Sundarbasti, Kathmandu",29800000.0,7450000.0,4.0,2395.75,2.5,East,20.0,5.0,3.0,0.0,0.0,2016.0,9.0,False,5,0,0,1,0,1,0,False,False,True,2,17.21001898503268,Mid-Range,0
house,"Newly built house on sale in Jhaukhel, Changunarayan",Bhaktapur,Jhaukhel,"Jhaukhel, Bhaktapur",14000000.0,3414634.146341464,4.1,2946.77,3.0,North East,10.0,2.0,2.0,0.0,0.0,2020.0,5.0,False,6,0,0,1,0,1,0,False,False,True,2,16.454567959008102,Budget,0
house,"Beautiful houses on sale in Bhaisepati, Lalitpur",Lalitpur,Bhaisepati,"Bhaisepati, Lalitpur",38000000.0,11515151.515151516,3.3,1976.49,2.5,East,13.5,4.0,5.0,0.0,0.0,2013.0,12.0,False,5,0,0,1,0,1,0,False,False,True,2,17.453096744006448,High-End,0
house,"Full furnished bungalow on sale in Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",67500000.0,16875000.0,4.0,2395.75,2.5,West,11.0,8.0,8.0,0.0,0.0,2017.0,8.0,False,5,0,0,1,0,1,0,False,False,True,2,18.02763817065757,Ultra-Luxury,0
house,"Beautiful house for sale at Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",65000000.0,6842105.263157895,9.5,4551.92,2.0,North,12.5,4.0,4.0,0.0,0.0,2012.0,13.0,False,5,0,0,1,0,1,0,False,False,True,2,17.989897843244528,Ultra-Luxury,0
house,"Attractive house on sale at Matatirtha, Chandragiri",Kathmandu,Matatirtha,"Matatirtha, Kathmandu",18000000.0,4500000.0,4.0,958.3,1.0,North East,13.0,3.0,2.0,0.0,0.0,2010.0,15.0,False,10,1,0,1,0,1,0,False,False,True,3,16.705882371415992,Budget,0
house,"Attractive house on sale in Nayabasti, Imadol",Lalitpur,Imadol,"Imadol, Lalitpur",27500000.0,8593750.0,3.2,1916.6,2.5,South,13.0,4.0,4.0,0.0,0.0,2008.0,17.0,False,4,0,0,1,0,1,0,False,False,True,2,17.129696599000436,Mid-Range,0
house," Residential house on sale at Sanagau, Imadol",Lalitpur,Imadol,"Imadol, Lalitpur",23500000.0,10681818.181818182,2.2,1317.66,2.5,South,10.0,8.0,4.0,0.0,0.0,2018.0,7.0,False,4,0,0,1,0,1,0,False,False,True,2,16.97251102166758,Budget,0
house,"Newly built house on sale at Imadol, Lalitpur",Lalitpur,Imadol,"Imadol, Lalitpur",27500000.0,9166666.666666666,3.0,1796.81,2.5,East,9.0,5.0,4.0,0.0,0.0,2018.0,7.0,False,4,0,0,1,0,1,0,False,False,True,2,17.129696599000436,Mid-Range,0
house,"5BHK Beautiful house for sale at Imadol, Lalitpur",Lalitpur,Imadol,"Imadol, Lalitpur",26000000.0,8387096.774193549,3.1,1856.71,2.5,North,13.0,5.0,4.0,0.0,0.0,2007.0,18.0,False,4,0,0,1,0,1,0,False,False,True,2,17.073607134447293,Mid-Range,0
house,"Residential house for sale in Tyanglafat, Kirtipur",Kathmandu,Tyanglafat,"Tyanglafat, Kathmandu",24500000.0,8166666.666666667,3.0,1796.81,2.5,North East,10.0,7.0,4.0,0.0,0.0,2008.0,17.0,False,6,0,0,1,0,1,0,False,False,True,2,17.01418371633128,Budget,0
